model,obj1,obj2,condition,train_acc,acc
convnext,airplane,apple,IC,1.0,0.7666666666666667
convnext,airplane,bike,IC,1.0,1.0
convnext,airplane,chair,IC,1.0,0.5333333333333333
convnext,airplane,flower,IC,1.0,0.6
convnext,airplane,fork,IC,1.0,0.6
convnext,airplane,guitar,IC,1.0,0.7333333333333333
convnext,airplane,key,IC,1.0,0.5333333333333333
convnext,airplane,kite,IC,1.0,0.5
convnext,airplane,lamp,IC,1.0,0.5666666666666667
convnext,airplane,leaf,IC,1.0,0.7
convnext,airplane,spoon,IC,1.0,0.7333333333333333
convnext,airplane,tree,IC,1.0,0.8
convnext,airplane,truck,IC,1.0,0.5333333333333333
convnext,airplane,umbrella,IC,1.0,0.6
convnext,apple,airplane,IC,1.0,0.8666666666666667
convnext,apple,bike,IC,1.0,0.8666666666666667
convnext,apple,chair,IC,1.0,0.6333333333333333
convnext,apple,flower,IC,1.0,0.6
convnext,apple,fork,IC,1.0,0.5666666666666667
convnext,apple,guitar,IC,1.0,0.7
convnext,apple,key,IC,1.0,0.5
convnext,apple,kite,IC,1.0,0.5
convnext,apple,lamp,IC,1.0,0.5
convnext,apple,leaf,IC,1.0,0.43333333333333335
convnext,apple,spoon,IC,1.0,0.5333333333333333
convnext,apple,tree,IC,1.0,0.3333333333333333
convnext,apple,truck,IC,1.0,0.5333333333333333
convnext,apple,umbrella,IC,1.0,0.4666666666666667
convnext,bike,airplane,IC,1.0,0.8
convnext,bike,apple,IC,1.0,1.0
convnext,bike,chair,IC,1.0,1.0
convnext,bike,flower,IC,1.0,1.0
convnext,bike,fork,IC,1.0,1.0
convnext,bike,guitar,IC,1.0,0.9
convnext,bike,key,IC,1.0,0.8666666666666667
convnext,bike,kite,IC,1.0,1.0
convnext,bike,lamp,IC,1.0,1.0
convnext,bike,leaf,IC,1.0,1.0
convnext,bike,spoon,IC,1.0,1.0
convnext,bike,tree,IC,1.0,0.9666666666666667
convnext,bike,truck,IC,1.0,0.9
convnext,bike,umbrella,IC,1.0,0.9333333333333333
convnext,chair,airplane,IC,1.0,0.5333333333333333
convnext,chair,apple,IC,1.0,0.7666666666666667
convnext,chair,bike,IC,1.0,1.0
convnext,chair,flower,IC,1.0,0.6666666666666666
convnext,chair,fork,IC,1.0,1.0
convnext,chair,guitar,IC,1.0,0.6333333333333333
convnext,chair,key,IC,1.0,0.5
convnext,chair,kite,IC,1.0,0.6
convnext,chair,lamp,IC,1.0,0.6666666666666666
convnext,chair,leaf,IC,1.0,0.6666666666666666
convnext,chair,spoon,IC,1.0,0.7
convnext,chair,tree,IC,1.0,0.8666666666666667
convnext,chair,truck,IC,1.0,0.5
convnext,chair,umbrella,IC,1.0,0.5
convnext,flower,airplane,IC,1.0,0.7
convnext,flower,apple,IC,1.0,0.5333333333333333
convnext,flower,bike,IC,1.0,0.9333333333333333
convnext,flower,chair,IC,1.0,0.5666666666666667
convnext,flower,fork,IC,1.0,0.7
convnext,flower,guitar,IC,1.0,0.5333333333333333
convnext,flower,key,IC,1.0,0.5333333333333333
convnext,flower,kite,IC,1.0,0.5333333333333333
convnext,flower,lamp,IC,1.0,0.6666666666666666
convnext,flower,leaf,IC,1.0,0.2
convnext,flower,spoon,IC,1.0,0.6
convnext,flower,tree,IC,1.0,0.5333333333333333
convnext,flower,truck,IC,1.0,0.5666666666666667
convnext,flower,umbrella,IC,1.0,0.4666666666666667
convnext,fork,airplane,IC,1.0,0.6333333333333333
convnext,fork,apple,IC,1.0,0.6333333333333333
convnext,fork,bike,IC,1.0,1.0
