model,classifier,train_ims,condition,animacy,obj1,obj2,acc
resnet50_imagenet-sketch,NC,300,Pert,inam,bicycle,kite,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,bicycle,lamp,0.7
resnet50_imagenet-sketch,NC,300,Pert,inam,bicycle,leaf,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,bicycle,spoon,0.675
resnet50_imagenet-sketch,NC,300,Pert,inam,bicycle,tree,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,bicycle,truck,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,bicycle,umbrella,0.625
resnet50_imagenet-sketch,NC,300,Pert,inam,chair,airplane,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,chair,apple,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,chair,bicycle,0.525
resnet50_imagenet-sketch,NC,300,Pert,inam,chair,flower,0.6
resnet50_imagenet-sketch,NC,300,Pert,inam,chair,fork,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,chair,guitar,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,chair,key,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,chair,kite,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,chair,lamp,0.55
resnet50_imagenet-sketch,NC,300,Pert,inam,chair,leaf,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,chair,spoon,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,chair,tree,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,chair,truck,0.975
resnet50_imagenet-sketch,NC,300,Pert,inam,chair,umbrella,0.775
resnet50_imagenet-sketch,NC,300,Pert,inam,flower,airplane,0.825
resnet50_imagenet-sketch,NC,300,Pert,inam,flower,apple,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,flower,bicycle,0.525
resnet50_imagenet-sketch,NC,300,Pert,inam,flower,chair,0.525
resnet50_imagenet-sketch,NC,300,Pert,inam,flower,fork,0.525
resnet50_imagenet-sketch,NC,300,Pert,inam,flower,guitar,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,flower,key,0.05
resnet50_imagenet-sketch,NC,300,Pert,inam,flower,kite,0.25
resnet50_imagenet-sketch,NC,300,Pert,inam,flower,lamp,0.6
resnet50_imagenet-sketch,NC,300,Pert,inam,flower,leaf,0.7
resnet50_imagenet-sketch,NC,300,Pert,inam,flower,spoon,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,flower,tree,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,flower,truck,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,flower,umbrella,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,fork,airplane,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,fork,apple,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,fork,bicycle,0.8
resnet50_imagenet-sketch,NC,300,Pert,inam,fork,chair,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,fork,flower,0.525
resnet50_imagenet-sketch,NC,300,Pert,inam,fork,guitar,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,fork,key,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,fork,kite,0.575
resnet50_imagenet-sketch,NC,300,Pert,inam,fork,lamp,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,fork,leaf,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,fork,spoon,0.3
resnet50_imagenet-sketch,NC,300,Pert,inam,fork,tree,0.975
resnet50_imagenet-sketch,NC,300,Pert,inam,fork,truck,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,fork,umbrella,0.925
resnet50_imagenet-sketch,NC,300,Pert,inam,guitar,airplane,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,guitar,apple,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,guitar,bicycle,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,guitar,chair,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,guitar,flower,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,guitar,fork,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,guitar,key,0.925
resnet50_imagenet-sketch,NC,300,Pert,inam,guitar,kite,0.575
resnet50_imagenet-sketch,NC,300,Pert,inam,guitar,lamp,0.85
resnet50_imagenet-sketch,NC,300,Pert,inam,guitar,leaf,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,guitar,spoon,0.525
resnet50_imagenet-sketch,NC,300,Pert,inam,guitar,tree,0.85
resnet50_imagenet-sketch,NC,300,Pert,inam,guitar,truck,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,guitar,umbrella,0.95
resnet50_imagenet-sketch,NC,300,Pert,inam,key,airplane,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,key,apple,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,key,bicycle,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,key,chair,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,key,flower,0.05
resnet50_imagenet-sketch,NC,300,Pert,inam,key,fork,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,key,guitar,0.875
resnet50_imagenet-sketch,NC,300,Pert,inam,key,kite,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,key,lamp,0.65
resnet50_imagenet-sketch,NC,300,Pert,inam,key,leaf,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,key,spoon,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,key,tree,0.275
resnet50_imagenet-sketch,NC,300,Pert,inam,key,truck,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,key,umbrella,0.725
resnet50_imagenet-sketch,NC,300,Pert,inam,kite,airplane,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,kite,apple,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,kite,bicycle,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,kite,chair,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,kite,flower,0.175
resnet50_imagenet-sketch,NC,300,Pert,inam,kite,fork,0.6
resnet50_imagenet-sketch,NC,300,Pert,inam,kite,guitar,0.575
resnet50_imagenet-sketch,NC,300,Pert,inam,kite,key,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,kite,lamp,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,kite,leaf,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,kite,spoon,0.4
resnet50_imagenet-sketch,NC,300,Pert,inam,kite,tree,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,kite,truck,0.75
resnet50_imagenet-sketch,NC,300,Pert,inam,kite,umbrella,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,lamp,airplane,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,lamp,apple,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,lamp,bicycle,0.75
resnet50_imagenet-sketch,NC,300,Pert,inam,lamp,chair,0.575
resnet50_imagenet-sketch,NC,300,Pert,inam,lamp,flower,0.6
resnet50_imagenet-sketch,NC,300,Pert,inam,lamp,fork,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,lamp,guitar,0.875
resnet50_imagenet-sketch,NC,300,Pert,inam,lamp,key,0.6
resnet50_imagenet-sketch,NC,300,Pert,inam,lamp,kite,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,lamp,leaf,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,lamp,spoon,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,lamp,tree,0.525
resnet50_imagenet-sketch,NC,300,Pert,inam,lamp,truck,0.6
resnet50_imagenet-sketch,NC,300,Pert,inam,lamp,umbrella,0.725
resnet50_imagenet-sketch,NC,300,Pert,inam,leaf,airplane,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,leaf,apple,0.575
resnet50_imagenet-sketch,NC,300,Pert,inam,leaf,bicycle,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,leaf,chair,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,leaf,flower,0.675
resnet50_imagenet-sketch,NC,300,Pert,inam,leaf,fork,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,leaf,guitar,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,leaf,key,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,leaf,kite,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,leaf,lamp,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,leaf,spoon,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,leaf,tree,0.15
resnet50_imagenet-sketch,NC,300,Pert,inam,leaf,truck,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,leaf,umbrella,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,spoon,airplane,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,spoon,apple,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,spoon,bicycle,0.7
resnet50_imagenet-sketch,NC,300,Pert,inam,spoon,chair,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,spoon,flower,0.525
resnet50_imagenet-sketch,NC,300,Pert,inam,spoon,fork,0.4
resnet50_imagenet-sketch,NC,300,Pert,inam,spoon,guitar,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,spoon,key,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,spoon,kite,0.425
resnet50_imagenet-sketch,NC,300,Pert,inam,spoon,lamp,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,spoon,leaf,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,spoon,tree,0.525
resnet50_imagenet-sketch,NC,300,Pert,inam,spoon,truck,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,spoon,umbrella,0.975
resnet50_imagenet-sketch,NC,300,Pert,inam,tree,airplane,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,tree,apple,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,tree,bicycle,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,tree,chair,0.525
resnet50_imagenet-sketch,NC,300,Pert,inam,tree,flower,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,tree,fork,0.925
resnet50_imagenet-sketch,NC,300,Pert,inam,tree,guitar,0.85
resnet50_imagenet-sketch,NC,300,Pert,inam,tree,key,0.325
resnet50_imagenet-sketch,NC,300,Pert,inam,tree,kite,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,tree,lamp,0.525
resnet50_imagenet-sketch,NC,300,Pert,inam,tree,leaf,0.15
resnet50_imagenet-sketch,NC,300,Pert,inam,tree,spoon,0.55
resnet50_imagenet-sketch,NC,300,Pert,inam,tree,truck,0.975
resnet50_imagenet-sketch,NC,300,Pert,inam,tree,umbrella,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,truck,airplane,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,truck,apple,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,truck,bicycle,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,truck,chair,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,truck,flower,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,truck,fork,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,truck,guitar,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,truck,key,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,truck,kite,0.825
resnet50_imagenet-sketch,NC,300,Pert,inam,truck,lamp,0.6
resnet50_imagenet-sketch,NC,300,Pert,inam,truck,leaf,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,truck,spoon,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,truck,tree,0.95
resnet50_imagenet-sketch,NC,300,Pert,inam,truck,umbrella,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,umbrella,airplane,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,umbrella,apple,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,umbrella,bicycle,0.725
resnet50_imagenet-sketch,NC,300,Pert,inam,umbrella,chair,0.7
resnet50_imagenet-sketch,NC,300,Pert,inam,umbrella,flower,0.55
resnet50_imagenet-sketch,NC,300,Pert,inam,umbrella,fork,0.9
resnet50_imagenet-sketch,NC,300,Pert,inam,umbrella,guitar,0.975
resnet50_imagenet-sketch,NC,300,Pert,inam,umbrella,key,0.65
resnet50_imagenet-sketch,NC,300,Pert,inam,umbrella,kite,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,umbrella,lamp,0.625
resnet50_imagenet-sketch,NC,300,Pert,inam,umbrella,leaf,1.0
resnet50_imagenet-sketch,NC,300,Pert,inam,umbrella,spoon,0.925
resnet50_imagenet-sketch,NC,300,Pert,inam,umbrella,tree,0.5
resnet50_imagenet-sketch,NC,300,Pert,inam,umbrella,truck,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,bear,bird,0.55
resnet50_imagenet-sketch,NC,300,Pert,anim,bear,butterfly,0.95
resnet50_imagenet-sketch,NC,300,Pert,anim,bear,cat,0.475
resnet50_imagenet-sketch,NC,300,Pert,anim,bear,cow,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,bear,dog,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,bear,duck,0.875
resnet50_imagenet-sketch,NC,300,Pert,anim,bear,elephant,0.3
resnet50_imagenet-sketch,NC,300,Pert,anim,bear,fish,0.55
resnet50_imagenet-sketch,NC,300,Pert,anim,bear,foot,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,bear,frog,0.85
resnet50_imagenet-sketch,NC,300,Pert,anim,bear,hand,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,bear,rabbit,0.9
resnet50_imagenet-sketch,NC,300,Pert,anim,bear,squirrel,0.825
resnet50_imagenet-sketch,NC,300,Pert,anim,bear,turtle,0.625
resnet50_imagenet-sketch,NC,300,Pert,anim,bird,bear,0.45
resnet50_imagenet-sketch,NC,300,Pert,anim,bird,butterfly,0.55
resnet50_imagenet-sketch,NC,300,Pert,anim,bird,cat,0.0
resnet50_imagenet-sketch,NC,300,Pert,anim,bird,cow,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,bird,dog,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,bird,duck,0.925
resnet50_imagenet-sketch,NC,300,Pert,anim,bird,elephant,0.925
resnet50_imagenet-sketch,NC,300,Pert,anim,bird,fish,0.975
resnet50_imagenet-sketch,NC,300,Pert,anim,bird,foot,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,bird,frog,0.7
resnet50_imagenet-sketch,NC,300,Pert,anim,bird,hand,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,bird,rabbit,0.55
resnet50_imagenet-sketch,NC,300,Pert,anim,bird,squirrel,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,bird,turtle,0.95
resnet50_imagenet-sketch,NC,300,Pert,anim,butterfly,bear,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,butterfly,bird,0.575
resnet50_imagenet-sketch,NC,300,Pert,anim,butterfly,cat,0.05
resnet50_imagenet-sketch,NC,300,Pert,anim,butterfly,cow,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,butterfly,dog,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,butterfly,duck,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,butterfly,elephant,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,butterfly,fish,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,butterfly,foot,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,butterfly,frog,0.9
resnet50_imagenet-sketch,NC,300,Pert,anim,butterfly,hand,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,butterfly,rabbit,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,butterfly,squirrel,0.675
resnet50_imagenet-sketch,NC,300,Pert,anim,butterfly,turtle,0.375
resnet50_imagenet-sketch,NC,300,Pert,anim,cat,bear,0.525
resnet50_imagenet-sketch,NC,300,Pert,anim,cat,bird,0.05
resnet50_imagenet-sketch,NC,300,Pert,anim,cat,butterfly,0.05
resnet50_imagenet-sketch,NC,300,Pert,anim,cat,cow,0.925
resnet50_imagenet-sketch,NC,300,Pert,anim,cat,dog,0.925
resnet50_imagenet-sketch,NC,300,Pert,anim,cat,duck,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,cat,elephant,0.65
resnet50_imagenet-sketch,NC,300,Pert,anim,cat,fish,0.525
resnet50_imagenet-sketch,NC,300,Pert,anim,cat,foot,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,cat,frog,0.525
resnet50_imagenet-sketch,NC,300,Pert,anim,cat,hand,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,cat,rabbit,0.45
resnet50_imagenet-sketch,NC,300,Pert,anim,cat,squirrel,0.45
resnet50_imagenet-sketch,NC,300,Pert,anim,cat,turtle,0.525
resnet50_imagenet-sketch,NC,300,Pert,anim,cow,bear,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,cow,bird,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,cow,butterfly,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,cow,cat,0.8
resnet50_imagenet-sketch,NC,300,Pert,anim,cow,dog,0.475
resnet50_imagenet-sketch,NC,300,Pert,anim,cow,duck,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,cow,elephant,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,cow,fish,0.975
resnet50_imagenet-sketch,NC,300,Pert,anim,cow,foot,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,cow,frog,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,cow,hand,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,cow,rabbit,0.95
resnet50_imagenet-sketch,NC,300,Pert,anim,cow,squirrel,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,cow,turtle,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,dog,bear,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,dog,bird,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,dog,butterfly,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,dog,cat,0.975
resnet50_imagenet-sketch,NC,300,Pert,anim,dog,cow,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,dog,duck,0.9
resnet50_imagenet-sketch,NC,300,Pert,anim,dog,elephant,0.75
resnet50_imagenet-sketch,NC,300,Pert,anim,dog,fish,0.775
resnet50_imagenet-sketch,NC,300,Pert,anim,dog,foot,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,dog,frog,0.975
resnet50_imagenet-sketch,NC,300,Pert,anim,dog,hand,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,dog,rabbit,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,dog,squirrel,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,dog,turtle,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,duck,bear,0.925
resnet50_imagenet-sketch,NC,300,Pert,anim,duck,bird,0.85
resnet50_imagenet-sketch,NC,300,Pert,anim,duck,butterfly,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,duck,cat,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,duck,cow,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,duck,dog,0.975
resnet50_imagenet-sketch,NC,300,Pert,anim,duck,elephant,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,duck,fish,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,duck,foot,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,duck,frog,0.525
resnet50_imagenet-sketch,NC,300,Pert,anim,duck,hand,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,duck,rabbit,0.725
resnet50_imagenet-sketch,NC,300,Pert,anim,duck,squirrel,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,duck,turtle,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,elephant,bear,0.3
resnet50_imagenet-sketch,NC,300,Pert,anim,elephant,bird,0.975
resnet50_imagenet-sketch,NC,300,Pert,anim,elephant,butterfly,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,elephant,cat,0.6
resnet50_imagenet-sketch,NC,300,Pert,anim,elephant,cow,0.525
resnet50_imagenet-sketch,NC,300,Pert,anim,elephant,dog,0.85
resnet50_imagenet-sketch,NC,300,Pert,anim,elephant,duck,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,elephant,fish,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,elephant,foot,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,elephant,frog,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,elephant,hand,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,elephant,rabbit,0.8
resnet50_imagenet-sketch,NC,300,Pert,anim,elephant,squirrel,0.55
resnet50_imagenet-sketch,NC,300,Pert,anim,elephant,turtle,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,fish,bear,0.6
resnet50_imagenet-sketch,NC,300,Pert,anim,fish,bird,0.975
resnet50_imagenet-sketch,NC,300,Pert,anim,fish,butterfly,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,fish,cat,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,fish,cow,0.975
resnet50_imagenet-sketch,NC,300,Pert,anim,fish,dog,0.8
resnet50_imagenet-sketch,NC,300,Pert,anim,fish,duck,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,fish,elephant,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,fish,foot,0.9
resnet50_imagenet-sketch,NC,300,Pert,anim,fish,frog,0.55
resnet50_imagenet-sketch,NC,300,Pert,anim,fish,hand,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,fish,rabbit,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,fish,squirrel,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,fish,turtle,0.825
resnet50_imagenet-sketch,NC,300,Pert,anim,foot,bear,0.55
resnet50_imagenet-sketch,NC,300,Pert,anim,foot,bird,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,foot,butterfly,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,foot,cat,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,foot,cow,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,foot,dog,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,foot,duck,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,foot,elephant,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,foot,fish,0.95
resnet50_imagenet-sketch,NC,300,Pert,anim,foot,frog,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,foot,hand,0.525
resnet50_imagenet-sketch,NC,300,Pert,anim,foot,rabbit,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,foot,squirrel,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,foot,turtle,0.975
resnet50_imagenet-sketch,NC,300,Pert,anim,frog,bear,0.775
resnet50_imagenet-sketch,NC,300,Pert,anim,frog,bird,0.675
resnet50_imagenet-sketch,NC,300,Pert,anim,frog,butterfly,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,frog,cat,0.55
resnet50_imagenet-sketch,NC,300,Pert,anim,frog,cow,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,frog,dog,0.975
resnet50_imagenet-sketch,NC,300,Pert,anim,frog,duck,0.55
resnet50_imagenet-sketch,NC,300,Pert,anim,frog,elephant,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,frog,fish,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,frog,foot,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,frog,hand,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,frog,rabbit,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,frog,squirrel,0.525
resnet50_imagenet-sketch,NC,300,Pert,anim,frog,turtle,0.55
resnet50_imagenet-sketch,NC,300,Pert,anim,hand,bear,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,hand,bird,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,hand,butterfly,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,hand,cat,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,hand,cow,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,hand,dog,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,hand,duck,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,hand,elephant,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,hand,fish,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,hand,foot,0.55
resnet50_imagenet-sketch,NC,300,Pert,anim,hand,frog,1.0
resnet50_imagenet-sketch,NC,300,Pert,anim,hand,rabbit,0.5
resnet50_imagenet-sketch,NC,300,Pert,anim,hand,squirrel,0.5
