model,obj1,obj2,condition,train_acc,acc
vonenet_r_stylized-ecoset_imagenet_sketch,airplane,apple,IC,0.9986666666666667,0.6
vonenet_r_stylized-ecoset_imagenet_sketch,airplane,bike,IC,1.0,0.7666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,airplane,chair,IC,0.9986666666666667,0.4666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,airplane,flower,IC,0.9973333333333334,0.36666666666666664
vonenet_r_stylized-ecoset_imagenet_sketch,airplane,fork,IC,1.0,0.5666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,airplane,guitar,IC,0.9993333333333333,0.7333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,airplane,key,IC,0.998,0.43333333333333335
vonenet_r_stylized-ecoset_imagenet_sketch,airplane,kite,IC,0.9986666666666667,0.5666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,airplane,lamp,IC,0.9973333333333334,0.4666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,airplane,leaf,IC,0.9986666666666667,0.6
vonenet_r_stylized-ecoset_imagenet_sketch,airplane,spoon,IC,0.9993333333333333,0.4
vonenet_r_stylized-ecoset_imagenet_sketch,airplane,tree,IC,1.0,0.43333333333333335
vonenet_r_stylized-ecoset_imagenet_sketch,airplane,truck,IC,0.9986666666666667,0.7666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,airplane,umbrella,IC,0.9986666666666667,0.4
vonenet_r_stylized-ecoset_imagenet_sketch,apple,airplane,IC,0.9993333333333333,0.6666666666666666
vonenet_r_stylized-ecoset_imagenet_sketch,apple,bike,IC,0.9986666666666667,0.6333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,apple,chair,IC,1.0,0.8
vonenet_r_stylized-ecoset_imagenet_sketch,apple,flower,IC,0.998,0.4666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,apple,fork,IC,0.998,0.7
vonenet_r_stylized-ecoset_imagenet_sketch,apple,guitar,IC,0.9993333333333333,0.6333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,apple,key,IC,0.9993333333333333,0.6333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,apple,kite,IC,0.9993333333333333,0.6
vonenet_r_stylized-ecoset_imagenet_sketch,apple,lamp,IC,0.9993333333333333,0.5666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,apple,leaf,IC,1.0,0.5
vonenet_r_stylized-ecoset_imagenet_sketch,apple,spoon,IC,0.9973333333333334,0.7
vonenet_r_stylized-ecoset_imagenet_sketch,apple,tree,IC,0.998,0.5666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,apple,truck,IC,0.9973333333333334,0.5666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,apple,umbrella,IC,0.9993333333333333,0.5333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,bike,airplane,IC,0.9993333333333333,0.6666666666666666
vonenet_r_stylized-ecoset_imagenet_sketch,bike,apple,IC,0.9986666666666667,0.5
vonenet_r_stylized-ecoset_imagenet_sketch,bike,chair,IC,0.9986666666666667,0.7333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,bike,flower,IC,0.9993333333333333,0.43333333333333335
vonenet_r_stylized-ecoset_imagenet_sketch,bike,fork,IC,0.9986666666666667,0.7666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,bike,guitar,IC,0.9993333333333333,0.7333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,bike,key,IC,0.998,0.6
vonenet_r_stylized-ecoset_imagenet_sketch,bike,kite,IC,1.0,0.6666666666666666
vonenet_r_stylized-ecoset_imagenet_sketch,bike,lamp,IC,1.0,0.43333333333333335
vonenet_r_stylized-ecoset_imagenet_sketch,bike,leaf,IC,0.9993333333333333,0.6333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,bike,spoon,IC,1.0,0.5333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,bike,tree,IC,0.9986666666666667,0.6
vonenet_r_stylized-ecoset_imagenet_sketch,bike,truck,IC,0.9993333333333333,0.7333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,bike,umbrella,IC,0.9973333333333334,0.4666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,chair,airplane,IC,0.9986666666666667,0.5666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,chair,apple,IC,1.0,0.7
vonenet_r_stylized-ecoset_imagenet_sketch,chair,bike,IC,1.0,0.7666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,chair,flower,IC,0.9993333333333333,0.6333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,chair,fork,IC,0.9993333333333333,0.4
vonenet_r_stylized-ecoset_imagenet_sketch,chair,guitar,IC,0.9993333333333333,0.7666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,chair,key,IC,1.0,0.4666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,chair,kite,IC,0.9993333333333333,0.6333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,chair,lamp,IC,0.9993333333333333,0.5
vonenet_r_stylized-ecoset_imagenet_sketch,chair,leaf,IC,0.998,0.7
vonenet_r_stylized-ecoset_imagenet_sketch,chair,spoon,IC,0.9986666666666667,0.6333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,chair,tree,IC,0.9986666666666667,0.5666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,chair,truck,IC,0.9993333333333333,0.5666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,chair,umbrella,IC,1.0,0.5666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,flower,airplane,IC,0.9986666666666667,0.43333333333333335
vonenet_r_stylized-ecoset_imagenet_sketch,flower,apple,IC,0.9993333333333333,0.5666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,flower,bike,IC,0.9986666666666667,0.43333333333333335
vonenet_r_stylized-ecoset_imagenet_sketch,flower,chair,IC,0.9993333333333333,0.5
vonenet_r_stylized-ecoset_imagenet_sketch,flower,fork,IC,0.998,0.5
vonenet_r_stylized-ecoset_imagenet_sketch,flower,guitar,IC,0.9993333333333333,0.43333333333333335
vonenet_r_stylized-ecoset_imagenet_sketch,flower,key,IC,1.0,0.6
vonenet_r_stylized-ecoset_imagenet_sketch,flower,kite,IC,0.9993333333333333,0.5
vonenet_r_stylized-ecoset_imagenet_sketch,flower,lamp,IC,0.9993333333333333,0.36666666666666664
vonenet_r_stylized-ecoset_imagenet_sketch,flower,leaf,IC,0.9973333333333334,0.5
vonenet_r_stylized-ecoset_imagenet_sketch,flower,spoon,IC,1.0,0.7
vonenet_r_stylized-ecoset_imagenet_sketch,flower,tree,IC,0.9993333333333333,0.4666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,flower,truck,IC,0.998,0.4666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,flower,umbrella,IC,0.9966666666666666,0.6
vonenet_r_stylized-ecoset_imagenet_sketch,fork,airplane,IC,0.9986666666666667,0.6333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,fork,apple,IC,0.9973333333333334,0.5333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,fork,bike,IC,0.9986666666666667,0.7333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,fork,chair,IC,0.9993333333333333,0.5333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,fork,flower,IC,0.9966666666666667,0.5
vonenet_r_stylized-ecoset_imagenet_sketch,fork,guitar,IC,0.9993333333333333,0.4666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,fork,key,IC,0.998,0.43333333333333335
vonenet_r_stylized-ecoset_imagenet_sketch,fork,kite,IC,0.9993333333333333,0.5666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,fork,lamp,IC,0.9993333333333333,0.7666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,fork,leaf,IC,1.0,0.6
vonenet_r_stylized-ecoset_imagenet_sketch,fork,spoon,IC,0.9993333333333333,0.43333333333333335
vonenet_r_stylized-ecoset_imagenet_sketch,fork,tree,IC,1.0,0.5333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,fork,truck,IC,0.9973333333333334,0.6666666666666666
vonenet_r_stylized-ecoset_imagenet_sketch,fork,umbrella,IC,0.9986666666666667,0.5
vonenet_r_stylized-ecoset_imagenet_sketch,guitar,airplane,IC,0.9986666666666667,0.6333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,guitar,apple,IC,0.9973333333333334,0.6
vonenet_r_stylized-ecoset_imagenet_sketch,guitar,bike,IC,1.0,0.6333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,guitar,chair,IC,0.9986666666666667,0.6666666666666666
vonenet_r_stylized-ecoset_imagenet_sketch,guitar,flower,IC,0.998,0.4666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,guitar,fork,IC,0.9993333333333333,0.6
vonenet_r_stylized-ecoset_imagenet_sketch,guitar,key,IC,0.998,0.6
vonenet_r_stylized-ecoset_imagenet_sketch,guitar,kite,IC,1.0,0.7
vonenet_r_stylized-ecoset_imagenet_sketch,guitar,lamp,IC,1.0,0.5666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,guitar,leaf,IC,0.9986666666666667,0.7666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,guitar,spoon,IC,1.0,0.5333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,guitar,tree,IC,0.9993333333333333,0.6333333333333333
vonenet_r_stylized-ecoset_imagenet_sketch,guitar,truck,IC,0.9993333333333333,0.6666666666666666
vonenet_r_stylized-ecoset_imagenet_sketch,guitar,umbrella,IC,0.9993333333333333,0.5
vonenet_r_stylized-ecoset_imagenet_sketch,key,airplane,IC,0.9993333333333333,0.36666666666666664
vonenet_r_stylized-ecoset_imagenet_sketch,key,apple,IC,0.9986666666666667,0.5666666666666667
vonenet_r_stylized-ecoset_imagenet_sketch,key,bike,IC,0.9986666666666667,0.4
vonenet_r_stylized-ecoset_imagenet_sketch,key,chair,IC,0.9986666666666667,0.5
vonenet_r_stylized-ecoset_imagenet_sketch,key,flower,IC,0.998,0.3
vonenet_r_stylized-ecoset_imagenet_sketch,key,fork,IC,0.9993333333333333,0.4666666666666667
