model,classifier,train_ims,condition,animacy,obj1,obj2,acc
SayCam,KNN,25,Outline,inam,airplane,apple,0.65
SayCam,KNN,25,Outline,inam,airplane,bike,0.5125
SayCam,KNN,25,Outline,inam,airplane,chair,0.5875
SayCam,KNN,25,Outline,inam,airplane,flower,0.45
SayCam,KNN,25,Outline,inam,airplane,fork,0.7
SayCam,KNN,25,Outline,inam,airplane,guitar,0.6125
SayCam,KNN,25,Outline,inam,airplane,key,0.525
SayCam,KNN,25,Outline,inam,airplane,kite,0.525
SayCam,KNN,25,Outline,inam,airplane,lamp,0.65
SayCam,KNN,25,Outline,inam,airplane,leaf,0.5375
SayCam,KNN,25,Outline,inam,airplane,spoon,0.675
SayCam,KNN,25,Outline,inam,airplane,tree,0.5375
SayCam,KNN,25,Outline,inam,airplane,truck,0.4125
SayCam,KNN,25,Outline,inam,airplane,umbrella,0.5125
SayCam,KNN,25,Outline,inam,apple,airplane,0.575
SayCam,KNN,25,Outline,inam,apple,bike,0.6375
SayCam,KNN,25,Outline,inam,apple,chair,0.6375
SayCam,KNN,25,Outline,inam,apple,flower,0.6875
SayCam,KNN,25,Outline,inam,apple,fork,0.6625
SayCam,KNN,25,Outline,inam,apple,guitar,0.6375
SayCam,KNN,25,Outline,inam,apple,key,0.6125
SayCam,KNN,25,Outline,inam,apple,kite,0.4625
SayCam,KNN,25,Outline,inam,apple,lamp,0.7
SayCam,KNN,25,Outline,inam,apple,leaf,0.6
SayCam,KNN,25,Outline,inam,apple,spoon,0.7125
SayCam,KNN,25,Outline,inam,apple,tree,0.625
SayCam,KNN,25,Outline,inam,apple,truck,0.5875
SayCam,KNN,25,Outline,inam,apple,umbrella,0.6
SayCam,KNN,25,Outline,inam,bike,airplane,0.5125
SayCam,KNN,25,Outline,inam,bike,apple,0.625
SayCam,KNN,25,Outline,inam,bike,chair,0.6625
SayCam,KNN,25,Outline,inam,bike,flower,0.425
SayCam,KNN,25,Outline,inam,bike,fork,0.7
SayCam,KNN,25,Outline,inam,bike,guitar,0.625
SayCam,KNN,25,Outline,inam,bike,key,0.5625
SayCam,KNN,25,Outline,inam,bike,kite,0.6125
SayCam,KNN,25,Outline,inam,bike,lamp,0.6125
SayCam,KNN,25,Outline,inam,bike,leaf,0.6125
SayCam,KNN,25,Outline,inam,bike,spoon,0.8
SayCam,KNN,25,Outline,inam,bike,tree,0.6125
SayCam,KNN,25,Outline,inam,bike,truck,0.4875
