model,classifier,train_ims,condition,animacy,obj1,obj2,acc
SayCam,Ridge,50,Pert,inam,kite,airplane,0.525
SayCam,Ridge,50,Pert,inam,kite,apple,0.45
SayCam,Ridge,50,Pert,inam,kite,bike,0.85
SayCam,Ridge,50,Pert,inam,kite,chair,0.225
SayCam,Ridge,50,Pert,inam,kite,flower,0.65
SayCam,Ridge,50,Pert,inam,kite,fork,0.65
SayCam,Ridge,50,Pert,inam,kite,guitar,0.3
SayCam,Ridge,50,Pert,inam,kite,key,0.375
SayCam,Ridge,50,Pert,inam,kite,lamp,0.775
SayCam,Ridge,50,Pert,inam,kite,leaf,0.225
SayCam,Ridge,50,Pert,inam,kite,spoon,0.6
SayCam,Ridge,50,Pert,inam,kite,tree,0.425
SayCam,Ridge,50,Pert,inam,kite,truck,0.5
SayCam,Ridge,50,Pert,inam,kite,umbrella,0.45
SayCam,Ridge,50,Pert,inam,lamp,airplane,0.875
SayCam,Ridge,50,Pert,inam,lamp,apple,0.85
SayCam,Ridge,50,Pert,inam,lamp,bike,0.525
SayCam,Ridge,50,Pert,inam,lamp,chair,0.45
SayCam,Ridge,50,Pert,inam,lamp,flower,0.75
SayCam,Ridge,50,Pert,inam,lamp,fork,0.525
SayCam,Ridge,50,Pert,inam,lamp,guitar,0.575
SayCam,Ridge,50,Pert,inam,lamp,key,0.45
SayCam,Ridge,50,Pert,inam,lamp,kite,0.825
SayCam,Ridge,50,Pert,inam,lamp,leaf,0.525
SayCam,Ridge,50,Pert,inam,lamp,spoon,0.675
SayCam,Ridge,50,Pert,inam,lamp,tree,0.725
SayCam,Ridge,50,Pert,inam,lamp,truck,0.55
SayCam,Ridge,50,Pert,inam,lamp,umbrella,0.875
SayCam,Ridge,50,Pert,inam,leaf,airplane,0.5
SayCam,Ridge,50,Pert,inam,leaf,apple,0.525
SayCam,Ridge,50,Pert,inam,leaf,bike,0.45
SayCam,Ridge,50,Pert,inam,leaf,chair,0.675
SayCam,Ridge,50,Pert,inam,leaf,flower,0.525
SayCam,Ridge,50,Pert,inam,leaf,fork,0.35
SayCam,Ridge,50,Pert,inam,leaf,guitar,0.45
SayCam,Ridge,50,Pert,inam,leaf,key,0.55
SayCam,Ridge,50,Pert,inam,leaf,kite,0.225
SayCam,Ridge,50,Pert,inam,leaf,lamp,0.425
SayCam,Ridge,50,Pert,inam,leaf,spoon,0.775
SayCam,Ridge,50,Pert,inam,leaf,tree,0.375
SayCam,Ridge,50,Pert,inam,leaf,truck,1.0
SayCam,Ridge,50,Pert,inam,leaf,umbrella,0.475
SayCam,Ridge,50,Pert,inam,spoon,airplane,0.9
SayCam,Ridge,50,Pert,inam,spoon,apple,0.575
SayCam,Ridge,50,Pert,inam,spoon,bike,0.575
SayCam,Ridge,50,Pert,inam,spoon,chair,0.825
SayCam,Ridge,50,Pert,inam,spoon,flower,0.675
SayCam,Ridge,50,Pert,inam,spoon,fork,0.4
SayCam,Ridge,50,Pert,inam,spoon,guitar,0.7
SayCam,Ridge,50,Pert,inam,spoon,key,0.95
SayCam,Ridge,50,Pert,inam,spoon,kite,0.6
SayCam,Ridge,50,Pert,inam,spoon,lamp,0.55
SayCam,Ridge,50,Pert,inam,spoon,leaf,0.6
SayCam,Ridge,50,Pert,inam,spoon,tree,0.8
SayCam,Ridge,50,Pert,inam,spoon,truck,1.0
SayCam,Ridge,50,Pert,inam,spoon,umbrella,0.525
SayCam,Ridge,50,Pert,inam,tree,airplane,0.7
SayCam,Ridge,50,Pert,inam,tree,apple,0.875
SayCam,Ridge,50,Pert,inam,tree,bike,0.925
SayCam,Ridge,50,Pert,inam,tree,chair,0.475
SayCam,Ridge,50,Pert,inam,tree,flower,0.55
SayCam,Ridge,50,Pert,inam,tree,fork,0.65
SayCam,Ridge,50,Pert,inam,tree,guitar,0.65
SayCam,Ridge,50,Pert,inam,tree,key,0.8
SayCam,Ridge,50,Pert,inam,tree,kite,0.525
SayCam,Ridge,50,Pert,inam,tree,lamp,0.775
SayCam,Ridge,50,Pert,inam,tree,leaf,0.35
SayCam,Ridge,50,Pert,inam,tree,spoon,0.9
SayCam,Ridge,50,Pert,inam,tree,truck,0.975
SayCam,Ridge,50,Pert,inam,tree,umbrella,0.575
SayCam,Ridge,50,Pert,inam,truck,airplane,0.675
SayCam,Ridge,50,Pert,inam,truck,apple,1.0
SayCam,Ridge,50,Pert,inam,truck,bike,0.9
SayCam,Ridge,50,Pert,inam,truck,chair,0.425
SayCam,Ridge,50,Pert,inam,truck,flower,0.875
SayCam,Ridge,50,Pert,inam,truck,fork,1.0
SayCam,Ridge,50,Pert,inam,truck,guitar,1.0
SayCam,Ridge,50,Pert,inam,truck,key,1.0
SayCam,Ridge,50,Pert,inam,truck,kite,0.55
SayCam,Ridge,50,Pert,inam,truck,lamp,0.55
SayCam,Ridge,50,Pert,inam,truck,leaf,0.95
SayCam,Ridge,50,Pert,inam,truck,spoon,1.0
SayCam,Ridge,50,Pert,inam,truck,tree,1.0
SayCam,Ridge,50,Pert,inam,truck,umbrella,0.9
SayCam,Ridge,50,Pert,inam,umbrella,airplane,0.75
SayCam,Ridge,50,Pert,inam,umbrella,apple,0.675
SayCam,Ridge,50,Pert,inam,umbrella,bike,0.525
SayCam,Ridge,50,Pert,inam,umbrella,chair,0.4
SayCam,Ridge,50,Pert,inam,umbrella,flower,0.775
SayCam,Ridge,50,Pert,inam,umbrella,fork,0.5
SayCam,Ridge,50,Pert,inam,umbrella,guitar,0.475
SayCam,Ridge,50,Pert,inam,umbrella,key,0.35
SayCam,Ridge,50,Pert,inam,umbrella,kite,0.5
SayCam,Ridge,50,Pert,inam,umbrella,lamp,0.85
SayCam,Ridge,50,Pert,inam,umbrella,leaf,0.5
SayCam,Ridge,50,Pert,inam,umbrella,spoon,0.55
SayCam,Ridge,50,Pert,inam,umbrella,tree,0.625
SayCam,Ridge,50,Pert,inam,umbrella,truck,0.975
SayCam,Ridge,50,Pert,anim,bear,bird,0.825
SayCam,Ridge,50,Pert,anim,bear,butterfly,0.5
SayCam,Ridge,50,Pert,anim,bear,cat,0.6
SayCam,Ridge,50,Pert,anim,bear,cow,0.725
SayCam,Ridge,50,Pert,anim,bear,dog,0.925
SayCam,Ridge,50,Pert,anim,bear,duck,0.625
SayCam,Ridge,50,Pert,anim,bear,elephant,0.725
SayCam,Ridge,50,Pert,anim,bear,fish,0.5
SayCam,Ridge,50,Pert,anim,bear,foot,0.925
SayCam,Ridge,50,Pert,anim,bear,frog,0.975
SayCam,Ridge,50,Pert,anim,bear,hand,0.95
SayCam,Ridge,50,Pert,anim,bear,rabbit,0.675
SayCam,Ridge,50,Pert,anim,bear,squirrel,0.575
SayCam,Ridge,50,Pert,anim,bear,turtle,0.9
SayCam,Ridge,50,Pert,anim,bird,bear,0.9
SayCam,Ridge,50,Pert,anim,bird,butterfly,0.1
SayCam,Ridge,50,Pert,anim,bird,cat,0.375
SayCam,Ridge,50,Pert,anim,bird,cow,0.975
SayCam,Ridge,50,Pert,anim,bird,dog,0.7
SayCam,Ridge,50,Pert,anim,bird,duck,0.875
SayCam,Ridge,50,Pert,anim,bird,elephant,1.0
SayCam,Ridge,50,Pert,anim,bird,fish,0.275
SayCam,Ridge,50,Pert,anim,bird,foot,0.4
SayCam,Ridge,50,Pert,anim,bird,frog,0.5
SayCam,Ridge,50,Pert,anim,bird,hand,0.65
SayCam,Ridge,50,Pert,anim,bird,rabbit,0.775
SayCam,Ridge,50,Pert,anim,bird,squirrel,0.75
SayCam,Ridge,50,Pert,anim,bird,turtle,0.85
SayCam,Ridge,50,Pert,anim,butterfly,bear,0.5
SayCam,Ridge,50,Pert,anim,butterfly,bird,0.175
SayCam,Ridge,50,Pert,anim,butterfly,cat,0.5
SayCam,Ridge,50,Pert,anim,butterfly,cow,0.5
SayCam,Ridge,50,Pert,anim,butterfly,dog,0.5
SayCam,Ridge,50,Pert,anim,butterfly,duck,0.35
SayCam,Ridge,50,Pert,anim,butterfly,elephant,0.5
SayCam,Ridge,50,Pert,anim,butterfly,fish,0.45
SayCam,Ridge,50,Pert,anim,butterfly,foot,0.6
SayCam,Ridge,50,Pert,anim,butterfly,frog,0.5
SayCam,Ridge,50,Pert,anim,butterfly,hand,0.325
SayCam,Ridge,50,Pert,anim,butterfly,rabbit,0.5
SayCam,Ridge,50,Pert,anim,butterfly,squirrel,0.5
SayCam,Ridge,50,Pert,anim,butterfly,turtle,0.5
SayCam,Ridge,50,Pert,anim,cat,bear,0.65
SayCam,Ridge,50,Pert,anim,cat,bird,0.225
SayCam,Ridge,50,Pert,anim,cat,butterfly,0.5
SayCam,Ridge,50,Pert,anim,cat,cow,0.75
SayCam,Ridge,50,Pert,anim,cat,dog,0.75
SayCam,Ridge,50,Pert,anim,cat,duck,0.725
SayCam,Ridge,50,Pert,anim,cat,elephant,0.55
SayCam,Ridge,50,Pert,anim,cat,fish,0.7
SayCam,Ridge,50,Pert,anim,cat,foot,0.55
SayCam,Ridge,50,Pert,anim,cat,frog,1.0
SayCam,Ridge,50,Pert,anim,cat,hand,0.575
SayCam,Ridge,50,Pert,anim,cat,rabbit,0.575
SayCam,Ridge,50,Pert,anim,cat,squirrel,0.125
SayCam,Ridge,50,Pert,anim,cat,turtle,0.875
SayCam,Ridge,50,Pert,anim,cow,bear,0.675
SayCam,Ridge,50,Pert,anim,cow,bird,1.0
SayCam,Ridge,50,Pert,anim,cow,butterfly,0.5
SayCam,Ridge,50,Pert,anim,cow,cat,0.9
SayCam,Ridge,50,Pert,anim,cow,dog,0.825
SayCam,Ridge,50,Pert,anim,cow,duck,1.0
SayCam,Ridge,50,Pert,anim,cow,elephant,0.775
SayCam,Ridge,50,Pert,anim,cow,fish,0.5
SayCam,Ridge,50,Pert,anim,cow,foot,0.975
SayCam,Ridge,50,Pert,anim,cow,frog,1.0
SayCam,Ridge,50,Pert,anim,cow,hand,1.0
SayCam,Ridge,50,Pert,anim,cow,rabbit,0.925
SayCam,Ridge,50,Pert,anim,cow,squirrel,0.85
SayCam,Ridge,50,Pert,anim,cow,turtle,1.0
SayCam,Ridge,50,Pert,anim,dog,bear,0.775
SayCam,Ridge,50,Pert,anim,dog,bird,0.7
SayCam,Ridge,50,Pert,anim,dog,butterfly,0.475
SayCam,Ridge,50,Pert,anim,dog,cat,0.75
SayCam,Ridge,50,Pert,anim,dog,cow,0.825
SayCam,Ridge,50,Pert,anim,dog,duck,0.95
SayCam,Ridge,50,Pert,anim,dog,elephant,0.875
SayCam,Ridge,50,Pert,anim,dog,fish,0.5
SayCam,Ridge,50,Pert,anim,dog,foot,0.775
SayCam,Ridge,50,Pert,anim,dog,frog,0.725
SayCam,Ridge,50,Pert,anim,dog,hand,0.975
SayCam,Ridge,50,Pert,anim,dog,rabbit,0.675
SayCam,Ridge,50,Pert,anim,dog,squirrel,0.575
SayCam,Ridge,50,Pert,anim,dog,turtle,0.95
SayCam,Ridge,50,Pert,anim,duck,bear,0.75
SayCam,Ridge,50,Pert,anim,duck,bird,0.9
SayCam,Ridge,50,Pert,anim,duck,butterfly,0.4
SayCam,Ridge,50,Pert,anim,duck,cat,0.65
SayCam,Ridge,50,Pert,anim,duck,cow,1.0
SayCam,Ridge,50,Pert,anim,duck,dog,1.0
SayCam,Ridge,50,Pert,anim,duck,elephant,1.0
SayCam,Ridge,50,Pert,anim,duck,fish,0.425
SayCam,Ridge,50,Pert,anim,duck,foot,0.725
SayCam,Ridge,50,Pert,anim,duck,frog,0.925
SayCam,Ridge,50,Pert,anim,duck,hand,0.875
SayCam,Ridge,50,Pert,anim,duck,rabbit,0.8
SayCam,Ridge,50,Pert,anim,duck,squirrel,0.95
SayCam,Ridge,50,Pert,anim,duck,turtle,0.525
SayCam,Ridge,50,Pert,anim,elephant,bear,0.725
SayCam,Ridge,50,Pert,anim,elephant,bird,1.0
SayCam,Ridge,50,Pert,anim,elephant,butterfly,0.475
SayCam,Ridge,50,Pert,anim,elephant,cat,0.775
SayCam,Ridge,50,Pert,anim,elephant,cow,0.85
SayCam,Ridge,50,Pert,anim,elephant,dog,0.875
SayCam,Ridge,50,Pert,anim,elephant,duck,1.0
SayCam,Ridge,50,Pert,anim,elephant,fish,0.725
SayCam,Ridge,50,Pert,anim,elephant,foot,1.0
SayCam,Ridge,50,Pert,anim,elephant,frog,1.0
SayCam,Ridge,50,Pert,anim,elephant,hand,0.9
SayCam,Ridge,50,Pert,anim,elephant,rabbit,0.925
SayCam,Ridge,50,Pert,anim,elephant,squirrel,0.55
SayCam,Ridge,50,Pert,anim,elephant,turtle,0.975
SayCam,Ridge,50,Pert,anim,fish,bear,0.4
SayCam,Ridge,50,Pert,anim,fish,bird,0.325
SayCam,Ridge,50,Pert,anim,fish,butterfly,0.45
SayCam,Ridge,50,Pert,anim,fish,cat,0.475
SayCam,Ridge,50,Pert,anim,fish,cow,0.525
SayCam,Ridge,50,Pert,anim,fish,dog,0.525
SayCam,Ridge,50,Pert,anim,fish,duck,0.475
SayCam,Ridge,50,Pert,anim,fish,elephant,0.85
SayCam,Ridge,50,Pert,anim,fish,foot,0.675
SayCam,Ridge,50,Pert,anim,fish,frog,0.925
SayCam,Ridge,50,Pert,anim,fish,hand,0.6
SayCam,Ridge,50,Pert,anim,fish,rabbit,0.75
SayCam,Ridge,50,Pert,anim,fish,squirrel,0.5
SayCam,Ridge,50,Pert,anim,fish,turtle,0.9
SayCam,Ridge,50,Pert,anim,foot,bear,0.8
SayCam,Ridge,50,Pert,anim,foot,bird,0.3
SayCam,Ridge,50,Pert,anim,foot,butterfly,0.525
SayCam,Ridge,50,Pert,anim,foot,cat,0.5
SayCam,Ridge,50,Pert,anim,foot,cow,0.95
SayCam,Ridge,50,Pert,anim,foot,dog,0.8
SayCam,Ridge,50,Pert,anim,foot,duck,0.775
SayCam,Ridge,50,Pert,anim,foot,elephant,1.0
SayCam,Ridge,50,Pert,anim,foot,fish,0.6
SayCam,Ridge,50,Pert,anim,foot,frog,0.625
SayCam,Ridge,50,Pert,anim,foot,hand,0.375
SayCam,Ridge,50,Pert,anim,foot,rabbit,0.7
SayCam,Ridge,50,Pert,anim,foot,squirrel,0.65
SayCam,Ridge,50,Pert,anim,foot,turtle,0.775
SayCam,Ridge,50,Pert,anim,frog,bear,0.975
SayCam,Ridge,50,Pert,anim,frog,bird,0.525
SayCam,Ridge,50,Pert,anim,frog,butterfly,0.5
SayCam,Ridge,50,Pert,anim,frog,cat,0.95
SayCam,Ridge,50,Pert,anim,frog,cow,1.0
SayCam,Ridge,50,Pert,anim,frog,dog,0.8
SayCam,Ridge,50,Pert,anim,frog,duck,1.0
SayCam,Ridge,50,Pert,anim,frog,elephant,1.0
SayCam,Ridge,50,Pert,anim,frog,fish,0.85
SayCam,Ridge,50,Pert,anim,frog,foot,0.55
SayCam,Ridge,50,Pert,anim,frog,hand,0.9
SayCam,Ridge,50,Pert,anim,frog,rabbit,0.875
SayCam,Ridge,50,Pert,anim,frog,squirrel,0.725
SayCam,Ridge,50,Pert,anim,frog,turtle,0.775
SayCam,Ridge,50,Pert,anim,hand,bear,0.925
SayCam,Ridge,50,Pert,anim,hand,bird,0.725
SayCam,Ridge,50,Pert,anim,hand,butterfly,0.15
SayCam,Ridge,50,Pert,anim,hand,cat,0.525
SayCam,Ridge,50,Pert,anim,hand,cow,0.9
SayCam,Ridge,50,Pert,anim,hand,dog,1.0
SayCam,Ridge,50,Pert,anim,hand,duck,0.925
SayCam,Ridge,50,Pert,anim,hand,elephant,0.925
SayCam,Ridge,50,Pert,anim,hand,fish,0.45
SayCam,Ridge,50,Pert,anim,hand,foot,0.3
SayCam,Ridge,50,Pert,anim,hand,frog,0.825
SayCam,Ridge,50,Pert,anim,hand,rabbit,1.0
SayCam,Ridge,50,Pert,anim,hand,squirrel,0.675
SayCam,Ridge,50,Pert,anim,hand,turtle,0.825
SayCam,Ridge,50,Pert,anim,rabbit,bear,0.675
SayCam,Ridge,50,Pert,anim,rabbit,bird,0.9
SayCam,Ridge,50,Pert,anim,rabbit,butterfly,0.5
SayCam,Ridge,50,Pert,anim,rabbit,cat,0.625
SayCam,Ridge,50,Pert,anim,rabbit,cow,0.775
SayCam,Ridge,50,Pert,anim,rabbit,dog,0.725
SayCam,Ridge,50,Pert,anim,rabbit,duck,0.7
SayCam,Ridge,50,Pert,anim,rabbit,elephant,0.95
SayCam,Ridge,50,Pert,anim,rabbit,fish,0.925
SayCam,Ridge,50,Pert,anim,rabbit,foot,0.775
SayCam,Ridge,50,Pert,anim,rabbit,frog,0.95
SayCam,Ridge,50,Pert,anim,rabbit,hand,0.975
SayCam,Ridge,50,Pert,anim,rabbit,squirrel,0.75
SayCam,Ridge,50,Pert,anim,rabbit,turtle,0.825
SayCam,Ridge,50,Pert,anim,squirrel,bear,0.55
SayCam,Ridge,50,Pert,anim,squirrel,bird,0.85
SayCam,Ridge,50,Pert,anim,squirrel,butterfly,0.5
SayCam,Ridge,50,Pert,anim,squirrel,cat,0.175
SayCam,Ridge,50,Pert,anim,squirrel,cow,0.85
SayCam,Ridge,50,Pert,anim,squirrel,dog,0.575
SayCam,Ridge,50,Pert,anim,squirrel,duck,0.9
SayCam,Ridge,50,Pert,anim,squirrel,elephant,0.525
SayCam,Ridge,50,Pert,anim,squirrel,fish,0.5
SayCam,Ridge,50,Pert,anim,squirrel,foot,0.625
SayCam,Ridge,50,Pert,anim,squirrel,frog,0.625
SayCam,Ridge,50,Pert,anim,squirrel,hand,0.725
SayCam,Ridge,50,Pert,anim,squirrel,rabbit,0.675
SayCam,Ridge,50,Pert,anim,squirrel,turtle,0.825
SayCam,Ridge,50,Pert,anim,turtle,bear,0.95
SayCam,Ridge,50,Pert,anim,turtle,bird,0.725
SayCam,Ridge,50,Pert,anim,turtle,butterfly,0.5
SayCam,Ridge,50,Pert,anim,turtle,cat,0.875
SayCam,Ridge,50,Pert,anim,turtle,cow,0.975
SayCam,Ridge,50,Pert,anim,turtle,dog,0.95
SayCam,Ridge,50,Pert,anim,turtle,duck,0.525
SayCam,Ridge,50,Pert,anim,turtle,elephant,0.95
SayCam,Ridge,50,Pert,anim,turtle,fish,0.9
SayCam,Ridge,50,Pert,anim,turtle,foot,0.825
SayCam,Ridge,50,Pert,anim,turtle,frog,0.9
SayCam,Ridge,50,Pert,anim,turtle,hand,0.825
SayCam,Ridge,50,Pert,anim,turtle,rabbit,0.8
SayCam,Ridge,50,Pert,anim,turtle,squirrel,0.8
