model,classifier,train_ims,condition,animacy,obj1,obj2,acc
resnet_100m,SVM,150,Pert,inam,leaf,spoon,1.0
resnet_100m,SVM,150,Pert,inam,leaf,tree,1.0
resnet_100m,SVM,150,Pert,inam,leaf,truck,1.0
resnet_100m,SVM,150,Pert,inam,leaf,umbrella,0.95
resnet_100m,SVM,150,Pert,inam,spoon,airplane,1.0
resnet_100m,SVM,150,Pert,inam,spoon,apple,0.5
resnet_100m,SVM,150,Pert,inam,spoon,bicycle,0.825
resnet_100m,SVM,150,Pert,inam,spoon,chair,0.9
resnet_100m,SVM,150,Pert,inam,spoon,flower,0.65
resnet_100m,SVM,150,Pert,inam,spoon,fork,0.5
resnet_100m,SVM,150,Pert,inam,spoon,guitar,0.775
resnet_100m,SVM,150,Pert,inam,spoon,key,0.9
resnet_100m,SVM,150,Pert,inam,spoon,kite,1.0
resnet_100m,SVM,150,Pert,inam,spoon,lamp,0.95
resnet_100m,SVM,150,Pert,inam,spoon,leaf,1.0
resnet_100m,SVM,150,Pert,inam,spoon,tree,1.0
resnet_100m,SVM,150,Pert,inam,spoon,truck,1.0
resnet_100m,SVM,150,Pert,inam,spoon,umbrella,0.5
resnet_100m,SVM,150,Pert,inam,tree,airplane,1.0
resnet_100m,SVM,150,Pert,inam,tree,apple,0.825
resnet_100m,SVM,150,Pert,inam,tree,bicycle,1.0
resnet_100m,SVM,150,Pert,inam,tree,chair,1.0
resnet_100m,SVM,150,Pert,inam,tree,flower,1.0
resnet_100m,SVM,150,Pert,inam,tree,fork,1.0
resnet_100m,SVM,150,Pert,inam,tree,guitar,1.0
resnet_100m,SVM,150,Pert,inam,tree,key,1.0
resnet_100m,SVM,150,Pert,inam,tree,kite,1.0
resnet_100m,SVM,150,Pert,inam,tree,lamp,1.0
resnet_100m,SVM,150,Pert,inam,tree,leaf,1.0
resnet_100m,SVM,150,Pert,inam,tree,spoon,1.0
resnet_100m,SVM,150,Pert,inam,tree,truck,1.0
resnet_100m,SVM,150,Pert,inam,tree,umbrella,0.875
resnet_100m,SVM,150,Pert,inam,truck,airplane,0.95
resnet_100m,SVM,150,Pert,inam,truck,apple,1.0
resnet_100m,SVM,150,Pert,inam,truck,bicycle,1.0
resnet_100m,SVM,150,Pert,inam,truck,chair,0.65
resnet_100m,SVM,150,Pert,inam,truck,flower,1.0
resnet_100m,SVM,150,Pert,inam,truck,fork,0.825
resnet_100m,SVM,150,Pert,inam,truck,guitar,1.0
resnet_100m,SVM,150,Pert,inam,truck,key,1.0
resnet_100m,SVM,150,Pert,inam,truck,kite,1.0
resnet_100m,SVM,150,Pert,inam,truck,lamp,0.825
resnet_100m,SVM,150,Pert,inam,truck,leaf,1.0
resnet_100m,SVM,150,Pert,inam,truck,spoon,1.0
resnet_100m,SVM,150,Pert,inam,truck,tree,1.0
resnet_100m,SVM,150,Pert,inam,truck,umbrella,0.5
resnet_100m,SVM,150,Pert,inam,umbrella,airplane,0.5
resnet_100m,SVM,150,Pert,inam,umbrella,apple,0.5
resnet_100m,SVM,150,Pert,inam,umbrella,bicycle,0.5
resnet_100m,SVM,150,Pert,inam,umbrella,chair,0.5
resnet_100m,SVM,150,Pert,inam,umbrella,flower,0.975
resnet_100m,SVM,150,Pert,inam,umbrella,fork,0.5
resnet_100m,SVM,150,Pert,inam,umbrella,guitar,0.5
resnet_100m,SVM,150,Pert,inam,umbrella,key,0.5
resnet_100m,SVM,150,Pert,inam,umbrella,kite,0.5
resnet_100m,SVM,150,Pert,inam,umbrella,lamp,0.5
resnet_100m,SVM,150,Pert,inam,umbrella,leaf,0.95
resnet_100m,SVM,150,Pert,inam,umbrella,spoon,0.5
resnet_100m,SVM,150,Pert,inam,umbrella,tree,0.9
resnet_100m,SVM,150,Pert,inam,umbrella,truck,0.5
resnet_100m,SVM,150,Pert,anim,bear,bird,0.975
resnet_100m,SVM,150,Pert,anim,bear,butterfly,0.925
resnet_100m,SVM,150,Pert,anim,bear,cat,1.0
resnet_100m,SVM,150,Pert,anim,bear,cow,0.725
resnet_100m,SVM,150,Pert,anim,bear,dog,0.5
resnet_100m,SVM,150,Pert,anim,bear,duck,1.0
resnet_100m,SVM,150,Pert,anim,bear,elephant,0.75
resnet_100m,SVM,150,Pert,anim,bear,fish,0.975
resnet_100m,SVM,150,Pert,anim,bear,foot,0.975
resnet_100m,SVM,150,Pert,anim,bear,frog,0.65
resnet_100m,SVM,150,Pert,anim,bear,hand,0.95
resnet_100m,SVM,150,Pert,anim,bear,rabbit,0.85
resnet_100m,SVM,150,Pert,anim,bear,squirrel,0.575
resnet_100m,SVM,150,Pert,anim,bear,turtle,0.9
resnet_100m,SVM,150,Pert,anim,bird,bear,1.0
resnet_100m,SVM,150,Pert,anim,bird,butterfly,1.0
resnet_100m,SVM,150,Pert,anim,bird,cat,1.0
resnet_100m,SVM,150,Pert,anim,bird,cow,1.0
resnet_100m,SVM,150,Pert,anim,bird,dog,0.625
resnet_100m,SVM,150,Pert,anim,bird,duck,0.5
resnet_100m,SVM,150,Pert,anim,bird,elephant,1.0
resnet_100m,SVM,150,Pert,anim,bird,fish,0.975
resnet_100m,SVM,150,Pert,anim,bird,foot,1.0
resnet_100m,SVM,150,Pert,anim,bird,frog,0.875
resnet_100m,SVM,150,Pert,anim,bird,hand,1.0
resnet_100m,SVM,150,Pert,anim,bird,rabbit,0.675
resnet_100m,SVM,150,Pert,anim,bird,squirrel,1.0
resnet_100m,SVM,150,Pert,anim,bird,turtle,0.625
resnet_100m,SVM,150,Pert,anim,butterfly,bear,0.975
resnet_100m,SVM,150,Pert,anim,butterfly,bird,1.0
resnet_100m,SVM,150,Pert,anim,butterfly,cat,0.5
resnet_100m,SVM,150,Pert,anim,butterfly,cow,1.0
resnet_100m,SVM,150,Pert,anim,butterfly,dog,0.6
resnet_100m,SVM,150,Pert,anim,butterfly,duck,0.95
resnet_100m,SVM,150,Pert,anim,butterfly,elephant,0.825
resnet_100m,SVM,150,Pert,anim,butterfly,fish,0.55
resnet_100m,SVM,150,Pert,anim,butterfly,foot,1.0
resnet_100m,SVM,150,Pert,anim,butterfly,frog,0.925
resnet_100m,SVM,150,Pert,anim,butterfly,hand,1.0
resnet_100m,SVM,150,Pert,anim,butterfly,rabbit,0.5
resnet_100m,SVM,150,Pert,anim,butterfly,squirrel,0.5
resnet_100m,SVM,150,Pert,anim,butterfly,turtle,0.775
resnet_100m,SVM,150,Pert,anim,cat,bear,1.0
resnet_100m,SVM,150,Pert,anim,cat,bird,1.0
resnet_100m,SVM,150,Pert,anim,cat,butterfly,0.5
resnet_100m,SVM,150,Pert,anim,cat,cow,0.95
resnet_100m,SVM,150,Pert,anim,cat,dog,0.85
resnet_100m,SVM,150,Pert,anim,cat,duck,1.0
resnet_100m,SVM,150,Pert,anim,cat,elephant,0.775
resnet_100m,SVM,150,Pert,anim,cat,fish,0.575
resnet_100m,SVM,150,Pert,anim,cat,foot,0.5
resnet_100m,SVM,150,Pert,anim,cat,frog,0.5
resnet_100m,SVM,150,Pert,anim,cat,hand,0.5
resnet_100m,SVM,150,Pert,anim,cat,rabbit,0.5
resnet_100m,SVM,150,Pert,anim,cat,squirrel,0.65
resnet_100m,SVM,150,Pert,anim,cat,turtle,0.525
resnet_100m,SVM,150,Pert,anim,cow,bear,0.775
resnet_100m,SVM,150,Pert,anim,cow,bird,1.0
resnet_100m,SVM,150,Pert,anim,cow,butterfly,1.0
resnet_100m,SVM,150,Pert,anim,cow,cat,0.975
resnet_100m,SVM,150,Pert,anim,cow,dog,0.5
resnet_100m,SVM,150,Pert,anim,cow,duck,0.975
resnet_100m,SVM,150,Pert,anim,cow,elephant,0.7
resnet_100m,SVM,150,Pert,anim,cow,fish,1.0
resnet_100m,SVM,150,Pert,anim,cow,foot,0.75
resnet_100m,SVM,150,Pert,anim,cow,frog,0.875
resnet_100m,SVM,150,Pert,anim,cow,hand,0.525
resnet_100m,SVM,150,Pert,anim,cow,rabbit,0.75
resnet_100m,SVM,150,Pert,anim,cow,squirrel,0.775
resnet_100m,SVM,150,Pert,anim,cow,turtle,0.9
resnet_100m,SVM,150,Pert,anim,dog,bear,0.5
resnet_100m,SVM,150,Pert,anim,dog,bird,0.7
resnet_100m,SVM,150,Pert,anim,dog,butterfly,0.525
resnet_100m,SVM,150,Pert,anim,dog,cat,0.75
resnet_100m,SVM,150,Pert,anim,dog,cow,0.5
resnet_100m,SVM,150,Pert,anim,dog,duck,0.5
resnet_100m,SVM,150,Pert,anim,dog,elephant,0.5
resnet_100m,SVM,150,Pert,anim,dog,fish,0.725
resnet_100m,SVM,150,Pert,anim,dog,foot,0.5
resnet_100m,SVM,150,Pert,anim,dog,frog,0.575
resnet_100m,SVM,150,Pert,anim,dog,hand,0.5
resnet_100m,SVM,150,Pert,anim,dog,rabbit,0.6
resnet_100m,SVM,150,Pert,anim,dog,squirrel,0.6
resnet_100m,SVM,150,Pert,anim,dog,turtle,0.5
resnet_100m,SVM,150,Pert,anim,duck,bear,1.0
resnet_100m,SVM,150,Pert,anim,duck,bird,0.5
resnet_100m,SVM,150,Pert,anim,duck,butterfly,1.0
resnet_100m,SVM,150,Pert,anim,duck,cat,0.975
resnet_100m,SVM,150,Pert,anim,duck,cow,0.925
resnet_100m,SVM,150,Pert,anim,duck,dog,0.5
resnet_100m,SVM,150,Pert,anim,duck,elephant,1.0
resnet_100m,SVM,150,Pert,anim,duck,fish,1.0
resnet_100m,SVM,150,Pert,anim,duck,foot,1.0
resnet_100m,SVM,150,Pert,anim,duck,frog,1.0
resnet_100m,SVM,150,Pert,anim,duck,hand,0.95
resnet_100m,SVM,150,Pert,anim,duck,rabbit,0.625
resnet_100m,SVM,150,Pert,anim,duck,squirrel,0.625
resnet_100m,SVM,150,Pert,anim,duck,turtle,0.975
resnet_100m,SVM,150,Pert,anim,elephant,bear,0.85
resnet_100m,SVM,150,Pert,anim,elephant,bird,1.0
resnet_100m,SVM,150,Pert,anim,elephant,butterfly,0.85
resnet_100m,SVM,150,Pert,anim,elephant,cat,0.75
resnet_100m,SVM,150,Pert,anim,elephant,cow,0.775
resnet_100m,SVM,150,Pert,anim,elephant,dog,0.5
resnet_100m,SVM,150,Pert,anim,elephant,duck,1.0
resnet_100m,SVM,150,Pert,anim,elephant,fish,1.0
resnet_100m,SVM,150,Pert,anim,elephant,foot,0.975
resnet_100m,SVM,150,Pert,anim,elephant,frog,0.525
resnet_100m,SVM,150,Pert,anim,elephant,hand,0.85
resnet_100m,SVM,150,Pert,anim,elephant,rabbit,0.5
resnet_100m,SVM,150,Pert,anim,elephant,squirrel,0.525
resnet_100m,SVM,150,Pert,anim,elephant,turtle,0.875
resnet_100m,SVM,150,Pert,anim,fish,bear,0.85
resnet_100m,SVM,150,Pert,anim,fish,bird,0.95
resnet_100m,SVM,150,Pert,anim,fish,butterfly,0.625
resnet_100m,SVM,150,Pert,anim,fish,cat,0.6
resnet_100m,SVM,150,Pert,anim,fish,cow,1.0
resnet_100m,SVM,150,Pert,anim,fish,dog,0.75
resnet_100m,SVM,150,Pert,anim,fish,duck,1.0
resnet_100m,SVM,150,Pert,anim,fish,elephant,1.0
resnet_100m,SVM,150,Pert,anim,fish,foot,0.925
resnet_100m,SVM,150,Pert,anim,fish,frog,0.35
resnet_100m,SVM,150,Pert,anim,fish,hand,0.5
resnet_100m,SVM,150,Pert,anim,fish,rabbit,0.5
resnet_100m,SVM,150,Pert,anim,fish,squirrel,0.75
resnet_100m,SVM,150,Pert,anim,fish,turtle,1.0
resnet_100m,SVM,150,Pert,anim,foot,bear,0.95
resnet_100m,SVM,150,Pert,anim,foot,bird,1.0
resnet_100m,SVM,150,Pert,anim,foot,butterfly,1.0
resnet_100m,SVM,150,Pert,anim,foot,cat,0.5
resnet_100m,SVM,150,Pert,anim,foot,cow,0.625
resnet_100m,SVM,150,Pert,anim,foot,dog,0.5
resnet_100m,SVM,150,Pert,anim,foot,duck,1.0
resnet_100m,SVM,150,Pert,anim,foot,elephant,1.0
resnet_100m,SVM,150,Pert,anim,foot,fish,0.825
resnet_100m,SVM,150,Pert,anim,foot,frog,0.975
resnet_100m,SVM,150,Pert,anim,foot,hand,0.525
resnet_100m,SVM,150,Pert,anim,foot,rabbit,0.5
resnet_100m,SVM,150,Pert,anim,foot,squirrel,0.5
resnet_100m,SVM,150,Pert,anim,foot,turtle,1.0
resnet_100m,SVM,150,Pert,anim,frog,bear,0.575
resnet_100m,SVM,150,Pert,anim,frog,bird,0.85
resnet_100m,SVM,150,Pert,anim,frog,butterfly,0.95
resnet_100m,SVM,150,Pert,anim,frog,cat,0.475
resnet_100m,SVM,150,Pert,anim,frog,cow,0.875
resnet_100m,SVM,150,Pert,anim,frog,dog,0.55
resnet_100m,SVM,150,Pert,anim,frog,duck,1.0
resnet_100m,SVM,150,Pert,anim,frog,elephant,0.575
resnet_100m,SVM,150,Pert,anim,frog,fish,0.425
resnet_100m,SVM,150,Pert,anim,frog,foot,0.975
resnet_100m,SVM,150,Pert,anim,frog,hand,0.725
resnet_100m,SVM,150,Pert,anim,frog,rabbit,0.5
resnet_100m,SVM,150,Pert,anim,frog,squirrel,0.5
resnet_100m,SVM,150,Pert,anim,frog,turtle,0.925
resnet_100m,SVM,150,Pert,anim,hand,bear,0.95
resnet_100m,SVM,150,Pert,anim,hand,bird,0.975
resnet_100m,SVM,150,Pert,anim,hand,butterfly,1.0
resnet_100m,SVM,150,Pert,anim,hand,cat,0.5
resnet_100m,SVM,150,Pert,anim,hand,cow,0.575
resnet_100m,SVM,150,Pert,anim,hand,dog,0.5
resnet_100m,SVM,150,Pert,anim,hand,duck,1.0
resnet_100m,SVM,150,Pert,anim,hand,elephant,0.925
resnet_100m,SVM,150,Pert,anim,hand,fish,0.525
resnet_100m,SVM,150,Pert,anim,hand,foot,0.525
resnet_100m,SVM,150,Pert,anim,hand,frog,0.65
resnet_100m,SVM,150,Pert,anim,hand,rabbit,0.5
resnet_100m,SVM,150,Pert,anim,hand,squirrel,0.5
resnet_100m,SVM,150,Pert,anim,hand,turtle,0.775
resnet_100m,SVM,150,Pert,anim,rabbit,bear,0.925
resnet_100m,SVM,150,Pert,anim,rabbit,bird,0.675
resnet_100m,SVM,150,Pert,anim,rabbit,butterfly,0.5
resnet_100m,SVM,150,Pert,anim,rabbit,cat,0.5
resnet_100m,SVM,150,Pert,anim,rabbit,cow,0.775
resnet_100m,SVM,150,Pert,anim,rabbit,dog,0.575
resnet_100m,SVM,150,Pert,anim,rabbit,duck,0.65
resnet_100m,SVM,150,Pert,anim,rabbit,elephant,0.525
resnet_100m,SVM,150,Pert,anim,rabbit,fish,0.5
resnet_100m,SVM,150,Pert,anim,rabbit,foot,0.5
resnet_100m,SVM,150,Pert,anim,rabbit,frog,0.5
resnet_100m,SVM,150,Pert,anim,rabbit,hand,0.5
resnet_100m,SVM,150,Pert,anim,rabbit,squirrel,0.3
resnet_100m,SVM,150,Pert,anim,rabbit,turtle,0.5
resnet_100m,SVM,150,Pert,anim,squirrel,bear,0.425
resnet_100m,SVM,150,Pert,anim,squirrel,bird,1.0
resnet_100m,SVM,150,Pert,anim,squirrel,butterfly,0.5
resnet_100m,SVM,150,Pert,anim,squirrel,cat,0.675
resnet_100m,SVM,150,Pert,anim,squirrel,cow,0.875
resnet_100m,SVM,150,Pert,anim,squirrel,dog,0.525
resnet_100m,SVM,150,Pert,anim,squirrel,duck,0.55
resnet_100m,SVM,150,Pert,anim,squirrel,elephant,0.525
resnet_100m,SVM,150,Pert,anim,squirrel,fish,0.775
resnet_100m,SVM,150,Pert,anim,squirrel,foot,0.5
resnet_100m,SVM,150,Pert,anim,squirrel,frog,0.5
resnet_100m,SVM,150,Pert,anim,squirrel,hand,0.5
resnet_100m,SVM,150,Pert,anim,squirrel,rabbit,0.275
resnet_100m,SVM,150,Pert,anim,squirrel,turtle,0.55
resnet_100m,SVM,150,Pert,anim,turtle,bear,0.875
resnet_100m,SVM,150,Pert,anim,turtle,bird,0.625
resnet_100m,SVM,150,Pert,anim,turtle,butterfly,0.825
resnet_100m,SVM,150,Pert,anim,turtle,cat,0.5
resnet_100m,SVM,150,Pert,anim,turtle,cow,0.95
resnet_100m,SVM,150,Pert,anim,turtle,dog,0.5
resnet_100m,SVM,150,Pert,anim,turtle,duck,0.95
resnet_100m,SVM,150,Pert,anim,turtle,elephant,0.925
resnet_100m,SVM,150,Pert,anim,turtle,fish,0.9
resnet_100m,SVM,150,Pert,anim,turtle,foot,1.0
resnet_100m,SVM,150,Pert,anim,turtle,frog,0.85
resnet_100m,SVM,150,Pert,anim,turtle,hand,0.725
resnet_100m,SVM,150,Pert,anim,turtle,rabbit,0.5
resnet_100m,SVM,150,Pert,anim,turtle,squirrel,0.5
