model,obj1,obj2,condition,train_acc,acc
resnext50,airplane,apple,Pert,1.0,0.8666666666666667
resnext50,airplane,bike,Pert,1.0,0.7666666666666667
resnext50,airplane,chair,Pert,1.0,0.6333333333333333
resnext50,airplane,flower,Pert,1.0,0.7333333333333333
resnext50,airplane,fork,Pert,1.0,0.7666666666666667
resnext50,airplane,guitar,Pert,1.0,0.6666666666666666
resnext50,airplane,key,Pert,1.0,0.8
resnext50,airplane,kite,Pert,1.0,0.7666666666666667
resnext50,airplane,lamp,Pert,1.0,0.9
resnext50,airplane,leaf,Pert,1.0,0.6666666666666666
resnext50,airplane,spoon,Pert,1.0,0.9666666666666667
resnext50,airplane,tree,Pert,1.0,0.8333333333333334
resnext50,airplane,truck,Pert,1.0,0.5333333333333333
resnext50,airplane,umbrella,Pert,1.0,0.8
resnext50,apple,airplane,Pert,1.0,0.6666666666666666
resnext50,apple,bike,Pert,1.0,0.6333333333333333
resnext50,apple,chair,Pert,1.0,0.7
resnext50,apple,flower,Pert,1.0,0.6
resnext50,apple,fork,Pert,1.0,0.7333333333333333
resnext50,apple,guitar,Pert,1.0,0.5333333333333333
resnext50,apple,key,Pert,1.0,0.16666666666666666
resnext50,apple,kite,Pert,1.0,0.5666666666666667
resnext50,apple,lamp,Pert,1.0,0.4
resnext50,apple,leaf,Pert,1.0,0.3
resnext50,apple,spoon,Pert,1.0,0.7333333333333333
resnext50,apple,tree,Pert,1.0,0.4666666666666667
resnext50,apple,truck,Pert,1.0,0.6333333333333333
resnext50,apple,umbrella,Pert,1.0,0.4666666666666667
resnext50,bike,airplane,Pert,1.0,0.7
resnext50,bike,apple,Pert,1.0,0.6
resnext50,bike,chair,Pert,1.0,0.6666666666666666
resnext50,bike,flower,Pert,1.0,0.7
resnext50,bike,fork,Pert,1.0,0.7333333333333333
resnext50,bike,guitar,Pert,1.0,0.6333333333333333
resnext50,bike,key,Pert,1.0,0.8333333333333334
resnext50,bike,kite,Pert,1.0,0.5666666666666667
resnext50,bike,lamp,Pert,1.0,0.7333333333333333
resnext50,bike,leaf,Pert,1.0,0.7333333333333333
resnext50,bike,spoon,Pert,1.0,0.7
resnext50,bike,tree,Pert,1.0,0.8
resnext50,bike,truck,Pert,1.0,0.43333333333333335
resnext50,bike,umbrella,Pert,1.0,0.5333333333333333
resnext50,chair,airplane,Pert,1.0,0.7
resnext50,chair,apple,Pert,1.0,0.7
resnext50,chair,bike,Pert,1.0,0.6333333333333333
resnext50,chair,flower,Pert,1.0,0.8333333333333334
resnext50,chair,fork,Pert,1.0,0.6666666666666666
resnext50,chair,guitar,Pert,1.0,0.6
resnext50,chair,key,Pert,1.0,0.5666666666666667
resnext50,chair,kite,Pert,1.0,0.5333333333333333
resnext50,chair,lamp,Pert,1.0,0.5333333333333333
resnext50,chair,leaf,Pert,1.0,0.6666666666666666
resnext50,chair,spoon,Pert,1.0,0.7
resnext50,chair,tree,Pert,1.0,0.9
resnext50,chair,truck,Pert,1.0,0.5
resnext50,chair,umbrella,Pert,1.0,0.5333333333333333
resnext50,flower,airplane,Pert,1.0,0.7666666666666667
resnext50,flower,apple,Pert,1.0,0.7333333333333333
resnext50,flower,bike,Pert,1.0,0.7666666666666667
resnext50,flower,chair,Pert,1.0,0.8
resnext50,flower,fork,Pert,1.0,0.8666666666666667
resnext50,flower,guitar,Pert,1.0,0.7333333333333333
resnext50,flower,key,Pert,1.0,0.4
resnext50,flower,kite,Pert,1.0,0.6
resnext50,flower,lamp,Pert,1.0,0.5
resnext50,flower,leaf,Pert,1.0,0.4
resnext50,flower,spoon,Pert,1.0,0.9333333333333333
resnext50,flower,tree,Pert,1.0,0.7333333333333333
resnext50,flower,truck,Pert,1.0,0.7
resnext50,flower,umbrella,Pert,1.0,0.43333333333333335
resnext50,fork,airplane,Pert,1.0,0.7333333333333333
resnext50,fork,apple,Pert,1.0,0.6333333333333333
resnext50,fork,bike,Pert,1.0,0.7
resnext50,fork,chair,Pert,1.0,0.7333333333333333
resnext50,fork,flower,Pert,1.0,0.9666666666666667
resnext50,fork,guitar,Pert,1.0,0.5333333333333333
resnext50,fork,key,Pert,1.0,0.5333333333333333
resnext50,fork,kite,Pert,1.0,0.6
resnext50,fork,lamp,Pert,1.0,0.6
resnext50,fork,leaf,Pert,1.0,0.8
