model,classifier,train_ims,condition,animacy,obj1,obj2,acc
clip_resnet,NC,200,Outline,inam,airplane,apple,1.0
clip_resnet,NC,200,Outline,inam,airplane,bicycle,1.0
clip_resnet,NC,200,Outline,inam,airplane,chair,0.975
clip_resnet,NC,200,Outline,inam,airplane,flower,0.925
clip_resnet,NC,200,Outline,inam,airplane,fork,1.0
clip_resnet,NC,200,Outline,inam,airplane,guitar,1.0
clip_resnet,NC,200,Outline,inam,airplane,key,0.5
clip_resnet,NC,200,Outline,inam,airplane,kite,0.5
clip_resnet,NC,200,Outline,inam,airplane,lamp,0.75
clip_resnet,NC,200,Outline,inam,airplane,leaf,1.0
clip_resnet,NC,200,Outline,inam,airplane,spoon,0.975
clip_resnet,NC,200,Outline,inam,airplane,tree,0.95
clip_resnet,NC,200,Outline,inam,airplane,truck,1.0
clip_resnet,NC,200,Outline,inam,airplane,umbrella,0.5
clip_resnet,NC,200,Outline,inam,apple,airplane,1.0
clip_resnet,NC,200,Outline,inam,apple,bicycle,1.0
clip_resnet,NC,200,Outline,inam,apple,chair,1.0
clip_resnet,NC,200,Outline,inam,apple,flower,1.0
clip_resnet,NC,200,Outline,inam,apple,fork,1.0
clip_resnet,NC,200,Outline,inam,apple,guitar,0.975
clip_resnet,NC,200,Outline,inam,apple,key,1.0
clip_resnet,NC,200,Outline,inam,apple,kite,1.0
clip_resnet,NC,200,Outline,inam,apple,lamp,1.0
clip_resnet,NC,200,Outline,inam,apple,leaf,1.0
clip_resnet,NC,200,Outline,inam,apple,spoon,1.0
clip_resnet,NC,200,Outline,inam,apple,tree,1.0
clip_resnet,NC,200,Outline,inam,apple,truck,1.0
clip_resnet,NC,200,Outline,inam,apple,umbrella,1.0
clip_resnet,NC,200,Outline,inam,bicycle,airplane,1.0
clip_resnet,NC,200,Outline,inam,bicycle,apple,1.0
clip_resnet,NC,200,Outline,inam,bicycle,chair,1.0
clip_resnet,NC,200,Outline,inam,bicycle,flower,1.0
clip_resnet,NC,200,Outline,inam,bicycle,fork,1.0
clip_resnet,NC,200,Outline,inam,bicycle,guitar,1.0
clip_resnet,NC,200,Outline,inam,bicycle,key,1.0
clip_resnet,NC,200,Outline,inam,bicycle,kite,1.0
clip_resnet,NC,200,Outline,inam,bicycle,lamp,1.0
clip_resnet,NC,200,Outline,inam,bicycle,leaf,1.0
clip_resnet,NC,200,Outline,inam,bicycle,spoon,1.0
clip_resnet,NC,200,Outline,inam,bicycle,tree,1.0
clip_resnet,NC,200,Outline,inam,bicycle,truck,1.0
clip_resnet,NC,200,Outline,inam,bicycle,umbrella,1.0
clip_resnet,NC,200,Outline,inam,chair,airplane,0.925
clip_resnet,NC,200,Outline,inam,chair,apple,1.0
clip_resnet,NC,200,Outline,inam,chair,bicycle,1.0
clip_resnet,NC,200,Outline,inam,chair,flower,1.0
clip_resnet,NC,200,Outline,inam,chair,fork,1.0
clip_resnet,NC,200,Outline,inam,chair,guitar,0.5
clip_resnet,NC,200,Outline,inam,chair,key,1.0
clip_resnet,NC,200,Outline,inam,chair,kite,0.9
clip_resnet,NC,200,Outline,inam,chair,lamp,1.0
clip_resnet,NC,200,Outline,inam,chair,leaf,1.0
clip_resnet,NC,200,Outline,inam,chair,spoon,1.0
clip_resnet,NC,200,Outline,inam,chair,tree,1.0
clip_resnet,NC,200,Outline,inam,chair,truck,0.5
clip_resnet,NC,200,Outline,inam,chair,umbrella,1.0
clip_resnet,NC,200,Outline,inam,flower,airplane,0.875
clip_resnet,NC,200,Outline,inam,flower,apple,1.0
clip_resnet,NC,200,Outline,inam,flower,bicycle,1.0
clip_resnet,NC,200,Outline,inam,flower,chair,1.0
clip_resnet,NC,200,Outline,inam,flower,fork,1.0
clip_resnet,NC,200,Outline,inam,flower,guitar,0.5
clip_resnet,NC,200,Outline,inam,flower,key,1.0
clip_resnet,NC,200,Outline,inam,flower,kite,1.0
clip_resnet,NC,200,Outline,inam,flower,lamp,1.0
clip_resnet,NC,200,Outline,inam,flower,leaf,0.775
clip_resnet,NC,200,Outline,inam,flower,spoon,1.0
clip_resnet,NC,200,Outline,inam,flower,tree,1.0
clip_resnet,NC,200,Outline,inam,flower,truck,1.0
clip_resnet,NC,200,Outline,inam,flower,umbrella,1.0
clip_resnet,NC,200,Outline,inam,fork,airplane,1.0
clip_resnet,NC,200,Outline,inam,fork,apple,1.0
clip_resnet,NC,200,Outline,inam,fork,bicycle,1.0
clip_resnet,NC,200,Outline,inam,fork,chair,1.0
clip_resnet,NC,200,Outline,inam,fork,flower,1.0
clip_resnet,NC,200,Outline,inam,fork,guitar,0.5
clip_resnet,NC,200,Outline,inam,fork,key,0.5
clip_resnet,NC,200,Outline,inam,fork,kite,1.0
clip_resnet,NC,200,Outline,inam,fork,lamp,0.975
clip_resnet,NC,200,Outline,inam,fork,leaf,1.0
clip_resnet,NC,200,Outline,inam,fork,spoon,0.5
clip_resnet,NC,200,Outline,inam,fork,tree,1.0
clip_resnet,NC,200,Outline,inam,fork,truck,1.0
clip_resnet,NC,200,Outline,inam,fork,umbrella,0.85
clip_resnet,NC,200,Outline,inam,guitar,airplane,1.0
clip_resnet,NC,200,Outline,inam,guitar,apple,0.95
clip_resnet,NC,200,Outline,inam,guitar,bicycle,1.0
clip_resnet,NC,200,Outline,inam,guitar,chair,0.5
clip_resnet,NC,200,Outline,inam,guitar,flower,0.5
clip_resnet,NC,200,Outline,inam,guitar,fork,0.5
clip_resnet,NC,200,Outline,inam,guitar,key,0.5
clip_resnet,NC,200,Outline,inam,guitar,kite,0.5
clip_resnet,NC,200,Outline,inam,guitar,lamp,0.5
clip_resnet,NC,200,Outline,inam,guitar,leaf,0.5
clip_resnet,NC,200,Outline,inam,guitar,spoon,0.5
clip_resnet,NC,200,Outline,inam,guitar,tree,0.5
clip_resnet,NC,200,Outline,inam,guitar,truck,0.725
clip_resnet,NC,200,Outline,inam,guitar,umbrella,0.5
clip_resnet,NC,200,Outline,inam,key,airplane,0.525
