model,obj1,obj2,condition,train_acc,acc
voneresnet,airplane,apple,Pert,1.0,0.6666666666666666
voneresnet,airplane,bike,Pert,1.0,0.8
voneresnet,airplane,chair,Pert,1.0,0.6333333333333333
voneresnet,airplane,flower,Pert,1.0,0.4666666666666667
voneresnet,airplane,fork,Pert,1.0,0.5666666666666667
voneresnet,airplane,guitar,Pert,1.0,0.4666666666666667
voneresnet,airplane,key,Pert,1.0,0.6666666666666666
voneresnet,airplane,kite,Pert,1.0,0.5333333333333333
voneresnet,airplane,lamp,Pert,1.0,0.6
voneresnet,airplane,leaf,Pert,1.0,0.8
voneresnet,airplane,spoon,Pert,1.0,0.5333333333333333
voneresnet,airplane,tree,Pert,1.0,0.7
voneresnet,airplane,truck,Pert,1.0,0.6
voneresnet,airplane,umbrella,Pert,1.0,0.7333333333333333
voneresnet,apple,airplane,Pert,1.0,0.5666666666666667
voneresnet,apple,bike,Pert,1.0,0.5666666666666667
voneresnet,apple,chair,Pert,1.0,0.4
voneresnet,apple,flower,Pert,1.0,0.5333333333333333
voneresnet,apple,fork,Pert,1.0,0.7
voneresnet,apple,guitar,Pert,1.0,0.5333333333333333
voneresnet,apple,key,Pert,1.0,0.4666666666666667
voneresnet,apple,kite,Pert,1.0,0.6
voneresnet,apple,lamp,Pert,1.0,0.5666666666666667
voneresnet,apple,leaf,Pert,1.0,0.7333333333333333
voneresnet,apple,spoon,Pert,1.0,0.6666666666666666
voneresnet,apple,tree,Pert,1.0,0.5
voneresnet,apple,truck,Pert,1.0,0.4666666666666667
voneresnet,apple,umbrella,Pert,1.0,0.5666666666666667
voneresnet,bike,airplane,Pert,1.0,0.7
voneresnet,bike,apple,Pert,1.0,0.5666666666666667
voneresnet,bike,chair,Pert,1.0,0.6
voneresnet,bike,flower,Pert,1.0,0.5
voneresnet,bike,fork,Pert,1.0,0.6666666666666666
voneresnet,bike,guitar,Pert,1.0,0.36666666666666664
voneresnet,bike,key,Pert,1.0,0.5333333333333333
voneresnet,bike,kite,Pert,1.0,0.5
voneresnet,bike,lamp,Pert,1.0,0.6
voneresnet,bike,leaf,Pert,1.0,0.5666666666666667
voneresnet,bike,spoon,Pert,1.0,0.6
voneresnet,bike,tree,Pert,1.0,0.5
voneresnet,bike,truck,Pert,1.0,0.6
voneresnet,bike,umbrella,Pert,1.0,0.4666666666666667
voneresnet,chair,airplane,Pert,1.0,0.7333333333333333
voneresnet,chair,apple,Pert,1.0,0.6
voneresnet,chair,bike,Pert,1.0,0.5333333333333333
voneresnet,chair,flower,Pert,1.0,0.7333333333333333
voneresnet,chair,fork,Pert,1.0,0.6666666666666666
voneresnet,chair,guitar,Pert,1.0,0.5333333333333333
voneresnet,chair,key,Pert,1.0,0.5666666666666667
voneresnet,chair,kite,Pert,1.0,0.4666666666666667
voneresnet,chair,lamp,Pert,1.0,0.43333333333333335
voneresnet,chair,leaf,Pert,1.0,0.5666666666666667
voneresnet,chair,spoon,Pert,1.0,0.5333333333333333
voneresnet,chair,tree,Pert,1.0,0.43333333333333335
voneresnet,chair,truck,Pert,1.0,0.5333333333333333
voneresnet,chair,umbrella,Pert,1.0,0.4666666666666667
voneresnet,flower,airplane,Pert,1.0,0.5
voneresnet,flower,apple,Pert,1.0,0.5333333333333333
voneresnet,flower,bike,Pert,1.0,0.6
voneresnet,flower,chair,Pert,1.0,0.6
voneresnet,flower,fork,Pert,1.0,0.7
voneresnet,flower,guitar,Pert,1.0,0.7333333333333333
voneresnet,flower,key,Pert,1.0,0.6333333333333333
