model,obj1,obj2,condition,train_acc,acc
cornet_s_pretrained,airplane,apple,Outline,1.0,0.6
cornet_s_pretrained,airplane,bike,Outline,0.9970000000000001,0.7
cornet_s_pretrained,airplane,chair,Outline,0.999,0.4
cornet_s_pretrained,airplane,flower,Outline,0.998,0.55
cornet_s_pretrained,airplane,fork,Outline,1.0,0.25
cornet_s_pretrained,airplane,guitar,Outline,0.9960000000000001,0.6
cornet_s_pretrained,airplane,key,Outline,0.999,0.45
cornet_s_pretrained,airplane,kite,Outline,0.9970000000000001,0.35
cornet_s_pretrained,airplane,lamp,Outline,0.9949999999999999,0.5
cornet_s_pretrained,airplane,leaf,Outline,0.994,0.45
cornet_s_pretrained,airplane,spoon,Outline,0.998,0.25
cornet_s_pretrained,airplane,tree,Outline,0.999,0.45
cornet_s_pretrained,airplane,truck,Outline,1.0,0.8
cornet_s_pretrained,airplane,umbrella,Outline,0.998,0.45
cornet_s_pretrained,apple,airplane,Outline,0.9970000000000001,0.55
cornet_s_pretrained,apple,bike,Outline,0.999,0.4
cornet_s_pretrained,apple,chair,Outline,0.999,0.5
cornet_s_pretrained,apple,flower,Outline,1.0,0.55
cornet_s_pretrained,apple,fork,Outline,1.0,0.55
cornet_s_pretrained,apple,guitar,Outline,0.999,0.5
cornet_s_pretrained,apple,key,Outline,0.9970000000000001,0.2
cornet_s_pretrained,apple,kite,Outline,0.9960000000000001,0.45
cornet_s_pretrained,apple,lamp,Outline,0.9960000000000001,0.25
cornet_s_pretrained,apple,leaf,Outline,0.994,0.4
cornet_s_pretrained,apple,spoon,Outline,0.9950000000000001,0.45
cornet_s_pretrained,apple,tree,Outline,1.0,0.45
cornet_s_pretrained,apple,truck,Outline,0.999,0.55
cornet_s_pretrained,apple,umbrella,Outline,0.999,0.4
cornet_s_pretrained,bike,airplane,Outline,1.0,0.55
cornet_s_pretrained,bike,apple,Outline,1.0,0.5
cornet_s_pretrained,bike,chair,Outline,1.0,0.25
cornet_s_pretrained,bike,flower,Outline,0.998,0.35
cornet_s_pretrained,bike,fork,Outline,1.0,0.65
cornet_s_pretrained,bike,guitar,Outline,0.9960000000000001,0.65
cornet_s_pretrained,bike,key,Outline,1.0,0.4
cornet_s_pretrained,bike,kite,Outline,0.999,0.35
cornet_s_pretrained,bike,lamp,Outline,0.9970000000000001,0.35
cornet_s_pretrained,bike,leaf,Outline,0.993,0.4
cornet_s_pretrained,bike,spoon,Outline,0.9960000000000001,0.35
cornet_s_pretrained,bike,tree,Outline,1.0,0.35
cornet_s_pretrained,bike,truck,Outline,1.0,0.5
cornet_s_pretrained,bike,umbrella,Outline,1.0,0.4
cornet_s_pretrained,chair,airplane,Outline,0.998,0.45
cornet_s_pretrained,chair,apple,Outline,0.999,0.65
cornet_s_pretrained,chair,bike,Outline,0.9970000000000001,0.4
cornet_s_pretrained,chair,flower,Outline,0.9960000000000001,0.55
cornet_s_pretrained,chair,fork,Outline,1.0,0.45
cornet_s_pretrained,chair,guitar,Outline,0.9970000000000001,0.4
cornet_s_pretrained,chair,key,Outline,0.999,0.55
cornet_s_pretrained,chair,kite,Outline,1.0,0.4
cornet_s_pretrained,chair,lamp,Outline,0.9969999999999999,0.45
cornet_s_pretrained,chair,leaf,Outline,0.9970000000000001,0.4
cornet_s_pretrained,chair,spoon,Outline,0.998,0.25
cornet_s_pretrained,chair,tree,Outline,0.9960000000000001,0.4
cornet_s_pretrained,chair,truck,Outline,0.9970000000000001,0.55
cornet_s_pretrained,chair,umbrella,Outline,0.999,0.35
cornet_s_pretrained,flower,airplane,Outline,0.999,0.55
cornet_s_pretrained,flower,apple,Outline,1.0,0.5
cornet_s_pretrained,flower,bike,Outline,1.0,0.5
cornet_s_pretrained,flower,chair,Outline,0.998,0.55
cornet_s_pretrained,flower,fork,Outline,1.0,0.55
cornet_s_pretrained,flower,guitar,Outline,1.0,0.7
cornet_s_pretrained,flower,key,Outline,1.0,0.6
cornet_s_pretrained,flower,kite,Outline,0.9970000000000001,0.5
cornet_s_pretrained,flower,lamp,Outline,0.9970000000000001,0.55
cornet_s_pretrained,flower,leaf,Outline,0.9949999999999999,0.5
cornet_s_pretrained,flower,spoon,Outline,0.998,0.45
cornet_s_pretrained,flower,tree,Outline,0.999,0.5
cornet_s_pretrained,flower,truck,Outline,0.9960000000000001,0.85
cornet_s_pretrained,flower,umbrella,Outline,1.0,0.45
cornet_s_pretrained,fork,airplane,Outline,1.0,0.3
cornet_s_pretrained,fork,apple,Outline,1.0,0.55
cornet_s_pretrained,fork,bike,Outline,1.0,0.5
cornet_s_pretrained,fork,chair,Outline,0.999,0.4
cornet_s_pretrained,fork,flower,Outline,1.0,0.4
cornet_s_pretrained,fork,guitar,Outline,1.0,0.4
cornet_s_pretrained,fork,key,Outline,1.0,0.55
cornet_s_pretrained,fork,kite,Outline,0.999,0.45
cornet_s_pretrained,fork,lamp,Outline,0.999,0.45
cornet_s_pretrained,fork,leaf,Outline,0.9949999999999999,0.55
cornet_s_pretrained,fork,spoon,Outline,0.998,0.65
cornet_s_pretrained,fork,tree,Outline,1.0,0.45
cornet_s_pretrained,fork,truck,Outline,1.0,0.6
cornet_s_pretrained,fork,umbrella,Outline,0.9970000000000001,0.4
cornet_s_pretrained,guitar,airplane,Outline,0.9969999999999999,0.45
cornet_s_pretrained,guitar,apple,Outline,1.0,0.7
cornet_s_pretrained,guitar,bike,Outline,0.999,0.55
cornet_s_pretrained,guitar,chair,Outline,0.999,0.3
cornet_s_pretrained,guitar,flower,Outline,1.0,0.5
cornet_s_pretrained,guitar,fork,Outline,0.999,0.25
cornet_s_pretrained,guitar,key,Outline,0.998,0.5
cornet_s_pretrained,guitar,kite,Outline,0.999,0.4
cornet_s_pretrained,guitar,lamp,Outline,0.9950000000000001,0.5
cornet_s_pretrained,guitar,leaf,Outline,0.9970000000000001,0.4
cornet_s_pretrained,guitar,spoon,Outline,0.9969999999999999,0.2
cornet_s_pretrained,guitar,tree,Outline,0.999,0.7
cornet_s_pretrained,guitar,truck,Outline,0.9970000000000001,0.7
cornet_s_pretrained,guitar,umbrella,Outline,0.999,0.25
