model,obj1,obj2,condition,train_acc,acc
vgg19,airplane,apple,Pert,1.0,0.6
vgg19,airplane,bike,Pert,1.0,0.5666666666666667
vgg19,airplane,chair,Pert,1.0,0.7666666666666667
vgg19,airplane,flower,Pert,1.0,0.6666666666666666
vgg19,airplane,fork,Pert,1.0,0.6
vgg19,airplane,guitar,Pert,1.0,0.8666666666666667
vgg19,airplane,key,Pert,1.0,0.5
vgg19,airplane,kite,Pert,1.0,0.5
vgg19,airplane,lamp,Pert,1.0,0.5
vgg19,airplane,leaf,Pert,1.0,0.5
vgg19,airplane,spoon,Pert,1.0,0.6
vgg19,airplane,tree,Pert,1.0,0.5
vgg19,airplane,truck,Pert,1.0,0.7333333333333333
vgg19,airplane,umbrella,Pert,1.0,0.6333333333333333
vgg19,apple,airplane,Pert,1.0,0.7
vgg19,apple,bike,Pert,1.0,0.26666666666666666
vgg19,apple,chair,Pert,1.0,0.5
vgg19,apple,flower,Pert,1.0,0.5666666666666667
vgg19,apple,fork,Pert,1.0,0.5666666666666667
vgg19,apple,guitar,Pert,1.0,0.43333333333333335
vgg19,apple,key,Pert,1.0,0.5
vgg19,apple,kite,Pert,1.0,0.5666666666666667
vgg19,apple,lamp,Pert,1.0,0.5
vgg19,apple,leaf,Pert,1.0,0.5
vgg19,apple,spoon,Pert,1.0,0.5
vgg19,apple,tree,Pert,1.0,0.5
vgg19,apple,truck,Pert,1.0,0.5
vgg19,apple,umbrella,Pert,1.0,0.4666666666666667
vgg19,bike,airplane,Pert,1.0,0.7
vgg19,bike,apple,Pert,1.0,0.26666666666666666
vgg19,bike,chair,Pert,1.0,0.5666666666666667
vgg19,bike,flower,Pert,1.0,0.5
vgg19,bike,fork,Pert,1.0,0.5666666666666667
vgg19,bike,guitar,Pert,1.0,0.36666666666666664
vgg19,bike,key,Pert,1.0,0.5
vgg19,bike,kite,Pert,1.0,0.5
vgg19,bike,lamp,Pert,1.0,0.5
vgg19,bike,leaf,Pert,1.0,0.5
vgg19,bike,spoon,Pert,1.0,0.5
vgg19,bike,tree,Pert,1.0,0.5
vgg19,bike,truck,Pert,1.0,0.5
vgg19,bike,umbrella,Pert,1.0,0.4
vgg19,chair,airplane,Pert,1.0,0.9666666666666667
vgg19,chair,apple,Pert,1.0,0.6
vgg19,chair,bike,Pert,1.0,0.5
vgg19,chair,flower,Pert,1.0,0.5
vgg19,chair,fork,Pert,1.0,0.5
vgg19,chair,guitar,Pert,1.0,0.5333333333333333
vgg19,chair,key,Pert,1.0,0.5
vgg19,chair,kite,Pert,1.0,0.5666666666666667
vgg19,chair,lamp,Pert,1.0,0.5
vgg19,chair,leaf,Pert,1.0,0.5
vgg19,chair,spoon,Pert,1.0,0.5
vgg19,chair,tree,Pert,1.0,0.5
vgg19,chair,truck,Pert,1.0,0.5
vgg19,chair,umbrella,Pert,1.0,0.4
vgg19,flower,airplane,Pert,1.0,0.6333333333333333
vgg19,flower,apple,Pert,1.0,0.5666666666666667
vgg19,flower,bike,Pert,1.0,0.5
vgg19,flower,chair,Pert,1.0,0.5
vgg19,flower,fork,Pert,1.0,0.9666666666666667
vgg19,flower,guitar,Pert,1.0,0.5
vgg19,flower,key,Pert,1.0,0.5666666666666667
vgg19,flower,kite,Pert,1.0,0.9
vgg19,flower,lamp,Pert,1.0,0.6
vgg19,flower,leaf,Pert,1.0,0.3333333333333333
vgg19,flower,spoon,Pert,1.0,0.9333333333333333
vgg19,flower,tree,Pert,1.0,0.4666666666666667
vgg19,flower,truck,Pert,1.0,0.5
vgg19,flower,umbrella,Pert,1.0,0.5
vgg19,fork,airplane,Pert,1.0,0.6
vgg19,fork,apple,Pert,1.0,0.5666666666666667
vgg19,fork,bike,Pert,1.0,0.5
vgg19,fork,chair,Pert,1.0,0.5
vgg19,fork,flower,Pert,1.0,1.0
vgg19,fork,guitar,Pert,1.0,0.5
vgg19,fork,key,Pert,1.0,0.7333333333333333
vgg19,fork,kite,Pert,1.0,0.6666666666666666
vgg19,fork,lamp,Pert,1.0,0.5333333333333333
vgg19,fork,leaf,Pert,1.0,0.7666666666666667
vgg19,fork,spoon,Pert,1.0,0.6666666666666666
vgg19,fork,tree,Pert,1.0,0.5
vgg19,fork,truck,Pert,1.0,0.5
vgg19,fork,umbrella,Pert,1.0,0.5333333333333333
vgg19,guitar,airplane,Pert,1.0,0.9333333333333333
vgg19,guitar,apple,Pert,1.0,0.4666666666666667
