model,classifier,train_ims,condition,animacy,obj1,obj2,acc
clip,NC,50,IC,inam,fork,guitar,0.575
clip,NC,50,IC,inam,fork,key,0.5
clip,NC,50,IC,inam,fork,kite,0.5
clip,NC,50,IC,inam,fork,lamp,0.525
clip,NC,50,IC,inam,fork,leaf,0.95
clip,NC,50,IC,inam,fork,spoon,0.5
clip,NC,50,IC,inam,fork,tree,0.525
clip,NC,50,IC,inam,fork,truck,1.0
clip,NC,50,IC,inam,fork,umbrella,0.5
clip,NC,50,IC,inam,guitar,airplane,0.925
clip,NC,50,IC,inam,guitar,apple,0.675
clip,NC,50,IC,inam,guitar,bicycle,0.575
clip,NC,50,IC,inam,guitar,chair,0.5
clip,NC,50,IC,inam,guitar,flower,0.5
clip,NC,50,IC,inam,guitar,fork,0.525
clip,NC,50,IC,inam,guitar,key,0.5
clip,NC,50,IC,inam,guitar,kite,0.5
clip,NC,50,IC,inam,guitar,lamp,0.5
clip,NC,50,IC,inam,guitar,leaf,0.525
clip,NC,50,IC,inam,guitar,spoon,0.5
clip,NC,50,IC,inam,guitar,tree,0.5
clip,NC,50,IC,inam,guitar,truck,0.625
clip,NC,50,IC,inam,guitar,umbrella,0.5
clip,NC,50,IC,inam,key,airplane,0.5
clip,NC,50,IC,inam,key,apple,1.0
clip,NC,50,IC,inam,key,bicycle,1.0
clip,NC,50,IC,inam,key,chair,1.0
clip,NC,50,IC,inam,key,flower,1.0
clip,NC,50,IC,inam,key,fork,0.5
clip,NC,50,IC,inam,key,guitar,0.5
clip,NC,50,IC,inam,key,kite,1.0
clip,NC,50,IC,inam,key,lamp,0.525
clip,NC,50,IC,inam,key,leaf,0.5
clip,NC,50,IC,inam,key,spoon,0.525
clip,NC,50,IC,inam,key,tree,1.0
clip,NC,50,IC,inam,key,truck,0.5
clip,NC,50,IC,inam,key,umbrella,0.9
clip,NC,50,IC,inam,kite,airplane,0.5
clip,NC,50,IC,inam,kite,apple,1.0
clip,NC,50,IC,inam,kite,bicycle,1.0
clip,NC,50,IC,inam,kite,chair,1.0
clip,NC,50,IC,inam,kite,flower,1.0
clip,NC,50,IC,inam,kite,fork,0.5
clip,NC,50,IC,inam,kite,guitar,0.5
clip,NC,50,IC,inam,kite,key,1.0
clip,NC,50,IC,inam,kite,lamp,0.925
clip,NC,50,IC,inam,kite,leaf,0.875
clip,NC,50,IC,inam,kite,spoon,0.5
clip,NC,50,IC,inam,kite,tree,1.0
clip,NC,50,IC,inam,kite,truck,0.6
clip,NC,50,IC,inam,kite,umbrella,0.975
clip,NC,50,IC,inam,lamp,airplane,0.5
clip,NC,50,IC,inam,lamp,apple,1.0
clip,NC,50,IC,inam,lamp,bicycle,1.0
clip,NC,50,IC,inam,lamp,chair,0.975
clip,NC,50,IC,inam,lamp,flower,1.0
clip,NC,50,IC,inam,lamp,fork,0.525
clip,NC,50,IC,inam,lamp,guitar,0.5
clip,NC,50,IC,inam,lamp,key,0.5
clip,NC,50,IC,inam,lamp,kite,0.8
clip,NC,50,IC,inam,lamp,leaf,0.85
clip,NC,50,IC,inam,lamp,spoon,0.925
clip,NC,50,IC,inam,lamp,tree,0.975
clip,NC,50,IC,inam,lamp,truck,0.725
clip,NC,50,IC,inam,lamp,umbrella,0.55
clip,NC,50,IC,inam,leaf,airplane,0.5
clip,NC,50,IC,inam,leaf,apple,1.0
clip,NC,50,IC,inam,leaf,bicycle,1.0
clip,NC,50,IC,inam,leaf,chair,0.825
clip,NC,50,IC,inam,leaf,flower,0.525
clip,NC,50,IC,inam,leaf,fork,0.975
clip,NC,50,IC,inam,leaf,guitar,0.5
clip,NC,50,IC,inam,leaf,key,0.5
clip,NC,50,IC,inam,leaf,kite,1.0
clip,NC,50,IC,inam,leaf,lamp,0.8
clip,NC,50,IC,inam,leaf,spoon,0.95
clip,NC,50,IC,inam,leaf,tree,0.5
clip,NC,50,IC,inam,leaf,truck,0.975
clip,NC,50,IC,inam,leaf,umbrella,0.5
clip,NC,50,IC,inam,spoon,airplane,0.5
clip,NC,50,IC,inam,spoon,apple,1.0
clip,NC,50,IC,inam,spoon,bicycle,1.0
clip,NC,50,IC,inam,spoon,chair,1.0
clip,NC,50,IC,inam,spoon,flower,1.0
clip,NC,50,IC,inam,spoon,fork,0.5
clip,NC,50,IC,inam,spoon,guitar,0.5
clip,NC,50,IC,inam,spoon,key,0.55
clip,NC,50,IC,inam,spoon,kite,0.525
clip,NC,50,IC,inam,spoon,lamp,0.925
clip,NC,50,IC,inam,spoon,leaf,0.975
clip,NC,50,IC,inam,spoon,tree,0.9
clip,NC,50,IC,inam,spoon,truck,0.625
clip,NC,50,IC,inam,spoon,umbrella,0.7
clip,NC,50,IC,inam,tree,airplane,0.5
clip,NC,50,IC,inam,tree,apple,1.0
clip,NC,50,IC,inam,tree,bicycle,1.0
clip,NC,50,IC,inam,tree,chair,1.0
clip,NC,50,IC,inam,tree,flower,1.0
clip,NC,50,IC,inam,tree,fork,0.525
clip,NC,50,IC,inam,tree,guitar,0.5
clip,NC,50,IC,inam,tree,key,1.0
clip,NC,50,IC,inam,tree,kite,1.0
clip,NC,50,IC,inam,tree,lamp,1.0
clip,NC,50,IC,inam,tree,leaf,0.55
clip,NC,50,IC,inam,tree,spoon,0.875
clip,NC,50,IC,inam,tree,truck,0.5
clip,NC,50,IC,inam,tree,umbrella,1.0
clip,NC,50,IC,inam,truck,airplane,0.525
clip,NC,50,IC,inam,truck,apple,1.0
clip,NC,50,IC,inam,truck,bicycle,1.0
clip,NC,50,IC,inam,truck,chair,0.7
clip,NC,50,IC,inam,truck,flower,0.725
clip,NC,50,IC,inam,truck,fork,1.0
clip,NC,50,IC,inam,truck,guitar,0.6
clip,NC,50,IC,inam,truck,key,0.5
clip,NC,50,IC,inam,truck,kite,0.55
clip,NC,50,IC,inam,truck,lamp,0.55
clip,NC,50,IC,inam,truck,leaf,0.975
clip,NC,50,IC,inam,truck,spoon,0.55
clip,NC,50,IC,inam,truck,tree,0.5
clip,NC,50,IC,inam,truck,umbrella,0.5
clip,NC,50,IC,inam,umbrella,airplane,0.5
clip,NC,50,IC,inam,umbrella,apple,1.0
clip,NC,50,IC,inam,umbrella,bicycle,1.0
clip,NC,50,IC,inam,umbrella,chair,1.0
clip,NC,50,IC,inam,umbrella,flower,0.975
clip,NC,50,IC,inam,umbrella,fork,0.5
clip,NC,50,IC,inam,umbrella,guitar,0.5
clip,NC,50,IC,inam,umbrella,key,0.825
clip,NC,50,IC,inam,umbrella,kite,1.0
clip,NC,50,IC,inam,umbrella,lamp,0.5
clip,NC,50,IC,inam,umbrella,leaf,0.5
clip,NC,50,IC,inam,umbrella,spoon,0.7
clip,NC,50,IC,inam,umbrella,tree,1.0
clip,NC,50,IC,inam,umbrella,truck,0.5
clip,NC,50,IC,anim,bear,bird,1.0
clip,NC,50,IC,anim,bear,butterfly,1.0
clip,NC,50,IC,anim,bear,cat,1.0
clip,NC,50,IC,anim,bear,cow,1.0
clip,NC,50,IC,anim,bear,dog,1.0
clip,NC,50,IC,anim,bear,duck,1.0
clip,NC,50,IC,anim,bear,elephant,0.2
clip,NC,50,IC,anim,bear,fish,1.0
clip,NC,50,IC,anim,bear,foot,1.0
clip,NC,50,IC,anim,bear,frog,0.5
clip,NC,50,IC,anim,bear,hand,1.0
clip,NC,50,IC,anim,bear,rabbit,1.0
clip,NC,50,IC,anim,bear,squirrel,1.0
clip,NC,50,IC,anim,bear,turtle,1.0
clip,NC,50,IC,anim,bird,bear,1.0
clip,NC,50,IC,anim,bird,butterfly,0.7
clip,NC,50,IC,anim,bird,cat,1.0
clip,NC,50,IC,anim,bird,cow,1.0
clip,NC,50,IC,anim,bird,dog,1.0
clip,NC,50,IC,anim,bird,duck,1.0
clip,NC,50,IC,anim,bird,elephant,0.975
clip,NC,50,IC,anim,bird,fish,1.0
clip,NC,50,IC,anim,bird,foot,1.0
clip,NC,50,IC,anim,bird,frog,0.65
clip,NC,50,IC,anim,bird,hand,1.0
clip,NC,50,IC,anim,bird,rabbit,1.0
clip,NC,50,IC,anim,bird,squirrel,0.725
clip,NC,50,IC,anim,bird,turtle,1.0
clip,NC,50,IC,anim,butterfly,bear,1.0
clip,NC,50,IC,anim,butterfly,bird,0.825
clip,NC,50,IC,anim,butterfly,cat,0.5
clip,NC,50,IC,anim,butterfly,cow,1.0
clip,NC,50,IC,anim,butterfly,dog,0.5
clip,NC,50,IC,anim,butterfly,duck,1.0
clip,NC,50,IC,anim,butterfly,elephant,1.0
clip,NC,50,IC,anim,butterfly,fish,0.525
clip,NC,50,IC,anim,butterfly,foot,0.875
clip,NC,50,IC,anim,butterfly,frog,1.0
clip,NC,50,IC,anim,butterfly,hand,0.5
clip,NC,50,IC,anim,butterfly,rabbit,0.875
clip,NC,50,IC,anim,butterfly,squirrel,1.0
clip,NC,50,IC,anim,butterfly,turtle,1.0
clip,NC,50,IC,anim,cat,bear,1.0
clip,NC,50,IC,anim,cat,bird,1.0
clip,NC,50,IC,anim,cat,butterfly,0.525
clip,NC,50,IC,anim,cat,cow,1.0
clip,NC,50,IC,anim,cat,dog,1.0
clip,NC,50,IC,anim,cat,duck,1.0
clip,NC,50,IC,anim,cat,elephant,0.525
clip,NC,50,IC,anim,cat,fish,0.95
clip,NC,50,IC,anim,cat,foot,0.975
clip,NC,50,IC,anim,cat,frog,0.5
clip,NC,50,IC,anim,cat,hand,1.0
clip,NC,50,IC,anim,cat,rabbit,0.675
clip,NC,50,IC,anim,cat,squirrel,0.95
clip,NC,50,IC,anim,cat,turtle,1.0
clip,NC,50,IC,anim,cow,bear,1.0
clip,NC,50,IC,anim,cow,bird,1.0
clip,NC,50,IC,anim,cow,butterfly,0.975
clip,NC,50,IC,anim,cow,cat,1.0
clip,NC,50,IC,anim,cow,dog,1.0
clip,NC,50,IC,anim,cow,duck,1.0
clip,NC,50,IC,anim,cow,elephant,0.525
clip,NC,50,IC,anim,cow,fish,1.0
clip,NC,50,IC,anim,cow,foot,1.0
clip,NC,50,IC,anim,cow,frog,0.6
clip,NC,50,IC,anim,cow,hand,1.0
clip,NC,50,IC,anim,cow,rabbit,0.925
clip,NC,50,IC,anim,cow,squirrel,1.0
clip,NC,50,IC,anim,cow,turtle,1.0
clip,NC,50,IC,anim,dog,bear,1.0
clip,NC,50,IC,anim,dog,bird,1.0
clip,NC,50,IC,anim,dog,butterfly,0.5
clip,NC,50,IC,anim,dog,cat,1.0
clip,NC,50,IC,anim,dog,cow,1.0
clip,NC,50,IC,anim,dog,duck,1.0
clip,NC,50,IC,anim,dog,elephant,0.5
clip,NC,50,IC,anim,dog,fish,0.5
clip,NC,50,IC,anim,dog,foot,0.675
clip,NC,50,IC,anim,dog,frog,0.5
clip,NC,50,IC,anim,dog,hand,1.0
clip,NC,50,IC,anim,dog,rabbit,0.5
clip,NC,50,IC,anim,dog,squirrel,0.5
clip,NC,50,IC,anim,dog,turtle,1.0
clip,NC,50,IC,anim,duck,bear,1.0
clip,NC,50,IC,anim,duck,bird,1.0
clip,NC,50,IC,anim,duck,butterfly,1.0
clip,NC,50,IC,anim,duck,cat,1.0
clip,NC,50,IC,anim,duck,cow,1.0
clip,NC,50,IC,anim,duck,dog,1.0
clip,NC,50,IC,anim,duck,elephant,1.0
clip,NC,50,IC,anim,duck,fish,1.0
clip,NC,50,IC,anim,duck,foot,1.0
clip,NC,50,IC,anim,duck,frog,1.0
clip,NC,50,IC,anim,duck,hand,1.0
clip,NC,50,IC,anim,duck,rabbit,1.0
clip,NC,50,IC,anim,duck,squirrel,0.975
clip,NC,50,IC,anim,duck,turtle,1.0
clip,NC,50,IC,anim,elephant,bear,0.25
clip,NC,50,IC,anim,elephant,bird,0.95
clip,NC,50,IC,anim,elephant,butterfly,1.0
clip,NC,50,IC,anim,elephant,cat,0.5
clip,NC,50,IC,anim,elephant,cow,0.675
clip,NC,50,IC,anim,elephant,dog,0.5
clip,NC,50,IC,anim,elephant,duck,1.0
clip,NC,50,IC,anim,elephant,fish,0.5
clip,NC,50,IC,anim,elephant,foot,0.5
clip,NC,50,IC,anim,elephant,frog,0.625
clip,NC,50,IC,anim,elephant,hand,0.5
clip,NC,50,IC,anim,elephant,rabbit,1.0
clip,NC,50,IC,anim,elephant,squirrel,1.0
clip,NC,50,IC,anim,elephant,turtle,0.975
clip,NC,50,IC,anim,fish,bear,0.975
clip,NC,50,IC,anim,fish,bird,1.0
clip,NC,50,IC,anim,fish,butterfly,0.5
clip,NC,50,IC,anim,fish,cat,0.975
clip,NC,50,IC,anim,fish,cow,1.0
clip,NC,50,IC,anim,fish,dog,0.525
clip,NC,50,IC,anim,fish,duck,1.0
clip,NC,50,IC,anim,fish,elephant,0.5
clip,NC,50,IC,anim,fish,foot,0.9
clip,NC,50,IC,anim,fish,frog,0.5
clip,NC,50,IC,anim,fish,hand,0.5
clip,NC,50,IC,anim,fish,rabbit,0.5
clip,NC,50,IC,anim,fish,squirrel,0.975
clip,NC,50,IC,anim,fish,turtle,1.0
clip,NC,50,IC,anim,foot,bear,1.0
clip,NC,50,IC,anim,foot,bird,1.0
clip,NC,50,IC,anim,foot,butterfly,0.925
clip,NC,50,IC,anim,foot,cat,1.0
clip,NC,50,IC,anim,foot,cow,1.0
clip,NC,50,IC,anim,foot,dog,0.625
clip,NC,50,IC,anim,foot,duck,1.0
clip,NC,50,IC,anim,foot,elephant,0.55
clip,NC,50,IC,anim,foot,fish,0.85
clip,NC,50,IC,anim,foot,frog,0.5
clip,NC,50,IC,anim,foot,hand,0.5
clip,NC,50,IC,anim,foot,rabbit,0.875
clip,NC,50,IC,anim,foot,squirrel,1.0
clip,NC,50,IC,anim,foot,turtle,1.0
clip,NC,50,IC,anim,frog,bear,0.5
clip,NC,50,IC,anim,frog,bird,0.625
clip,NC,50,IC,anim,frog,butterfly,1.0
clip,NC,50,IC,anim,frog,cat,0.5
clip,NC,50,IC,anim,frog,cow,0.625
clip,NC,50,IC,anim,frog,dog,0.5
clip,NC,50,IC,anim,frog,duck,1.0
clip,NC,50,IC,anim,frog,elephant,0.725
clip,NC,50,IC,anim,frog,fish,0.5
clip,NC,50,IC,anim,frog,foot,0.5
clip,NC,50,IC,anim,frog,hand,0.5
clip,NC,50,IC,anim,frog,rabbit,0.95
clip,NC,50,IC,anim,frog,squirrel,0.55
clip,NC,50,IC,anim,frog,turtle,0.625
clip,NC,50,IC,anim,hand,bear,1.0
clip,NC,50,IC,anim,hand,bird,1.0
clip,NC,50,IC,anim,hand,butterfly,0.5
clip,NC,50,IC,anim,hand,cat,1.0
clip,NC,50,IC,anim,hand,cow,1.0
clip,NC,50,IC,anim,hand,dog,1.0
clip,NC,50,IC,anim,hand,duck,1.0
clip,NC,50,IC,anim,hand,elephant,0.5
clip,NC,50,IC,anim,hand,fish,0.5
clip,NC,50,IC,anim,hand,foot,0.5
clip,NC,50,IC,anim,hand,frog,0.5
clip,NC,50,IC,anim,hand,rabbit,0.5
clip,NC,50,IC,anim,hand,squirrel,0.65
clip,NC,50,IC,anim,hand,turtle,1.0
clip,NC,50,IC,anim,rabbit,bear,0.95
clip,NC,50,IC,anim,rabbit,bird,1.0
clip,NC,50,IC,anim,rabbit,butterfly,0.85
clip,NC,50,IC,anim,rabbit,cat,0.7
clip,NC,50,IC,anim,rabbit,cow,0.95
clip,NC,50,IC,anim,rabbit,dog,0.5
clip,NC,50,IC,anim,rabbit,duck,1.0
clip,NC,50,IC,anim,rabbit,elephant,0.975
clip,NC,50,IC,anim,rabbit,fish,0.5
clip,NC,50,IC,anim,rabbit,foot,0.95
clip,NC,50,IC,anim,rabbit,frog,0.95
clip,NC,50,IC,anim,rabbit,hand,0.5
clip,NC,50,IC,anim,rabbit,squirrel,0.6
clip,NC,50,IC,anim,rabbit,turtle,1.0
clip,NC,50,IC,anim,squirrel,bear,1.0
clip,NC,50,IC,anim,squirrel,bird,0.6
clip,NC,50,IC,anim,squirrel,butterfly,1.0
clip,NC,50,IC,anim,squirrel,cat,0.95
clip,NC,50,IC,anim,squirrel,cow,1.0
clip,NC,50,IC,anim,squirrel,dog,0.5
clip,NC,50,IC,anim,squirrel,duck,1.0
clip,NC,50,IC,anim,squirrel,elephant,1.0
clip,NC,50,IC,anim,squirrel,fish,1.0
clip,NC,50,IC,anim,squirrel,foot,1.0
clip,NC,50,IC,anim,squirrel,frog,0.575
clip,NC,50,IC,anim,squirrel,hand,0.6
clip,NC,50,IC,anim,squirrel,rabbit,0.725
clip,NC,50,IC,anim,squirrel,turtle,1.0
clip,NC,50,IC,anim,turtle,bear,1.0
clip,NC,50,IC,anim,turtle,bird,1.0
clip,NC,50,IC,anim,turtle,butterfly,1.0
clip,NC,50,IC,anim,turtle,cat,1.0
clip,NC,50,IC,anim,turtle,cow,1.0
clip,NC,50,IC,anim,turtle,dog,1.0
clip,NC,50,IC,anim,turtle,duck,1.0
clip,NC,50,IC,anim,turtle,elephant,1.0
clip,NC,50,IC,anim,turtle,fish,1.0
clip,NC,50,IC,anim,turtle,foot,1.0
clip,NC,50,IC,anim,turtle,frog,0.6
clip,NC,50,IC,anim,turtle,hand,1.0
clip,NC,50,IC,anim,turtle,rabbit,1.0
clip,NC,50,IC,anim,turtle,squirrel,1.0
