model,obj1,obj2,condition,train_acc,acc
resnet50,airplane,apple,Pert,1.0,0.9666666666666667
resnet50,airplane,bike,Pert,1.0,0.7333333333333333
resnet50,airplane,chair,Pert,1.0,0.7333333333333333
resnet50,airplane,flower,Pert,1.0,0.7333333333333333
resnet50,airplane,fork,Pert,1.0,0.8666666666666667
resnet50,airplane,guitar,Pert,1.0,0.6
resnet50,airplane,key,Pert,1.0,0.8666666666666667
resnet50,airplane,kite,Pert,1.0,0.6333333333333333
resnet50,airplane,lamp,Pert,1.0,0.6333333333333333
resnet50,airplane,leaf,Pert,1.0,0.5666666666666667
resnet50,airplane,spoon,Pert,1.0,0.8
resnet50,airplane,tree,Pert,1.0,0.8666666666666667
resnet50,airplane,truck,Pert,1.0,0.8333333333333334
resnet50,airplane,umbrella,Pert,1.0,0.5333333333333333
resnet50,apple,airplane,Pert,1.0,0.8666666666666667
resnet50,apple,bike,Pert,1.0,0.9666666666666667
resnet50,apple,chair,Pert,1.0,0.8333333333333334
resnet50,apple,flower,Pert,1.0,0.6333333333333333
resnet50,apple,fork,Pert,1.0,0.8666666666666667
resnet50,apple,guitar,Pert,1.0,0.5666666666666667
resnet50,apple,key,Pert,1.0,0.7666666666666667
resnet50,apple,kite,Pert,1.0,0.5666666666666667
resnet50,apple,lamp,Pert,1.0,0.5
resnet50,apple,leaf,Pert,1.0,0.6333333333333333
resnet50,apple,spoon,Pert,1.0,0.6
resnet50,apple,tree,Pert,1.0,0.6666666666666666
resnet50,apple,truck,Pert,1.0,0.9666666666666667
resnet50,apple,umbrella,Pert,1.0,0.7666666666666667
resnet50,bike,airplane,Pert,1.0,0.6666666666666666
resnet50,bike,apple,Pert,1.0,0.9
resnet50,bike,chair,Pert,1.0,0.8333333333333334
resnet50,bike,flower,Pert,1.0,1.0
resnet50,bike,fork,Pert,1.0,0.6333333333333333
resnet50,bike,guitar,Pert,1.0,0.7
resnet50,bike,key,Pert,1.0,0.6
resnet50,bike,kite,Pert,1.0,0.7
resnet50,bike,lamp,Pert,1.0,0.7
resnet50,bike,leaf,Pert,1.0,0.8333333333333334
resnet50,bike,spoon,Pert,1.0,0.7
resnet50,bike,tree,Pert,1.0,0.8666666666666667
resnet50,bike,truck,Pert,1.0,0.7
resnet50,bike,umbrella,Pert,1.0,0.5333333333333333
resnet50,chair,airplane,Pert,1.0,0.8
resnet50,chair,apple,Pert,1.0,0.8
resnet50,chair,bike,Pert,1.0,0.7666666666666667
resnet50,chair,flower,Pert,1.0,0.7333333333333333
resnet50,chair,fork,Pert,1.0,0.6
resnet50,chair,guitar,Pert,1.0,0.7666666666666667
resnet50,chair,key,Pert,1.0,0.7666666666666667
resnet50,chair,kite,Pert,1.0,0.6
resnet50,chair,lamp,Pert,1.0,0.3333333333333333
resnet50,chair,leaf,Pert,1.0,0.7
resnet50,chair,spoon,Pert,1.0,0.8
resnet50,chair,tree,Pert,1.0,0.5666666666666667
resnet50,chair,truck,Pert,1.0,0.7333333333333333
resnet50,chair,umbrella,Pert,1.0,0.4
resnet50,flower,airplane,Pert,1.0,0.7666666666666667
resnet50,flower,apple,Pert,1.0,0.4666666666666667
resnet50,flower,bike,Pert,1.0,1.0
