model,obj1,obj2,condition,train_acc,acc
convnext_imagenet_sketch,airplane,apple,Outline,1.0,0.5
convnext_imagenet_sketch,airplane,bike,Outline,1.0,0.5666666666666667
convnext_imagenet_sketch,airplane,chair,Outline,1.0,0.5
convnext_imagenet_sketch,airplane,flower,Outline,1.0,0.5
convnext_imagenet_sketch,airplane,fork,Outline,1.0,0.7
convnext_imagenet_sketch,airplane,guitar,Outline,1.0,0.9
convnext_imagenet_sketch,airplane,key,Outline,1.0,0.5
convnext_imagenet_sketch,airplane,kite,Outline,1.0,0.5
convnext_imagenet_sketch,airplane,lamp,Outline,1.0,0.5
convnext_imagenet_sketch,airplane,leaf,Outline,1.0,0.5
convnext_imagenet_sketch,airplane,spoon,Outline,1.0,0.5
convnext_imagenet_sketch,airplane,tree,Outline,1.0,0.5
convnext_imagenet_sketch,airplane,truck,Outline,1.0,0.5
convnext_imagenet_sketch,airplane,umbrella,Outline,1.0,0.7666666666666667
convnext_imagenet_sketch,apple,airplane,Outline,1.0,0.5333333333333333
convnext_imagenet_sketch,apple,bike,Outline,1.0,0.5666666666666667
convnext_imagenet_sketch,apple,chair,Outline,1.0,0.6333333333333333
convnext_imagenet_sketch,apple,flower,Outline,1.0,0.5
convnext_imagenet_sketch,apple,fork,Outline,1.0,0.6666666666666666
convnext_imagenet_sketch,apple,guitar,Outline,1.0,0.9666666666666667
convnext_imagenet_sketch,apple,key,Outline,1.0,0.5
convnext_imagenet_sketch,apple,kite,Outline,1.0,0.5
convnext_imagenet_sketch,apple,lamp,Outline,1.0,0.5333333333333333
convnext_imagenet_sketch,apple,leaf,Outline,1.0,0.5
convnext_imagenet_sketch,apple,spoon,Outline,1.0,0.5
convnext_imagenet_sketch,apple,tree,Outline,0.9966666666666667,0.5
convnext_imagenet_sketch,apple,truck,Outline,1.0,0.5
convnext_imagenet_sketch,apple,umbrella,Outline,1.0,0.5
convnext_imagenet_sketch,bike,airplane,Outline,1.0,0.5333333333333333
convnext_imagenet_sketch,bike,apple,Outline,1.0,0.7
convnext_imagenet_sketch,bike,chair,Outline,1.0,0.5666666666666667
convnext_imagenet_sketch,bike,flower,Outline,1.0,0.5
convnext_imagenet_sketch,bike,fork,Outline,1.0,0.8333333333333334
convnext_imagenet_sketch,bike,guitar,Outline,1.0,1.0
convnext_imagenet_sketch,bike,key,Outline,1.0,0.5
