model,classifier,train_ims,condition,animacy,obj1,obj2,acc
vit,SVM,25,IC,inam,chair,umbrella,0.6375
vit,SVM,25,IC,inam,flower,airplane,1.0
vit,SVM,25,IC,inam,flower,apple,0.65
vit,SVM,25,IC,inam,flower,bike,0.5
vit,SVM,25,IC,inam,flower,chair,0.775
vit,SVM,25,IC,inam,flower,fork,0.5
vit,SVM,25,IC,inam,flower,guitar,0.75
vit,SVM,25,IC,inam,flower,key,0.5
vit,SVM,25,IC,inam,flower,kite,0.5375
vit,SVM,25,IC,inam,flower,lamp,0.5
vit,SVM,25,IC,inam,flower,leaf,0.5125
vit,SVM,25,IC,inam,flower,spoon,0.525
vit,SVM,25,IC,inam,flower,tree,0.5125
vit,SVM,25,IC,inam,flower,truck,0.5
vit,SVM,25,IC,inam,flower,umbrella,0.825
vit,SVM,25,IC,inam,fork,airplane,0.5
vit,SVM,25,IC,inam,fork,apple,0.5
vit,SVM,25,IC,inam,fork,bike,0.5
vit,SVM,25,IC,inam,fork,chair,0.5
vit,SVM,25,IC,inam,fork,flower,0.5
vit,SVM,25,IC,inam,fork,guitar,0.5
vit,SVM,25,IC,inam,fork,key,0.5
vit,SVM,25,IC,inam,fork,kite,0.5
vit,SVM,25,IC,inam,fork,lamp,0.5
vit,SVM,25,IC,inam,fork,leaf,0.5
vit,SVM,25,IC,inam,fork,spoon,0.5
vit,SVM,25,IC,inam,fork,tree,0.5
vit,SVM,25,IC,inam,fork,truck,0.5
vit,SVM,25,IC,inam,fork,umbrella,0.5
vit,SVM,25,IC,inam,guitar,airplane,0.725
vit,SVM,25,IC,inam,guitar,apple,0.525
vit,SVM,25,IC,inam,guitar,bike,0.5
vit,SVM,25,IC,inam,guitar,chair,0.8125
vit,SVM,25,IC,inam,guitar,flower,0.7625
vit,SVM,25,IC,inam,guitar,fork,0.5
vit,SVM,25,IC,inam,guitar,key,0.5
vit,SVM,25,IC,inam,guitar,kite,0.45
vit,SVM,25,IC,inam,guitar,lamp,0.5
vit,SVM,25,IC,inam,guitar,leaf,0.85
vit,SVM,25,IC,inam,guitar,spoon,0.5
vit,SVM,25,IC,inam,guitar,tree,0.5125
vit,SVM,25,IC,inam,guitar,truck,0.5
vit,SVM,25,IC,inam,guitar,umbrella,0.5
vit,SVM,25,IC,inam,key,airplane,0.5
vit,SVM,25,IC,inam,key,apple,0.5
vit,SVM,25,IC,inam,key,bike,0.5
vit,SVM,25,IC,inam,key,chair,0.5
vit,SVM,25,IC,inam,key,flower,0.5
vit,SVM,25,IC,inam,key,fork,0.5
vit,SVM,25,IC,inam,key,guitar,0.5
vit,SVM,25,IC,inam,key,kite,0.5
vit,SVM,25,IC,inam,key,lamp,0.6125
vit,SVM,25,IC,inam,key,leaf,0.5
vit,SVM,25,IC,inam,key,spoon,0.5
vit,SVM,25,IC,inam,key,tree,0.5
vit,SVM,25,IC,inam,key,truck,0.5
vit,SVM,25,IC,inam,key,umbrella,0.5
vit,SVM,25,IC,inam,kite,airplane,0.575
vit,SVM,25,IC,inam,kite,apple,0.5
vit,SVM,25,IC,inam,kite,bike,0.5
vit,SVM,25,IC,inam,kite,chair,0.6
vit,SVM,25,IC,inam,kite,flower,0.5125
vit,SVM,25,IC,inam,kite,fork,0.5
vit,SVM,25,IC,inam,kite,guitar,0.4625
vit,SVM,25,IC,inam,kite,key,0.5
vit,SVM,25,IC,inam,kite,lamp,0.5
vit,SVM,25,IC,inam,kite,leaf,0.55
vit,SVM,25,IC,inam,kite,spoon,0.425
vit,SVM,25,IC,inam,kite,tree,0.5
vit,SVM,25,IC,inam,kite,truck,0.5
vit,SVM,25,IC,inam,kite,umbrella,0.5
vit,SVM,25,IC,inam,lamp,airplane,0.5
vit,SVM,25,IC,inam,lamp,apple,0.5
vit,SVM,25,IC,inam,lamp,bike,0.525
vit,SVM,25,IC,inam,lamp,chair,0.5
vit,SVM,25,IC,inam,lamp,flower,0.5
vit,SVM,25,IC,inam,lamp,fork,0.5
vit,SVM,25,IC,inam,lamp,guitar,0.5
vit,SVM,25,IC,inam,lamp,key,0.6
vit,SVM,25,IC,inam,lamp,kite,0.5
vit,SVM,25,IC,inam,lamp,leaf,0.5
vit,SVM,25,IC,inam,lamp,spoon,0.5
vit,SVM,25,IC,inam,lamp,tree,0.5
vit,SVM,25,IC,inam,lamp,truck,0.5125
vit,SVM,25,IC,inam,lamp,umbrella,0.5
vit,SVM,25,IC,inam,leaf,airplane,0.975
vit,SVM,25,IC,inam,leaf,apple,0.575
vit,SVM,25,IC,inam,leaf,bike,0.5
vit,SVM,25,IC,inam,leaf,chair,0.8125
vit,SVM,25,IC,inam,leaf,flower,0.4875
vit,SVM,25,IC,inam,leaf,fork,0.5
vit,SVM,25,IC,inam,leaf,guitar,0.8875
vit,SVM,25,IC,inam,leaf,key,0.5
vit,SVM,25,IC,inam,leaf,kite,0.5375
vit,SVM,25,IC,inam,leaf,lamp,0.5
vit,SVM,25,IC,inam,leaf,spoon,0.5875
vit,SVM,25,IC,inam,leaf,tree,0.5
vit,SVM,25,IC,inam,leaf,truck,0.5
vit,SVM,25,IC,inam,leaf,umbrella,0.5125
vit,SVM,25,IC,inam,spoon,airplane,0.5
vit,SVM,25,IC,inam,spoon,apple,0.5
vit,SVM,25,IC,inam,spoon,bike,0.5
vit,SVM,25,IC,inam,spoon,chair,0.6
vit,SVM,25,IC,inam,spoon,flower,0.5
vit,SVM,25,IC,inam,spoon,fork,0.5
vit,SVM,25,IC,inam,spoon,guitar,0.475
vit,SVM,25,IC,inam,spoon,key,0.5
vit,SVM,25,IC,inam,spoon,kite,0.425
vit,SVM,25,IC,inam,spoon,lamp,0.5
vit,SVM,25,IC,inam,spoon,leaf,0.5875
vit,SVM,25,IC,inam,spoon,tree,0.5
vit,SVM,25,IC,inam,spoon,truck,0.5
vit,SVM,25,IC,inam,spoon,umbrella,0.5
vit,SVM,25,IC,inam,tree,airplane,0.95
vit,SVM,25,IC,inam,tree,apple,0.5125
vit,SVM,25,IC,inam,tree,bike,0.5
vit,SVM,25,IC,inam,tree,chair,0.5
vit,SVM,25,IC,inam,tree,flower,0.5
vit,SVM,25,IC,inam,tree,fork,0.5
vit,SVM,25,IC,inam,tree,guitar,0.5
vit,SVM,25,IC,inam,tree,key,0.5
vit,SVM,25,IC,inam,tree,kite,0.5
vit,SVM,25,IC,inam,tree,lamp,0.5
vit,SVM,25,IC,inam,tree,leaf,0.5
vit,SVM,25,IC,inam,tree,spoon,0.5
vit,SVM,25,IC,inam,tree,truck,0.5
vit,SVM,25,IC,inam,tree,umbrella,0.5
vit,SVM,25,IC,inam,truck,airplane,0.5
vit,SVM,25,IC,inam,truck,apple,0.5
vit,SVM,25,IC,inam,truck,bike,0.575
vit,SVM,25,IC,inam,truck,chair,0.5
vit,SVM,25,IC,inam,truck,flower,0.5
vit,SVM,25,IC,inam,truck,fork,0.5
vit,SVM,25,IC,inam,truck,guitar,0.5
vit,SVM,25,IC,inam,truck,key,0.5
vit,SVM,25,IC,inam,truck,kite,0.5
vit,SVM,25,IC,inam,truck,lamp,0.5
vit,SVM,25,IC,inam,truck,leaf,0.5
vit,SVM,25,IC,inam,truck,spoon,0.5
vit,SVM,25,IC,inam,truck,tree,0.5
vit,SVM,25,IC,inam,truck,umbrella,0.5
vit,SVM,25,IC,inam,umbrella,airplane,0.925
vit,SVM,25,IC,inam,umbrella,apple,0.4625
vit,SVM,25,IC,inam,umbrella,bike,0.5
vit,SVM,25,IC,inam,umbrella,chair,0.6
vit,SVM,25,IC,inam,umbrella,flower,0.825
vit,SVM,25,IC,inam,umbrella,fork,0.5
vit,SVM,25,IC,inam,umbrella,guitar,0.55
vit,SVM,25,IC,inam,umbrella,key,0.5
vit,SVM,25,IC,inam,umbrella,kite,0.5
vit,SVM,25,IC,inam,umbrella,lamp,0.5
vit,SVM,25,IC,inam,umbrella,leaf,0.5875
vit,SVM,25,IC,inam,umbrella,spoon,0.5
vit,SVM,25,IC,inam,umbrella,tree,0.5
vit,SVM,25,IC,inam,umbrella,truck,0.5
vit,SVM,25,IC,anim,bear,bird,0.5
vit,SVM,25,IC,anim,bear,butterfly,0.6625
vit,SVM,25,IC,anim,bear,cat,0.35
vit,SVM,25,IC,anim,bear,cow,0.5
vit,SVM,25,IC,anim,bear,dog,0.5
vit,SVM,25,IC,anim,bear,duck,0.6625
vit,SVM,25,IC,anim,bear,elephant,0.5
vit,SVM,25,IC,anim,bear,fish,0.5
vit,SVM,25,IC,anim,bear,foot,0.5
vit,SVM,25,IC,anim,bear,frog,0.5875
vit,SVM,25,IC,anim,bear,hand,0.5125
vit,SVM,25,IC,anim,bear,rabbit,0.6
vit,SVM,25,IC,anim,bear,squirrel,0.4625
vit,SVM,25,IC,anim,bear,turtle,0.5
vit,SVM,25,IC,anim,bird,bear,0.525
vit,SVM,25,IC,anim,bird,butterfly,0.5
vit,SVM,25,IC,anim,bird,cat,0.4875
vit,SVM,25,IC,anim,bird,cow,0.8625
vit,SVM,25,IC,anim,bird,dog,0.5
vit,SVM,25,IC,anim,bird,duck,0.5
vit,SVM,25,IC,anim,bird,elephant,0.5
vit,SVM,25,IC,anim,bird,fish,0.5
vit,SVM,25,IC,anim,bird,foot,0.5375
vit,SVM,25,IC,anim,bird,frog,0.5
vit,SVM,25,IC,anim,bird,hand,0.8125
vit,SVM,25,IC,anim,bird,rabbit,0.5
vit,SVM,25,IC,anim,bird,squirrel,0.5
vit,SVM,25,IC,anim,bird,turtle,0.5
vit,SVM,25,IC,anim,butterfly,bear,0.6625
vit,SVM,25,IC,anim,butterfly,bird,0.5
vit,SVM,25,IC,anim,butterfly,cat,0.7125
vit,SVM,25,IC,anim,butterfly,cow,0.55
vit,SVM,25,IC,anim,butterfly,dog,0.5
vit,SVM,25,IC,anim,butterfly,duck,0.575
vit,SVM,25,IC,anim,butterfly,elephant,0.5
vit,SVM,25,IC,anim,butterfly,fish,0.5
vit,SVM,25,IC,anim,butterfly,foot,0.6
vit,SVM,25,IC,anim,butterfly,frog,0.525
vit,SVM,25,IC,anim,butterfly,hand,0.775
vit,SVM,25,IC,anim,butterfly,rabbit,0.65
vit,SVM,25,IC,anim,butterfly,squirrel,0.5125
vit,SVM,25,IC,anim,butterfly,turtle,0.5
vit,SVM,25,IC,anim,cat,bear,0.4125
vit,SVM,25,IC,anim,cat,bird,0.5
vit,SVM,25,IC,anim,cat,butterfly,0.6625
vit,SVM,25,IC,anim,cat,cow,0.5875
vit,SVM,25,IC,anim,cat,dog,0.5
vit,SVM,25,IC,anim,cat,duck,0.6875
vit,SVM,25,IC,anim,cat,elephant,0.5
vit,SVM,25,IC,anim,cat,fish,0.5
vit,SVM,25,IC,anim,cat,foot,0.6
vit,SVM,25,IC,anim,cat,frog,0.425
vit,SVM,25,IC,anim,cat,hand,0.8
vit,SVM,25,IC,anim,cat,rabbit,0.55
vit,SVM,25,IC,anim,cat,squirrel,0.5375
vit,SVM,25,IC,anim,cat,turtle,0.5
vit,SVM,25,IC,anim,cow,bear,0.5
vit,SVM,25,IC,anim,cow,bird,0.7875
vit,SVM,25,IC,anim,cow,butterfly,0.5125
vit,SVM,25,IC,anim,cow,cat,0.6625
vit,SVM,25,IC,anim,cow,dog,0.5
vit,SVM,25,IC,anim,cow,duck,0.7875
vit,SVM,25,IC,anim,cow,elephant,0.5
vit,SVM,25,IC,anim,cow,fish,0.5
vit,SVM,25,IC,anim,cow,foot,0.7875
vit,SVM,25,IC,anim,cow,frog,0.525
vit,SVM,25,IC,anim,cow,hand,0.975
vit,SVM,25,IC,anim,cow,rabbit,0.5125
vit,SVM,25,IC,anim,cow,squirrel,0.8125
vit,SVM,25,IC,anim,cow,turtle,0.5
vit,SVM,25,IC,anim,dog,bear,0.5
vit,SVM,25,IC,anim,dog,bird,0.5
vit,SVM,25,IC,anim,dog,butterfly,0.5
vit,SVM,25,IC,anim,dog,cat,0.5
vit,SVM,25,IC,anim,dog,cow,0.5
vit,SVM,25,IC,anim,dog,duck,0.5
vit,SVM,25,IC,anim,dog,elephant,0.5
vit,SVM,25,IC,anim,dog,fish,0.5625
vit,SVM,25,IC,anim,dog,foot,0.5
vit,SVM,25,IC,anim,dog,frog,0.5
vit,SVM,25,IC,anim,dog,hand,0.5
vit,SVM,25,IC,anim,dog,rabbit,0.5
vit,SVM,25,IC,anim,dog,squirrel,0.5
vit,SVM,25,IC,anim,dog,turtle,0.65
vit,SVM,25,IC,anim,duck,bear,0.6625
vit,SVM,25,IC,anim,duck,bird,0.5125
vit,SVM,25,IC,anim,duck,butterfly,0.575
vit,SVM,25,IC,anim,duck,cat,0.65
vit,SVM,25,IC,anim,duck,cow,0.775
vit,SVM,25,IC,anim,duck,dog,0.5
vit,SVM,25,IC,anim,duck,elephant,0.5
vit,SVM,25,IC,anim,duck,fish,0.5
vit,SVM,25,IC,anim,duck,foot,0.8375
vit,SVM,25,IC,anim,duck,frog,0.4375
vit,SVM,25,IC,anim,duck,hand,0.95
vit,SVM,25,IC,anim,duck,rabbit,0.5125
vit,SVM,25,IC,anim,duck,squirrel,0.5875
vit,SVM,25,IC,anim,duck,turtle,0.5
vit,SVM,25,IC,anim,elephant,bear,0.5
vit,SVM,25,IC,anim,elephant,bird,0.5
vit,SVM,25,IC,anim,elephant,butterfly,0.5
vit,SVM,25,IC,anim,elephant,cat,0.5
vit,SVM,25,IC,anim,elephant,cow,0.5
vit,SVM,25,IC,anim,elephant,dog,0.5
vit,SVM,25,IC,anim,elephant,duck,0.5
vit,SVM,25,IC,anim,elephant,fish,0.5
vit,SVM,25,IC,anim,elephant,foot,0.5
vit,SVM,25,IC,anim,elephant,frog,0.5
vit,SVM,25,IC,anim,elephant,hand,0.5
vit,SVM,25,IC,anim,elephant,rabbit,0.5
vit,SVM,25,IC,anim,elephant,squirrel,0.5
vit,SVM,25,IC,anim,elephant,turtle,0.5375
vit,SVM,25,IC,anim,fish,bear,0.5
vit,SVM,25,IC,anim,fish,bird,0.5
vit,SVM,25,IC,anim,fish,butterfly,0.5
vit,SVM,25,IC,anim,fish,cat,0.5
vit,SVM,25,IC,anim,fish,cow,0.5
vit,SVM,25,IC,anim,fish,dog,0.5375
vit,SVM,25,IC,anim,fish,duck,0.5
vit,SVM,25,IC,anim,fish,elephant,0.5
vit,SVM,25,IC,anim,fish,foot,0.5
vit,SVM,25,IC,anim,fish,frog,0.5
vit,SVM,25,IC,anim,fish,hand,0.5
vit,SVM,25,IC,anim,fish,rabbit,0.5
vit,SVM,25,IC,anim,fish,squirrel,0.5
vit,SVM,25,IC,anim,fish,turtle,0.5125
vit,SVM,25,IC,anim,foot,bear,0.5
vit,SVM,25,IC,anim,foot,bird,0.5125
vit,SVM,25,IC,anim,foot,butterfly,0.625
vit,SVM,25,IC,anim,foot,cat,0.575
vit,SVM,25,IC,anim,foot,cow,0.8125
vit,SVM,25,IC,anim,foot,dog,0.5
vit,SVM,25,IC,anim,foot,duck,0.8375
vit,SVM,25,IC,anim,foot,elephant,0.5
vit,SVM,25,IC,anim,foot,fish,0.5
vit,SVM,25,IC,anim,foot,frog,0.5
vit,SVM,25,IC,anim,foot,hand,0.4875
vit,SVM,25,IC,anim,foot,rabbit,0.5125
vit,SVM,25,IC,anim,foot,squirrel,0.975
vit,SVM,25,IC,anim,foot,turtle,0.5
vit,SVM,25,IC,anim,frog,bear,0.7125
vit,SVM,25,IC,anim,frog,bird,0.5
vit,SVM,25,IC,anim,frog,butterfly,0.5
vit,SVM,25,IC,anim,frog,cat,0.4
vit,SVM,25,IC,anim,frog,cow,0.55
vit,SVM,25,IC,anim,frog,dog,0.5
vit,SVM,25,IC,anim,frog,duck,0.4875
vit,SVM,25,IC,anim,frog,elephant,0.5
vit,SVM,25,IC,anim,frog,fish,0.5
vit,SVM,25,IC,anim,frog,foot,0.5
vit,SVM,25,IC,anim,frog,hand,0.525
vit,SVM,25,IC,anim,frog,rabbit,0.4875
vit,SVM,25,IC,anim,frog,squirrel,0.35
vit,SVM,25,IC,anim,frog,turtle,0.5
vit,SVM,25,IC,anim,hand,bear,0.5125
vit,SVM,25,IC,anim,hand,bird,0.8125
vit,SVM,25,IC,anim,hand,butterfly,0.7875
vit,SVM,25,IC,anim,hand,cat,0.8125
vit,SVM,25,IC,anim,hand,cow,0.975
vit,SVM,25,IC,anim,hand,dog,0.5
vit,SVM,25,IC,anim,hand,duck,0.8625
vit,SVM,25,IC,anim,hand,elephant,0.5
vit,SVM,25,IC,anim,hand,fish,0.5
vit,SVM,25,IC,anim,hand,foot,0.5125
vit,SVM,25,IC,anim,hand,frog,0.5375
vit,SVM,25,IC,anim,hand,rabbit,0.575
vit,SVM,25,IC,anim,hand,squirrel,1.0
vit,SVM,25,IC,anim,hand,turtle,0.5
vit,SVM,25,IC,anim,rabbit,bear,0.5875
vit,SVM,25,IC,anim,rabbit,bird,0.5
vit,SVM,25,IC,anim,rabbit,butterfly,0.625
vit,SVM,25,IC,anim,rabbit,cat,0.475
vit,SVM,25,IC,anim,rabbit,cow,0.5125
vit,SVM,25,IC,anim,rabbit,dog,0.5
vit,SVM,25,IC,anim,rabbit,duck,0.55
vit,SVM,25,IC,anim,rabbit,elephant,0.5
vit,SVM,25,IC,anim,rabbit,fish,0.5
vit,SVM,25,IC,anim,rabbit,foot,0.5125
vit,SVM,25,IC,anim,rabbit,frog,0.525
vit,SVM,25,IC,anim,rabbit,hand,0.5375
vit,SVM,25,IC,anim,rabbit,squirrel,0.4875
vit,SVM,25,IC,anim,rabbit,turtle,0.5
vit,SVM,25,IC,anim,squirrel,bear,0.45
vit,SVM,25,IC,anim,squirrel,bird,0.4875
vit,SVM,25,IC,anim,squirrel,butterfly,0.5125
vit,SVM,25,IC,anim,squirrel,cat,0.5625
vit,SVM,25,IC,anim,squirrel,cow,0.8
vit,SVM,25,IC,anim,squirrel,dog,0.5
vit,SVM,25,IC,anim,squirrel,duck,0.6375
vit,SVM,25,IC,anim,squirrel,elephant,0.5
vit,SVM,25,IC,anim,squirrel,fish,0.5
vit,SVM,25,IC,anim,squirrel,foot,0.95
vit,SVM,25,IC,anim,squirrel,frog,0.3625
vit,SVM,25,IC,anim,squirrel,hand,1.0
vit,SVM,25,IC,anim,squirrel,rabbit,0.4625
vit,SVM,25,IC,anim,squirrel,turtle,0.5
vit,SVM,25,IC,anim,turtle,bear,0.5
vit,SVM,25,IC,anim,turtle,bird,0.5
vit,SVM,25,IC,anim,turtle,butterfly,0.5
vit,SVM,25,IC,anim,turtle,cat,0.5
vit,SVM,25,IC,anim,turtle,cow,0.5
vit,SVM,25,IC,anim,turtle,dog,0.7
vit,SVM,25,IC,anim,turtle,duck,0.5
vit,SVM,25,IC,anim,turtle,elephant,0.5125
vit,SVM,25,IC,anim,turtle,fish,0.5375
vit,SVM,25,IC,anim,turtle,foot,0.5
vit,SVM,25,IC,anim,turtle,frog,0.5
vit,SVM,25,IC,anim,turtle,hand,0.5
vit,SVM,25,IC,anim,turtle,rabbit,0.5
vit,SVM,25,IC,anim,turtle,squirrel,0.5
