model,obj1,obj2,condition,train_acc,acc
SayCam,airplane,apple,Outline,1.0,0.5666666666666667
SayCam,airplane,bike,Outline,1.0,0.3
SayCam,airplane,chair,Outline,1.0,0.5333333333333333
SayCam,airplane,flower,Outline,1.0,0.4666666666666667
SayCam,airplane,fork,Outline,1.0,0.8
SayCam,airplane,guitar,Outline,1.0,0.6666666666666666
SayCam,airplane,key,Outline,1.0,0.6333333333333333
SayCam,airplane,kite,Outline,1.0,0.5333333333333333
SayCam,airplane,lamp,Outline,1.0,0.7333333333333333
SayCam,airplane,leaf,Outline,1.0,0.5
SayCam,airplane,spoon,Outline,1.0,0.6666666666666666
SayCam,airplane,tree,Outline,1.0,0.6333333333333333
SayCam,airplane,truck,Outline,1.0,0.4666666666666667
SayCam,airplane,umbrella,Outline,1.0,0.6666666666666666
SayCam,apple,airplane,Outline,1.0,0.5666666666666667
SayCam,apple,bike,Outline,1.0,0.6333333333333333
SayCam,apple,chair,Outline,1.0,0.4
SayCam,apple,flower,Outline,1.0,0.7666666666666667
SayCam,apple,fork,Outline,1.0,0.6666666666666666
SayCam,apple,guitar,Outline,1.0,0.6333333333333333
SayCam,apple,key,Outline,1.0,0.6
SayCam,apple,kite,Outline,1.0,0.4666666666666667
SayCam,apple,lamp,Outline,1.0,0.5333333333333333
SayCam,apple,leaf,Outline,1.0,0.36666666666666664
SayCam,apple,spoon,Outline,1.0,0.5333333333333333
SayCam,apple,tree,Outline,1.0,0.5333333333333333
SayCam,apple,truck,Outline,1.0,0.6666666666666666
SayCam,apple,umbrella,Outline,1.0,0.6
SayCam,bike,airplane,Outline,1.0,0.4666666666666667
SayCam,bike,apple,Outline,1.0,0.5
SayCam,bike,chair,Outline,1.0,0.4666666666666667
SayCam,bike,flower,Outline,1.0,0.36666666666666664
SayCam,bike,fork,Outline,1.0,0.6
SayCam,bike,guitar,Outline,1.0,0.5
SayCam,bike,key,Outline,1.0,0.4
SayCam,bike,kite,Outline,1.0,0.4
SayCam,bike,lamp,Outline,1.0,0.6333333333333333
SayCam,bike,leaf,Outline,1.0,0.7
SayCam,bike,spoon,Outline,1.0,0.5
SayCam,bike,tree,Outline,1.0,0.7
SayCam,bike,truck,Outline,1.0,0.43333333333333335
SayCam,bike,umbrella,Outline,1.0,0.5333333333333333
SayCam,chair,airplane,Outline,1.0,0.5666666666666667
SayCam,chair,apple,Outline,1.0,0.5
SayCam,chair,bike,Outline,1.0,0.43333333333333335
SayCam,chair,flower,Outline,1.0,0.5
SayCam,chair,fork,Outline,1.0,0.8333333333333334
SayCam,chair,guitar,Outline,1.0,0.5
SayCam,chair,key,Outline,1.0,0.5666666666666667
SayCam,chair,kite,Outline,1.0,0.4666666666666667
SayCam,chair,lamp,Outline,1.0,0.6666666666666666
SayCam,chair,leaf,Outline,1.0,0.3
SayCam,chair,spoon,Outline,1.0,0.7666666666666667
SayCam,chair,tree,Outline,1.0,0.3333333333333333
SayCam,chair,truck,Outline,1.0,0.43333333333333335
SayCam,chair,umbrella,Outline,1.0,0.23333333333333334
SayCam,flower,airplane,Outline,1.0,0.43333333333333335
SayCam,flower,apple,Outline,1.0,0.6666666666666666
SayCam,flower,bike,Outline,1.0,0.7
SayCam,flower,chair,Outline,1.0,0.5
SayCam,flower,fork,Outline,1.0,0.6
SayCam,flower,guitar,Outline,1.0,0.7
SayCam,flower,key,Outline,1.0,0.4666666666666667
SayCam,flower,kite,Outline,1.0,0.3333333333333333
SayCam,flower,lamp,Outline,1.0,0.5333333333333333
SayCam,flower,leaf,Outline,1.0,0.5666666666666667
SayCam,flower,spoon,Outline,1.0,0.4
SayCam,flower,tree,Outline,1.0,0.5666666666666667
SayCam,flower,truck,Outline,1.0,0.6
SayCam,flower,umbrella,Outline,1.0,0.43333333333333335
SayCam,fork,airplane,Outline,1.0,0.7
SayCam,fork,apple,Outline,1.0,0.6333333333333333
SayCam,fork,bike,Outline,1.0,0.5666666666666667
SayCam,fork,chair,Outline,1.0,0.6666666666666666
SayCam,fork,flower,Outline,1.0,0.5333333333333333
SayCam,fork,guitar,Outline,1.0,0.4666666666666667
SayCam,fork,key,Outline,1.0,0.5333333333333333
SayCam,fork,kite,Outline,1.0,0.6666666666666666
SayCam,fork,lamp,Outline,1.0,0.6333333333333333
SayCam,fork,leaf,Outline,1.0,0.43333333333333335
SayCam,fork,spoon,Outline,1.0,0.6666666666666666
SayCam,fork,tree,Outline,1.0,0.7
SayCam,fork,truck,Outline,1.0,0.9
SayCam,fork,umbrella,Outline,1.0,0.5666666666666667
SayCam,guitar,airplane,Outline,1.0,0.4666666666666667
SayCam,guitar,apple,Outline,1.0,0.6333333333333333
SayCam,guitar,bike,Outline,1.0,0.43333333333333335
SayCam,guitar,chair,Outline,1.0,0.6333333333333333
SayCam,guitar,flower,Outline,1.0,0.5
SayCam,guitar,fork,Outline,1.0,0.6333333333333333
SayCam,guitar,key,Outline,1.0,0.5333333333333333
SayCam,guitar,kite,Outline,1.0,0.3333333333333333
SayCam,guitar,lamp,Outline,1.0,0.6
SayCam,guitar,leaf,Outline,1.0,0.6333333333333333
SayCam,guitar,spoon,Outline,1.0,0.6
SayCam,guitar,tree,Outline,1.0,0.43333333333333335
SayCam,guitar,truck,Outline,1.0,0.7333333333333333
SayCam,guitar,umbrella,Outline,1.0,0.5333333333333333
SayCam,key,airplane,Outline,1.0,0.5666666666666667
SayCam,key,apple,Outline,1.0,0.5333333333333333
SayCam,key,bike,Outline,1.0,0.7333333333333333
SayCam,key,chair,Outline,1.0,0.36666666666666664
SayCam,key,flower,Outline,1.0,0.4666666666666667
SayCam,key,fork,Outline,1.0,0.5333333333333333
SayCam,key,guitar,Outline,1.0,0.5666666666666667
SayCam,key,kite,Outline,1.0,0.5
SayCam,key,lamp,Outline,1.0,0.43333333333333335
SayCam,key,leaf,Outline,1.0,0.6333333333333333
SayCam,key,spoon,Outline,1.0,0.6333333333333333
SayCam,key,tree,Outline,1.0,0.43333333333333335
SayCam,key,truck,Outline,1.0,0.6333333333333333
SayCam,key,umbrella,Outline,1.0,0.36666666666666664
SayCam,kite,airplane,Outline,1.0,0.36666666666666664
SayCam,kite,apple,Outline,1.0,0.4666666666666667
SayCam,kite,bike,Outline,1.0,0.4
SayCam,kite,chair,Outline,1.0,0.4
SayCam,kite,flower,Outline,1.0,0.23333333333333334
SayCam,kite,fork,Outline,1.0,0.6666666666666666
SayCam,kite,guitar,Outline,1.0,0.43333333333333335
SayCam,kite,key,Outline,1.0,0.36666666666666664
SayCam,kite,lamp,Outline,1.0,0.6666666666666666
SayCam,kite,leaf,Outline,1.0,0.43333333333333335
SayCam,kite,spoon,Outline,1.0,0.6
SayCam,kite,tree,Outline,1.0,0.4666666666666667
SayCam,kite,truck,Outline,1.0,0.4
SayCam,kite,umbrella,Outline,1.0,0.2
SayCam,lamp,airplane,Outline,1.0,0.6
SayCam,lamp,apple,Outline,1.0,0.5666666666666667
SayCam,lamp,bike,Outline,1.0,0.6666666666666666
SayCam,lamp,chair,Outline,1.0,0.6
SayCam,lamp,flower,Outline,1.0,0.6666666666666666
SayCam,lamp,fork,Outline,1.0,0.6
SayCam,lamp,guitar,Outline,1.0,0.6
SayCam,lamp,key,Outline,1.0,0.6
SayCam,lamp,kite,Outline,1.0,0.6666666666666666
SayCam,lamp,leaf,Outline,1.0,0.6333333333333333
SayCam,lamp,spoon,Outline,1.0,0.7
SayCam,lamp,tree,Outline,1.0,0.5
SayCam,lamp,truck,Outline,1.0,0.43333333333333335
SayCam,lamp,umbrella,Outline,1.0,0.6
SayCam,leaf,airplane,Outline,1.0,0.5333333333333333
SayCam,leaf,apple,Outline,1.0,0.5666666666666667
SayCam,leaf,bike,Outline,1.0,0.5
SayCam,leaf,chair,Outline,1.0,0.6
SayCam,leaf,flower,Outline,1.0,0.4666666666666667
SayCam,leaf,fork,Outline,1.0,0.5666666666666667
SayCam,leaf,guitar,Outline,1.0,0.5666666666666667
SayCam,leaf,key,Outline,1.0,0.6
SayCam,leaf,kite,Outline,1.0,0.36666666666666664
SayCam,leaf,lamp,Outline,1.0,0.6666666666666666
SayCam,leaf,spoon,Outline,1.0,0.5
SayCam,leaf,tree,Outline,1.0,0.4666666666666667
SayCam,leaf,truck,Outline,1.0,0.5
SayCam,leaf,umbrella,Outline,1.0,0.5333333333333333
SayCam,spoon,airplane,Outline,1.0,0.7
SayCam,spoon,apple,Outline,1.0,0.6666666666666666
SayCam,spoon,bike,Outline,1.0,0.4666666666666667
SayCam,spoon,chair,Outline,1.0,0.6
SayCam,spoon,flower,Outline,1.0,0.5666666666666667
SayCam,spoon,fork,Outline,1.0,0.4666666666666667
SayCam,spoon,guitar,Outline,1.0,0.5
SayCam,spoon,key,Outline,1.0,0.6
SayCam,spoon,kite,Outline,1.0,0.5333333333333333
SayCam,spoon,lamp,Outline,1.0,0.6333333333333333
SayCam,spoon,leaf,Outline,1.0,0.6333333333333333
SayCam,spoon,tree,Outline,1.0,0.6
SayCam,spoon,truck,Outline,1.0,0.8333333333333334
SayCam,spoon,umbrella,Outline,1.0,0.6
SayCam,tree,airplane,Outline,1.0,0.5
SayCam,tree,apple,Outline,1.0,0.36666666666666664
SayCam,tree,bike,Outline,1.0,0.6666666666666666
SayCam,tree,chair,Outline,1.0,0.43333333333333335
SayCam,tree,flower,Outline,1.0,0.4666666666666667
SayCam,tree,fork,Outline,1.0,0.6333333333333333
SayCam,tree,guitar,Outline,1.0,0.5666666666666667
SayCam,tree,key,Outline,1.0,0.4666666666666667
SayCam,tree,kite,Outline,1.0,0.3333333333333333
SayCam,tree,lamp,Outline,1.0,0.5
SayCam,tree,leaf,Outline,1.0,0.4666666666666667
SayCam,tree,spoon,Outline,1.0,0.7333333333333333
SayCam,tree,truck,Outline,1.0,0.7
SayCam,tree,umbrella,Outline,1.0,0.36666666666666664
SayCam,truck,airplane,Outline,1.0,0.6
SayCam,truck,apple,Outline,1.0,0.6
SayCam,truck,bike,Outline,1.0,0.7333333333333333
SayCam,truck,chair,Outline,1.0,0.6333333333333333
SayCam,truck,flower,Outline,1.0,0.6666666666666666
SayCam,truck,fork,Outline,1.0,0.9666666666666667
SayCam,truck,guitar,Outline,1.0,0.8
SayCam,truck,key,Outline,1.0,0.6333333333333333
SayCam,truck,kite,Outline,1.0,0.4
SayCam,truck,lamp,Outline,1.0,0.6333333333333333
SayCam,truck,leaf,Outline,1.0,0.5
SayCam,truck,spoon,Outline,1.0,0.7
SayCam,truck,tree,Outline,1.0,0.6666666666666666
SayCam,truck,umbrella,Outline,1.0,0.36666666666666664
SayCam,umbrella,airplane,Outline,1.0,0.5333333333333333
SayCam,umbrella,apple,Outline,1.0,0.43333333333333335
SayCam,umbrella,bike,Outline,1.0,0.43333333333333335
SayCam,umbrella,chair,Outline,1.0,0.36666666666666664
SayCam,umbrella,flower,Outline,1.0,0.4
SayCam,umbrella,fork,Outline,1.0,0.5333333333333333
SayCam,umbrella,guitar,Outline,1.0,0.8
SayCam,umbrella,key,Outline,1.0,0.5
SayCam,umbrella,kite,Outline,1.0,0.3333333333333333
SayCam,umbrella,lamp,Outline,1.0,0.6
SayCam,umbrella,leaf,Outline,1.0,0.43333333333333335
SayCam,umbrella,spoon,Outline,1.0,0.7
SayCam,umbrella,tree,Outline,1.0,0.4666666666666667
