model,obj1,obj2,condition,train_acc,acc
SayCam,airplane,apple,Pert,1.0,0.5333333333333333
SayCam,airplane,bike,Pert,1.0,0.36666666666666664
SayCam,airplane,chair,Pert,1.0,0.6333333333333333
SayCam,airplane,flower,Pert,1.0,0.6666666666666666
SayCam,airplane,fork,Pert,1.0,0.7
SayCam,airplane,guitar,Pert,1.0,0.4
SayCam,airplane,key,Pert,1.0,0.4666666666666667
SayCam,airplane,kite,Pert,1.0,0.5
SayCam,airplane,lamp,Pert,1.0,0.43333333333333335
SayCam,airplane,leaf,Pert,1.0,0.5
SayCam,airplane,spoon,Pert,1.0,0.6333333333333333
SayCam,airplane,tree,Pert,1.0,0.26666666666666666
SayCam,airplane,truck,Pert,1.0,0.5
SayCam,airplane,umbrella,Pert,1.0,0.5333333333333333
SayCam,apple,airplane,Pert,1.0,0.7666666666666667
SayCam,apple,bike,Pert,1.0,0.6333333333333333
SayCam,apple,chair,Pert,1.0,0.5333333333333333
SayCam,apple,flower,Pert,1.0,0.6666666666666666
SayCam,apple,fork,Pert,1.0,0.7666666666666667
SayCam,apple,guitar,Pert,1.0,0.6666666666666666
SayCam,apple,key,Pert,1.0,0.5333333333333333
SayCam,apple,kite,Pert,1.0,0.4666666666666667
SayCam,apple,lamp,Pert,1.0,0.6
SayCam,apple,leaf,Pert,1.0,0.6
SayCam,apple,spoon,Pert,1.0,0.7666666666666667
SayCam,apple,tree,Pert,1.0,0.4666666666666667
SayCam,apple,truck,Pert,1.0,0.6333333333333333
SayCam,apple,umbrella,Pert,1.0,0.5333333333333333
SayCam,bike,airplane,Pert,1.0,0.5
SayCam,bike,apple,Pert,1.0,0.5333333333333333
SayCam,bike,chair,Pert,1.0,0.4666666666666667
SayCam,bike,flower,Pert,1.0,0.4666666666666667
SayCam,bike,fork,Pert,1.0,0.7666666666666667
SayCam,bike,guitar,Pert,1.0,0.43333333333333335
SayCam,bike,key,Pert,1.0,0.6333333333333333
SayCam,bike,kite,Pert,1.0,0.6333333333333333
SayCam,bike,lamp,Pert,1.0,0.6333333333333333
SayCam,bike,leaf,Pert,1.0,0.5666666666666667
SayCam,bike,spoon,Pert,1.0,0.6333333333333333
SayCam,bike,tree,Pert,1.0,0.6666666666666666
SayCam,bike,truck,Pert,1.0,0.4666666666666667
SayCam,bike,umbrella,Pert,1.0,0.5666666666666667
SayCam,chair,airplane,Pert,1.0,0.4666666666666667
SayCam,chair,apple,Pert,1.0,0.5
SayCam,chair,bike,Pert,1.0,0.4
SayCam,chair,flower,Pert,1.0,0.5
SayCam,chair,fork,Pert,1.0,0.6333333333333333
SayCam,chair,guitar,Pert,1.0,0.4666666666666667
SayCam,chair,key,Pert,1.0,0.3333333333333333
SayCam,chair,kite,Pert,1.0,0.3
SayCam,chair,lamp,Pert,1.0,0.5666666666666667
SayCam,chair,leaf,Pert,1.0,0.3333333333333333
SayCam,chair,spoon,Pert,1.0,0.5333333333333333
SayCam,chair,tree,Pert,1.0,0.43333333333333335
SayCam,chair,truck,Pert,1.0,0.4666666666666667
SayCam,chair,umbrella,Pert,1.0,0.6333333333333333
SayCam,flower,airplane,Pert,1.0,0.5333333333333333
SayCam,flower,apple,Pert,1.0,0.43333333333333335
SayCam,flower,bike,Pert,1.0,0.43333333333333335
SayCam,flower,chair,Pert,1.0,0.4666666666666667
SayCam,flower,fork,Pert,1.0,0.5
SayCam,flower,guitar,Pert,1.0,0.6333333333333333
SayCam,flower,key,Pert,1.0,0.4666666666666667
SayCam,flower,kite,Pert,1.0,0.4
SayCam,flower,lamp,Pert,1.0,0.5
SayCam,flower,leaf,Pert,1.0,0.36666666666666664
SayCam,flower,spoon,Pert,1.0,0.5333333333333333
