model,obj1,obj2,condition,train_acc,acc
ShapeNet,airplane,apple,IC,1.0,0.43333333333333335
ShapeNet,airplane,bike,IC,1.0,0.7
ShapeNet,airplane,chair,IC,1.0,0.6333333333333333
ShapeNet,airplane,flower,IC,1.0,0.5666666666666667
ShapeNet,airplane,fork,IC,1.0,0.6666666666666666
ShapeNet,airplane,guitar,IC,1.0,0.6666666666666666
ShapeNet,airplane,key,IC,1.0,0.5
ShapeNet,airplane,kite,IC,1.0,0.4666666666666667
ShapeNet,airplane,lamp,IC,1.0,0.6
ShapeNet,airplane,leaf,IC,1.0,0.5333333333333333
ShapeNet,airplane,spoon,IC,1.0,0.6
ShapeNet,airplane,tree,IC,1.0,0.36666666666666664
ShapeNet,airplane,truck,IC,1.0,0.6333333333333333
ShapeNet,airplane,umbrella,IC,1.0,0.5
ShapeNet,apple,airplane,IC,1.0,0.43333333333333335
ShapeNet,apple,bike,IC,1.0,0.5333333333333333
ShapeNet,apple,chair,IC,1.0,0.6
ShapeNet,apple,flower,IC,1.0,0.5
ShapeNet,apple,fork,IC,1.0,0.43333333333333335
ShapeNet,apple,guitar,IC,1.0,0.5666666666666667
ShapeNet,apple,key,IC,1.0,0.5666666666666667
ShapeNet,apple,kite,IC,1.0,0.5666666666666667
ShapeNet,apple,lamp,IC,1.0,0.5
ShapeNet,apple,leaf,IC,1.0,0.5333333333333333
ShapeNet,apple,spoon,IC,1.0,0.4
ShapeNet,apple,tree,IC,1.0,0.43333333333333335
ShapeNet,apple,truck,IC,1.0,0.5333333333333333
ShapeNet,apple,umbrella,IC,1.0,0.5
ShapeNet,bike,airplane,IC,1.0,0.7
ShapeNet,bike,apple,IC,1.0,0.5333333333333333
ShapeNet,bike,chair,IC,1.0,0.43333333333333335
ShapeNet,bike,flower,IC,1.0,0.5333333333333333
ShapeNet,bike,fork,IC,1.0,0.6333333333333333
ShapeNet,bike,guitar,IC,1.0,0.5666666666666667
ShapeNet,bike,key,IC,1.0,0.3333333333333333
ShapeNet,bike,kite,IC,1.0,0.7333333333333333
ShapeNet,bike,lamp,IC,1.0,0.36666666666666664
ShapeNet,bike,leaf,IC,1.0,0.43333333333333335
ShapeNet,bike,spoon,IC,1.0,0.6333333333333333
ShapeNet,bike,tree,IC,1.0,0.5
ShapeNet,bike,truck,IC,1.0,0.5
ShapeNet,bike,umbrella,IC,1.0,0.5
ShapeNet,chair,airplane,IC,1.0,0.6
ShapeNet,chair,apple,IC,1.0,0.5
ShapeNet,chair,bike,IC,1.0,0.4666666666666667
ShapeNet,chair,flower,IC,1.0,0.5333333333333333
ShapeNet,chair,fork,IC,1.0,0.5
ShapeNet,chair,guitar,IC,1.0,0.5333333333333333
ShapeNet,chair,key,IC,1.0,0.26666666666666666
ShapeNet,chair,kite,IC,1.0,0.43333333333333335
ShapeNet,chair,lamp,IC,1.0,0.5333333333333333
ShapeNet,chair,leaf,IC,1.0,0.7666666666666667
ShapeNet,chair,spoon,IC,1.0,0.5666666666666667
ShapeNet,chair,tree,IC,1.0,0.6
ShapeNet,chair,truck,IC,1.0,0.4666666666666667
ShapeNet,chair,umbrella,IC,1.0,0.7666666666666667
ShapeNet,flower,airplane,IC,1.0,0.6333333333333333
ShapeNet,flower,apple,IC,1.0,0.5666666666666667
ShapeNet,flower,bike,IC,1.0,0.5
ShapeNet,flower,chair,IC,1.0,0.5333333333333333
ShapeNet,flower,fork,IC,1.0,0.4666666666666667
ShapeNet,flower,guitar,IC,1.0,0.5333333333333333
ShapeNet,flower,key,IC,1.0,0.4666666666666667
ShapeNet,flower,kite,IC,1.0,0.5333333333333333
ShapeNet,flower,lamp,IC,1.0,0.6333333333333333
ShapeNet,flower,leaf,IC,1.0,0.5333333333333333
ShapeNet,flower,spoon,IC,1.0,0.4
ShapeNet,flower,tree,IC,1.0,0.4666666666666667
ShapeNet,flower,truck,IC,1.0,0.5
ShapeNet,flower,umbrella,IC,1.0,0.4
ShapeNet,fork,airplane,IC,1.0,0.4666666666666667
ShapeNet,fork,apple,IC,1.0,0.7666666666666667
ShapeNet,fork,bike,IC,1.0,0.5
ShapeNet,fork,chair,IC,1.0,0.6
ShapeNet,fork,flower,IC,1.0,0.6333333333333333
ShapeNet,fork,guitar,IC,1.0,0.4666666666666667
ShapeNet,fork,key,IC,1.0,0.4
ShapeNet,fork,kite,IC,1.0,0.5666666666666667
ShapeNet,fork,lamp,IC,1.0,0.36666666666666664
ShapeNet,fork,leaf,IC,1.0,0.5666666666666667
ShapeNet,fork,spoon,IC,1.0,0.3333333333333333
ShapeNet,fork,tree,IC,1.0,0.5666666666666667
ShapeNet,fork,truck,IC,1.0,0.5666666666666667
ShapeNet,fork,umbrella,IC,1.0,0.5333333333333333
ShapeNet,guitar,airplane,IC,1.0,0.4666666666666667
ShapeNet,guitar,apple,IC,1.0,0.4
ShapeNet,guitar,bike,IC,1.0,0.5
ShapeNet,guitar,chair,IC,1.0,0.5666666666666667
ShapeNet,guitar,flower,IC,1.0,0.6
ShapeNet,guitar,fork,IC,1.0,0.6333333333333333
ShapeNet,guitar,key,IC,1.0,0.5333333333333333
ShapeNet,guitar,kite,IC,1.0,0.43333333333333335
ShapeNet,guitar,lamp,IC,1.0,0.43333333333333335
ShapeNet,guitar,leaf,IC,1.0,0.7666666666666667
ShapeNet,guitar,spoon,IC,1.0,0.6666666666666666
ShapeNet,guitar,tree,IC,1.0,0.5666666666666667
