model,obj1,obj2,condition,train_acc,acc
convnext,airplane,apple,Outline,1.0,1.0
convnext,airplane,bike,Outline,1.0,1.0
convnext,airplane,chair,Outline,1.0,1.0
convnext,airplane,flower,Outline,1.0,1.0
convnext,airplane,fork,Outline,1.0,1.0
convnext,airplane,guitar,Outline,1.0,1.0
convnext,airplane,key,Outline,1.0,1.0
convnext,airplane,kite,Outline,1.0,1.0
convnext,airplane,lamp,Outline,1.0,1.0
convnext,airplane,leaf,Outline,1.0,1.0
convnext,airplane,spoon,Outline,1.0,1.0
convnext,airplane,tree,Outline,1.0,1.0
convnext,airplane,truck,Outline,1.0,0.5
convnext,airplane,umbrella,Outline,1.0,1.0
convnext,apple,airplane,Outline,1.0,1.0
convnext,apple,bike,Outline,1.0,1.0
convnext,apple,chair,Outline,1.0,1.0
convnext,apple,flower,Outline,1.0,1.0
convnext,apple,fork,Outline,1.0,1.0
convnext,apple,guitar,Outline,1.0,1.0
convnext,apple,key,Outline,1.0,0.5
convnext,apple,kite,Outline,1.0,1.0
convnext,apple,lamp,Outline,1.0,1.0
convnext,apple,leaf,Outline,1.0,1.0
convnext,apple,spoon,Outline,1.0,1.0
convnext,apple,tree,Outline,1.0,1.0
convnext,apple,truck,Outline,1.0,0.5
convnext,apple,umbrella,Outline,1.0,1.0
convnext,bike,airplane,Outline,1.0,1.0
convnext,bike,apple,Outline,1.0,1.0
convnext,bike,chair,Outline,1.0,1.0
convnext,bike,flower,Outline,1.0,1.0
convnext,bike,fork,Outline,1.0,1.0
convnext,bike,guitar,Outline,1.0,1.0
convnext,bike,key,Outline,1.0,0.5
convnext,bike,kite,Outline,1.0,1.0
convnext,bike,lamp,Outline,1.0,1.0
convnext,bike,leaf,Outline,1.0,1.0
convnext,bike,spoon,Outline,1.0,0.5
convnext,bike,tree,Outline,1.0,1.0
convnext,bike,truck,Outline,1.0,0.5
convnext,bike,umbrella,Outline,1.0,0.5
convnext,chair,airplane,Outline,1.0,1.0
convnext,chair,apple,Outline,1.0,1.0
convnext,chair,bike,Outline,1.0,1.0
convnext,chair,flower,Outline,1.0,1.0
convnext,chair,fork,Outline,1.0,1.0
convnext,chair,guitar,Outline,1.0,1.0
convnext,chair,key,Outline,1.0,0.5
convnext,chair,kite,Outline,1.0,1.0
convnext,chair,lamp,Outline,1.0,1.0
convnext,chair,leaf,Outline,1.0,1.0
convnext,chair,spoon,Outline,1.0,1.0
convnext,chair,tree,Outline,1.0,1.0
convnext,chair,truck,Outline,1.0,0.5
convnext,chair,umbrella,Outline,1.0,1.0
convnext,flower,airplane,Outline,1.0,1.0
convnext,flower,apple,Outline,1.0,1.0
convnext,flower,bike,Outline,1.0,1.0
convnext,flower,chair,Outline,1.0,1.0
convnext,flower,fork,Outline,1.0,1.0
convnext,flower,guitar,Outline,1.0,1.0
convnext,flower,key,Outline,1.0,1.0
convnext,flower,kite,Outline,1.0,1.0
convnext,flower,lamp,Outline,1.0,1.0
convnext,flower,leaf,Outline,1.0,0.5
convnext,flower,spoon,Outline,1.0,1.0
convnext,flower,tree,Outline,1.0,0.5
convnext,flower,truck,Outline,1.0,0.5
convnext,flower,umbrella,Outline,1.0,1.0
convnext,fork,airplane,Outline,1.0,1.0
convnext,fork,apple,Outline,1.0,1.0
convnext,fork,bike,Outline,1.0,1.0
convnext,fork,chair,Outline,1.0,1.0
convnext,fork,flower,Outline,1.0,1.0
convnext,fork,guitar,Outline,1.0,1.0
convnext,fork,key,Outline,1.0,1.0
convnext,fork,kite,Outline,1.0,1.0
convnext,fork,lamp,Outline,1.0,1.0
convnext,fork,leaf,Outline,1.0,1.0
convnext,fork,spoon,Outline,1.0,1.0
convnext,fork,tree,Outline,1.0,0.5
convnext,fork,truck,Outline,1.0,0.5
convnext,fork,umbrella,Outline,1.0,1.0
convnext,guitar,airplane,Outline,1.0,1.0
convnext,guitar,apple,Outline,1.0,1.0
convnext,guitar,bike,Outline,1.0,1.0
convnext,guitar,chair,Outline,1.0,1.0
convnext,guitar,flower,Outline,1.0,1.0
convnext,guitar,fork,Outline,1.0,1.0
convnext,guitar,key,Outline,1.0,0.5
convnext,guitar,kite,Outline,1.0,1.0
convnext,guitar,lamp,Outline,1.0,1.0
convnext,guitar,leaf,Outline,1.0,1.0
convnext,guitar,spoon,Outline,1.0,1.0
convnext,guitar,tree,Outline,1.0,1.0
convnext,guitar,truck,Outline,1.0,0.5
convnext,guitar,umbrella,Outline,1.0,1.0
convnext,key,airplane,Outline,1.0,1.0
convnext,key,apple,Outline,1.0,0.5
convnext,key,bike,Outline,1.0,0.5
convnext,key,chair,Outline,1.0,0.5
convnext,key,flower,Outline,1.0,1.0
convnext,key,fork,Outline,1.0,1.0
convnext,key,guitar,Outline,1.0,0.5
convnext,key,kite,Outline,1.0,1.0
convnext,key,lamp,Outline,1.0,1.0
convnext,key,leaf,Outline,1.0,0.5
convnext,key,spoon,Outline,1.0,1.0
convnext,key,tree,Outline,1.0,0.5
convnext,key,truck,Outline,1.0,0.5
convnext,key,umbrella,Outline,1.0,1.0
convnext,kite,airplane,Outline,1.0,1.0
convnext,kite,apple,Outline,1.0,1.0
convnext,kite,bike,Outline,1.0,1.0
convnext,kite,chair,Outline,1.0,1.0
convnext,kite,flower,Outline,1.0,1.0
convnext,kite,fork,Outline,1.0,1.0
convnext,kite,guitar,Outline,1.0,1.0
convnext,kite,key,Outline,1.0,1.0
convnext,kite,lamp,Outline,1.0,1.0
convnext,kite,leaf,Outline,1.0,0.5
convnext,kite,spoon,Outline,1.0,1.0
convnext,kite,tree,Outline,1.0,0.5
convnext,kite,truck,Outline,1.0,0.5
convnext,kite,umbrella,Outline,1.0,1.0
convnext,lamp,airplane,Outline,1.0,1.0
convnext,lamp,apple,Outline,1.0,1.0
convnext,lamp,bike,Outline,1.0,1.0
