model,obj1,obj2,condition,train_acc,acc
cornet_s,airplane,apple,IC,1.0,0.6333333333333333
cornet_s,airplane,bike,IC,1.0,0.5666666666666667
cornet_s,airplane,chair,IC,1.0,0.4666666666666667
cornet_s,airplane,flower,IC,1.0,0.6333333333333333
cornet_s,airplane,fork,IC,1.0,0.6333333333333333
cornet_s,airplane,guitar,IC,1.0,0.7333333333333333
cornet_s,airplane,key,IC,1.0,0.5333333333333333
cornet_s,airplane,kite,IC,1.0,0.5
cornet_s,airplane,lamp,IC,1.0,0.5666666666666667
cornet_s,airplane,leaf,IC,1.0,0.5
cornet_s,airplane,spoon,IC,1.0,0.6333333333333333
cornet_s,airplane,tree,IC,1.0,0.4666666666666667
cornet_s,airplane,truck,IC,1.0,0.5333333333333333
cornet_s,airplane,umbrella,IC,1.0,0.7333333333333333
cornet_s,apple,airplane,IC,1.0,0.5666666666666667
cornet_s,apple,bike,IC,1.0,0.26666666666666666
cornet_s,apple,chair,IC,1.0,0.6
cornet_s,apple,flower,IC,1.0,0.5333333333333333
cornet_s,apple,fork,IC,1.0,0.6
cornet_s,apple,guitar,IC,1.0,0.5333333333333333
cornet_s,apple,key,IC,1.0,0.4666666666666667
cornet_s,apple,kite,IC,1.0,0.6333333333333333
cornet_s,apple,lamp,IC,1.0,0.36666666666666664
cornet_s,apple,leaf,IC,1.0,0.4666666666666667
cornet_s,apple,spoon,IC,1.0,0.5333333333333333
cornet_s,apple,tree,IC,1.0,0.5666666666666667
cornet_s,apple,truck,IC,1.0,0.6333333333333333
cornet_s,apple,umbrella,IC,1.0,0.4
cornet_s,bike,airplane,IC,1.0,0.5333333333333333
cornet_s,bike,apple,IC,1.0,0.4666666666666667
cornet_s,bike,chair,IC,1.0,0.43333333333333335
cornet_s,bike,flower,IC,1.0,0.5666666666666667
cornet_s,bike,fork,IC,1.0,0.43333333333333335
cornet_s,bike,guitar,IC,1.0,0.6
cornet_s,bike,key,IC,1.0,0.3
cornet_s,bike,kite,IC,1.0,0.4666666666666667
cornet_s,bike,lamp,IC,1.0,0.26666666666666666
cornet_s,bike,leaf,IC,1.0,0.6666666666666666
cornet_s,bike,spoon,IC,1.0,0.5
cornet_s,bike,tree,IC,1.0,0.6666666666666666
cornet_s,bike,truck,IC,1.0,0.4666666666666667
cornet_s,bike,umbrella,IC,1.0,0.4
cornet_s,chair,airplane,IC,1.0,0.5666666666666667
cornet_s,chair,apple,IC,1.0,0.5333333333333333
cornet_s,chair,bike,IC,1.0,0.6333333333333333
cornet_s,chair,flower,IC,1.0,0.5
cornet_s,chair,fork,IC,1.0,0.4666666666666667
cornet_s,chair,guitar,IC,1.0,0.5333333333333333
cornet_s,chair,key,IC,1.0,0.5333333333333333
cornet_s,chair,kite,IC,1.0,0.7333333333333333
cornet_s,chair,lamp,IC,1.0,0.36666666666666664
cornet_s,chair,leaf,IC,1.0,0.5333333333333333
cornet_s,chair,spoon,IC,1.0,0.5
cornet_s,chair,tree,IC,1.0,0.5333333333333333
cornet_s,chair,truck,IC,1.0,0.3333333333333333
cornet_s,chair,umbrella,IC,1.0,0.5666666666666667
cornet_s,flower,airplane,IC,1.0,0.43333333333333335
cornet_s,flower,apple,IC,1.0,0.4666666666666667
cornet_s,flower,bike,IC,1.0,0.5333333333333333
cornet_s,flower,chair,IC,1.0,0.36666666666666664
cornet_s,flower,fork,IC,1.0,0.4
cornet_s,flower,guitar,IC,1.0,0.4666666666666667
cornet_s,flower,key,IC,1.0,0.4
cornet_s,flower,kite,IC,1.0,0.6666666666666666
cornet_s,flower,lamp,IC,1.0,0.43333333333333335
cornet_s,flower,leaf,IC,1.0,0.5333333333333333
cornet_s,flower,spoon,IC,1.0,0.5666666666666667
cornet_s,flower,tree,IC,1.0,0.4
cornet_s,flower,truck,IC,1.0,0.5333333333333333
cornet_s,flower,umbrella,IC,1.0,0.5666666666666667
cornet_s,fork,airplane,IC,1.0,0.7
cornet_s,fork,apple,IC,1.0,0.43333333333333335
cornet_s,fork,bike,IC,1.0,0.5
cornet_s,fork,chair,IC,1.0,0.5
cornet_s,fork,flower,IC,1.0,0.43333333333333335
cornet_s,fork,guitar,IC,1.0,0.4
cornet_s,fork,key,IC,1.0,0.5333333333333333
cornet_s,fork,kite,IC,1.0,0.5666666666666667
cornet_s,fork,lamp,IC,1.0,0.6
cornet_s,fork,leaf,IC,1.0,0.6
cornet_s,fork,spoon,IC,1.0,0.5333333333333333
cornet_s,fork,tree,IC,1.0,0.36666666666666664
cornet_s,fork,truck,IC,1.0,0.5333333333333333
cornet_s,fork,umbrella,IC,1.0,0.6
cornet_s,guitar,airplane,IC,1.0,0.5333333333333333
cornet_s,guitar,apple,IC,1.0,0.4666666666666667
cornet_s,guitar,bike,IC,1.0,0.6
cornet_s,guitar,chair,IC,1.0,0.5666666666666667
cornet_s,guitar,flower,IC,1.0,0.5333333333333333
cornet_s,guitar,fork,IC,1.0,0.5333333333333333
cornet_s,guitar,key,IC,1.0,0.6
cornet_s,guitar,kite,IC,1.0,0.7333333333333333
cornet_s,guitar,lamp,IC,1.0,0.5333333333333333
cornet_s,guitar,leaf,IC,1.0,0.6
cornet_s,guitar,spoon,IC,1.0,0.4666666666666667
cornet_s,guitar,tree,IC,1.0,0.5
