model,obj1,obj2,condition,train_acc,acc
vonecornet_s,airplane,apple,Outline,1.0,0.4666666666666667
vonecornet_s,airplane,bike,Outline,1.0,0.7333333333333333
vonecornet_s,airplane,chair,Outline,1.0,0.5
vonecornet_s,airplane,flower,Outline,1.0,0.5333333333333333
vonecornet_s,airplane,fork,Outline,1.0,0.5333333333333333
vonecornet_s,airplane,guitar,Outline,1.0,0.4666666666666667
vonecornet_s,airplane,key,Outline,1.0,0.43333333333333335
vonecornet_s,airplane,kite,Outline,1.0,0.43333333333333335
vonecornet_s,airplane,lamp,Outline,1.0,0.43333333333333335
vonecornet_s,airplane,leaf,Outline,1.0,0.6333333333333333
vonecornet_s,airplane,spoon,Outline,1.0,0.5666666666666667
vonecornet_s,airplane,tree,Outline,1.0,0.6333333333333333
vonecornet_s,airplane,truck,Outline,1.0,0.6
vonecornet_s,airplane,umbrella,Outline,1.0,0.4666666666666667
vonecornet_s,apple,airplane,Outline,1.0,0.6
vonecornet_s,apple,bike,Outline,1.0,0.4
vonecornet_s,apple,chair,Outline,1.0,0.5333333333333333
vonecornet_s,apple,flower,Outline,1.0,0.6
vonecornet_s,apple,fork,Outline,1.0,0.6
vonecornet_s,apple,guitar,Outline,1.0,0.5333333333333333
vonecornet_s,apple,key,Outline,1.0,0.36666666666666664
vonecornet_s,apple,kite,Outline,1.0,0.4666666666666667
vonecornet_s,apple,lamp,Outline,1.0,0.5333333333333333
vonecornet_s,apple,leaf,Outline,1.0,0.5
vonecornet_s,apple,spoon,Outline,1.0,0.43333333333333335
vonecornet_s,apple,tree,Outline,1.0,0.5
vonecornet_s,apple,truck,Outline,1.0,0.3333333333333333
vonecornet_s,apple,umbrella,Outline,1.0,0.43333333333333335
vonecornet_s,bike,airplane,Outline,1.0,0.7
vonecornet_s,bike,apple,Outline,1.0,0.3333333333333333
vonecornet_s,bike,chair,Outline,1.0,0.36666666666666664
vonecornet_s,bike,flower,Outline,1.0,0.4666666666666667
vonecornet_s,bike,fork,Outline,1.0,0.4666666666666667
vonecornet_s,bike,guitar,Outline,1.0,0.43333333333333335
vonecornet_s,bike,key,Outline,1.0,0.3333333333333333
vonecornet_s,bike,kite,Outline,1.0,0.6666666666666666
vonecornet_s,bike,lamp,Outline,1.0,0.6
vonecornet_s,bike,leaf,Outline,1.0,0.6666666666666666
vonecornet_s,bike,spoon,Outline,1.0,0.5666666666666667
vonecornet_s,bike,tree,Outline,1.0,0.6333333333333333
vonecornet_s,bike,truck,Outline,1.0,0.43333333333333335
vonecornet_s,bike,umbrella,Outline,1.0,0.6666666666666666
vonecornet_s,chair,airplane,Outline,1.0,0.6
vonecornet_s,chair,apple,Outline,1.0,0.6
vonecornet_s,chair,bike,Outline,1.0,0.4666666666666667
vonecornet_s,chair,flower,Outline,1.0,0.6333333333333333
vonecornet_s,chair,fork,Outline,1.0,0.36666666666666664
vonecornet_s,chair,guitar,Outline,1.0,0.5
vonecornet_s,chair,key,Outline,1.0,0.43333333333333335
vonecornet_s,chair,kite,Outline,1.0,0.6666666666666666
vonecornet_s,chair,lamp,Outline,1.0,0.6
vonecornet_s,chair,leaf,Outline,1.0,0.5333333333333333
vonecornet_s,chair,spoon,Outline,1.0,0.43333333333333335
vonecornet_s,chair,tree,Outline,1.0,0.43333333333333335
vonecornet_s,chair,truck,Outline,1.0,0.5333333333333333
vonecornet_s,chair,umbrella,Outline,1.0,0.4
vonecornet_s,flower,airplane,Outline,1.0,0.5333333333333333
vonecornet_s,flower,apple,Outline,1.0,0.5
vonecornet_s,flower,bike,Outline,1.0,0.5
vonecornet_s,flower,chair,Outline,1.0,0.6
vonecornet_s,flower,fork,Outline,1.0,0.6333333333333333
vonecornet_s,flower,guitar,Outline,1.0,0.7333333333333333
vonecornet_s,flower,key,Outline,1.0,0.5333333333333333
vonecornet_s,flower,kite,Outline,1.0,0.7
vonecornet_s,flower,lamp,Outline,1.0,0.4666666666666667
vonecornet_s,flower,leaf,Outline,1.0,0.26666666666666666
vonecornet_s,flower,spoon,Outline,1.0,0.5333333333333333
vonecornet_s,flower,tree,Outline,1.0,0.5333333333333333
vonecornet_s,flower,truck,Outline,1.0,0.4666666666666667
vonecornet_s,flower,umbrella,Outline,1.0,0.4666666666666667
vonecornet_s,fork,airplane,Outline,1.0,0.4666666666666667
vonecornet_s,fork,apple,Outline,1.0,0.6
vonecornet_s,fork,bike,Outline,1.0,0.4666666666666667
vonecornet_s,fork,chair,Outline,1.0,0.7
vonecornet_s,fork,flower,Outline,1.0,0.5666666666666667
vonecornet_s,fork,guitar,Outline,1.0,0.43333333333333335
vonecornet_s,fork,key,Outline,1.0,0.5333333333333333
vonecornet_s,fork,kite,Outline,1.0,0.5666666666666667
vonecornet_s,fork,lamp,Outline,1.0,0.4666666666666667
vonecornet_s,fork,leaf,Outline,1.0,0.36666666666666664
vonecornet_s,fork,spoon,Outline,1.0,0.5666666666666667
vonecornet_s,fork,tree,Outline,1.0,0.5
vonecornet_s,fork,truck,Outline,1.0,0.6333333333333333
vonecornet_s,fork,umbrella,Outline,1.0,0.36666666666666664
vonecornet_s,guitar,airplane,Outline,1.0,0.5
vonecornet_s,guitar,apple,Outline,1.0,0.5666666666666667
vonecornet_s,guitar,bike,Outline,1.0,0.6
vonecornet_s,guitar,chair,Outline,1.0,0.4666666666666667
vonecornet_s,guitar,flower,Outline,1.0,0.3
vonecornet_s,guitar,fork,Outline,1.0,0.4
vonecornet_s,guitar,key,Outline,1.0,0.36666666666666664
vonecornet_s,guitar,kite,Outline,1.0,0.43333333333333335
vonecornet_s,guitar,lamp,Outline,1.0,0.3
vonecornet_s,guitar,leaf,Outline,1.0,0.43333333333333335
vonecornet_s,guitar,spoon,Outline,1.0,0.4
vonecornet_s,guitar,tree,Outline,1.0,0.6333333333333333
vonecornet_s,guitar,truck,Outline,1.0,0.5333333333333333
vonecornet_s,guitar,umbrella,Outline,1.0,0.5
vonecornet_s,key,airplane,Outline,1.0,0.4
vonecornet_s,key,apple,Outline,1.0,0.36666666666666664
vonecornet_s,key,bike,Outline,1.0,0.36666666666666664
vonecornet_s,key,chair,Outline,1.0,0.43333333333333335
vonecornet_s,key,flower,Outline,1.0,0.5333333333333333
vonecornet_s,key,fork,Outline,1.0,0.43333333333333335
vonecornet_s,key,guitar,Outline,1.0,0.6333333333333333
vonecornet_s,key,kite,Outline,1.0,0.6
vonecornet_s,key,lamp,Outline,1.0,0.4
vonecornet_s,key,leaf,Outline,1.0,0.5
vonecornet_s,key,spoon,Outline,1.0,0.5
vonecornet_s,key,tree,Outline,1.0,0.36666666666666664
vonecornet_s,key,truck,Outline,1.0,0.5333333333333333
vonecornet_s,key,umbrella,Outline,1.0,0.4666666666666667
vonecornet_s,kite,airplane,Outline,1.0,0.6333333333333333
vonecornet_s,kite,apple,Outline,1.0,0.43333333333333335
vonecornet_s,kite,bike,Outline,1.0,0.7333333333333333
vonecornet_s,kite,chair,Outline,1.0,0.6666666666666666
vonecornet_s,kite,flower,Outline,1.0,0.6
vonecornet_s,kite,fork,Outline,1.0,0.4666666666666667
vonecornet_s,kite,guitar,Outline,1.0,0.5333333333333333
vonecornet_s,kite,key,Outline,1.0,0.5
vonecornet_s,kite,lamp,Outline,1.0,0.5666666666666667
vonecornet_s,kite,leaf,Outline,1.0,0.4666666666666667
vonecornet_s,kite,spoon,Outline,1.0,0.3333333333333333
vonecornet_s,kite,tree,Outline,1.0,0.3333333333333333
vonecornet_s,kite,truck,Outline,1.0,0.4666666666666667
vonecornet_s,kite,umbrella,Outline,1.0,0.5
vonecornet_s,lamp,airplane,Outline,1.0,0.6666666666666666
vonecornet_s,lamp,apple,Outline,1.0,0.6666666666666666
vonecornet_s,lamp,bike,Outline,1.0,0.7666666666666667
vonecornet_s,lamp,chair,Outline,1.0,0.5
vonecornet_s,lamp,flower,Outline,1.0,0.6666666666666666
vonecornet_s,lamp,fork,Outline,1.0,0.4666666666666667
vonecornet_s,lamp,guitar,Outline,1.0,0.5333333333333333
vonecornet_s,lamp,key,Outline,1.0,0.36666666666666664
vonecornet_s,lamp,kite,Outline,1.0,0.5
vonecornet_s,lamp,leaf,Outline,1.0,0.7333333333333333
vonecornet_s,lamp,spoon,Outline,1.0,0.6
vonecornet_s,lamp,tree,Outline,1.0,0.5666666666666667
vonecornet_s,lamp,truck,Outline,1.0,0.6
vonecornet_s,lamp,umbrella,Outline,1.0,0.36666666666666664
vonecornet_s,leaf,airplane,Outline,1.0,0.43333333333333335
vonecornet_s,leaf,apple,Outline,1.0,0.5333333333333333
vonecornet_s,leaf,bike,Outline,1.0,0.8333333333333334
vonecornet_s,leaf,chair,Outline,1.0,0.5
vonecornet_s,leaf,flower,Outline,1.0,0.4
vonecornet_s,leaf,fork,Outline,1.0,0.5333333333333333
vonecornet_s,leaf,guitar,Outline,1.0,0.4666666666666667
vonecornet_s,leaf,key,Outline,1.0,0.6333333333333333
vonecornet_s,leaf,kite,Outline,1.0,0.5
vonecornet_s,leaf,lamp,Outline,1.0,0.5333333333333333
vonecornet_s,leaf,spoon,Outline,1.0,0.3333333333333333
vonecornet_s,leaf,tree,Outline,1.0,0.5
vonecornet_s,leaf,truck,Outline,1.0,0.5
vonecornet_s,leaf,umbrella,Outline,1.0,0.6666666666666666
vonecornet_s,spoon,airplane,Outline,1.0,0.4
vonecornet_s,spoon,apple,Outline,1.0,0.36666666666666664
vonecornet_s,spoon,bike,Outline,1.0,0.43333333333333335
vonecornet_s,spoon,chair,Outline,1.0,0.36666666666666664
vonecornet_s,spoon,flower,Outline,1.0,0.6
vonecornet_s,spoon,fork,Outline,1.0,0.4
vonecornet_s,spoon,guitar,Outline,1.0,0.3
vonecornet_s,spoon,key,Outline,1.0,0.36666666666666664
vonecornet_s,spoon,kite,Outline,1.0,0.5
vonecornet_s,spoon,lamp,Outline,1.0,0.5
vonecornet_s,spoon,leaf,Outline,1.0,0.43333333333333335
vonecornet_s,spoon,tree,Outline,1.0,0.4
vonecornet_s,spoon,truck,Outline,1.0,0.4666666666666667
vonecornet_s,spoon,umbrella,Outline,1.0,0.43333333333333335
vonecornet_s,tree,airplane,Outline,1.0,0.4
vonecornet_s,tree,apple,Outline,1.0,0.43333333333333335
vonecornet_s,tree,bike,Outline,1.0,0.5333333333333333
vonecornet_s,tree,chair,Outline,1.0,0.43333333333333335
vonecornet_s,tree,flower,Outline,1.0,0.6333333333333333
vonecornet_s,tree,fork,Outline,1.0,0.4666666666666667
vonecornet_s,tree,guitar,Outline,1.0,0.5666666666666667
vonecornet_s,tree,key,Outline,1.0,0.26666666666666666
vonecornet_s,tree,kite,Outline,1.0,0.36666666666666664
vonecornet_s,tree,lamp,Outline,1.0,0.8
vonecornet_s,tree,leaf,Outline,1.0,0.4666666666666667
vonecornet_s,tree,spoon,Outline,1.0,0.4666666666666667
vonecornet_s,tree,truck,Outline,1.0,0.5333333333333333
vonecornet_s,tree,umbrella,Outline,1.0,0.5666666666666667
vonecornet_s,truck,airplane,Outline,1.0,0.4666666666666667
vonecornet_s,truck,apple,Outline,1.0,0.43333333333333335
vonecornet_s,truck,bike,Outline,1.0,0.6
vonecornet_s,truck,chair,Outline,1.0,0.5
vonecornet_s,truck,flower,Outline,1.0,0.5666666666666667
vonecornet_s,truck,fork,Outline,1.0,0.43333333333333335
vonecornet_s,truck,guitar,Outline,1.0,0.5666666666666667
vonecornet_s,truck,key,Outline,1.0,0.6
vonecornet_s,truck,kite,Outline,1.0,0.6
vonecornet_s,truck,lamp,Outline,1.0,0.5333333333333333
vonecornet_s,truck,leaf,Outline,1.0,0.4666666666666667
vonecornet_s,truck,spoon,Outline,1.0,0.6
vonecornet_s,truck,tree,Outline,1.0,0.6
vonecornet_s,truck,umbrella,Outline,1.0,0.5
vonecornet_s,umbrella,airplane,Outline,1.0,0.6666666666666666
vonecornet_s,umbrella,apple,Outline,1.0,0.43333333333333335
vonecornet_s,umbrella,bike,Outline,1.0,0.4666666666666667
vonecornet_s,umbrella,chair,Outline,1.0,0.43333333333333335
vonecornet_s,umbrella,flower,Outline,1.0,0.4666666666666667
vonecornet_s,umbrella,fork,Outline,1.0,0.5666666666666667
vonecornet_s,umbrella,guitar,Outline,1.0,0.43333333333333335
vonecornet_s,umbrella,key,Outline,1.0,0.5333333333333333
vonecornet_s,umbrella,kite,Outline,1.0,0.5666666666666667
vonecornet_s,umbrella,lamp,Outline,1.0,0.43333333333333335
vonecornet_s,umbrella,leaf,Outline,1.0,0.43333333333333335
vonecornet_s,umbrella,spoon,Outline,1.0,0.5
vonecornet_s,umbrella,tree,Outline,1.0,0.5333333333333333
vonecornet_s,umbrella,truck,Outline,1.0,0.4666666666666667
vonecornet_s,bear,bird,Outline,1.0,0.36666666666666664
vonecornet_s,bear,butterfly,Outline,1.0,0.5
vonecornet_s,bear,cat,Outline,1.0,0.4
vonecornet_s,bear,cow,Outline,1.0,0.5666666666666667
vonecornet_s,bear,dog,Outline,1.0,0.4666666666666667
vonecornet_s,bear,duck,Outline,1.0,0.4666666666666667
vonecornet_s,bear,elephant,Outline,1.0,0.43333333333333335
vonecornet_s,bear,fish,Outline,1.0,0.4666666666666667
vonecornet_s,bear,foot,Outline,1.0,0.5
vonecornet_s,bear,frog,Outline,1.0,0.5
vonecornet_s,bear,hand,Outline,1.0,0.5666666666666667
vonecornet_s,bear,rabbit,Outline,1.0,0.7333333333333333
vonecornet_s,bear,squirrel,Outline,1.0,0.5
vonecornet_s,bear,turtle,Outline,1.0,0.5
vonecornet_s,bird,bear,Outline,1.0,0.4666666666666667
vonecornet_s,bird,butterfly,Outline,1.0,0.5
vonecornet_s,bird,cat,Outline,1.0,0.5333333333333333
vonecornet_s,bird,cow,Outline,1.0,0.36666666666666664
vonecornet_s,bird,dog,Outline,1.0,0.4666666666666667
vonecornet_s,bird,duck,Outline,1.0,0.5333333333333333
vonecornet_s,bird,elephant,Outline,1.0,0.5333333333333333
vonecornet_s,bird,fish,Outline,1.0,0.4
vonecornet_s,bird,foot,Outline,1.0,0.5333333333333333
vonecornet_s,bird,frog,Outline,1.0,0.4666666666666667
vonecornet_s,bird,hand,Outline,1.0,0.43333333333333335
