obj1,obj2,conv_hull,ratio_diff,conv_hull_z,ratio_diff_z
airplane,tree,25151.0,0.76313091341633,-0.7380550168550531,-0.2999188886879228
airplane,truck,5284.0,0.7450563832349699,-1.190655935700946,-0.31135189501243143
airplane,turtle,88585.5,0.11708958218666998,0.7070807855574803,-0.7085709837481814
airplane,umbrella,56204.0,0.47237483720033,-0.030619755722445463,-0.4838360375660187
apple,bear,70827.5,0.42643387231427,0.3025261413300998,-0.5128958989746447
apple,bicycle,112986.0,0.27965442775067006,1.2629618305214514,-0.6057409301408836
apple,bird,28811.0,0.33612477126854,-0.6546745687261978,-0.5700207322652673
apple,butterfly,87532.0,0.1878683491350599,0.6830804297914286,-0.6638000225092336
apple,cat,19744.0,0.58560471756339,-0.8612348209623538,-0.4122127131794588
apple,chair,18381.0,0.53803575863662,-0.8922860643502308,-0.442302358819096
apple,cow,98263.5,2.45126561528241,0.9275605606916502,0.7679071919568491
apple,dog,34142.5,0.2359042466202499,-0.5332147711308448,-0.6334150158594897
apple,duck,8772.0,0.17798693918970998,-1.1111939130032829,-0.6700504877366372
apple,elephant,121087.5,1.26473981752202,1.4475265027935609,0.017372776186690822
apple,fish,4714.0,0.11937724215444989,-1.2036414153275712,-0.707123929212461
apple,flower,17017.5,0.3275707466216,-0.9233486985097101,-0.5754315626938957
apple,foot,6611.5,0.7125357445595899,-1.1604134370968326,-0.33192275709968605
apple,fork,50442.5,5.77718663407323,-0.16187561689577876,2.8717115874850023
apple,frog,8507.0,0.3465415703124599,-1.1172310219525032,-0.5634316077815176
apple,hand,9725.0,0.44656107131458,-1.0894831023292941,-0.5001644812749194
apple,guitar,4479.0,1.44920385969889,-1.2089950779806533,0.13405512088340288
apple,key,53966.5,0.9716260567711301,-0.08159345864274976,-0.16803572112083145
apple,kite,7243.5,2.17795282118214,-1.1460155017915221,0.5950237547574664
apple,lamp,13078.5,0.6713425497254599,-1.0130851971926502,-0.35797942647585707
apple,leaf,11444.5,0.20607443229148004,-1.0503102387889753,-0.6522838026250486
apple,rabbit,3695.5,0.15782535107059004,-1.2268444170814616,-0.6828036582016574
apple,spoon,51721.0,5.42146449316756,-0.1327494139086909,2.646700290044117
apple,squirrel,39542.5,0.059466991006660086,-0.41019443782597625,-0.745020033476458
apple,tree,121628.0,0.14571071735977004,1.4598399268956501,-0.6904667444586794
apple,truck,91193.0,1.3624765792915299,0.7664836594634885,0.07919596075832518
apple,turtle,7891.5,0.7345097782432299,-1.131253061794938,-0.3180231279774248
apple,umbrella,40273.0,0.14504535885622993,-0.3935525205150121,-0.6908876155907482
bear,bicycle,42158.5,0.14677944456359993,-0.3505979208027289,-0.6897907232975229
bear,bird,99638.5,0.09030910104572998,0.9588851825979824,-0.7255109211731392
bear,butterfly,16704.5,0.2385655231792101,-0.9304793215327516,-0.6317316309291728
bear,cat,90571.5,0.15917084524912006,0.7523249303618263,-0.6819525686685758
bear,chair,52446.5,0.11160188632235002,-0.11622140431374979,-0.712042214308213
bear,cow,27436.0,2.02483174296814,-0.68599919063253,0.49816733646773215
bear,dog,36685.0,0.1905296256940201,-0.47529269753313586,-0.6621166375789168
bear,duck,62055.5,0.24844693312456,0.10268644433930231,-0.6254811657017693
bear,elephant,50260.0,0.8383059452077499,-0.16603324853061924,-0.25236707930242613
bear,fish,75541.5,0.3070566301598201,0.40991833599660904,-0.5884077242259454
bear,flower,53810.0,0.09886312569266997,-0.0851587701542705,-0.7201000907445108
bear,foot,77439.0,0.2861018722453199,0.4531463142273476,-0.601662612588803
bear,fork,121270.0,5.35075276175896,1.4516841344284015,2.6019717319958855
bear,frog,62320.5,0.07989230200181008,0.1087235532885227,-0.7321000456568889
bear,hand,61102.5,0.020127199000310014,0.08097563366531348,-0.7699043367640364
bear,guitar,66348.5,1.02276998738462,0.20048760931667275,-0.13568473460571412
bear,key,124794.0,0.5451921844568601,1.5319662926814304,-0.4377755766099484
bear,kite,63584.0,1.75151894886787,0.13750803312754148,0.32528389926834944
bear,lamp,57749.0,0.24490867741118993,0.0045777285286696875,-0.6277192819649741
bear,leaf,59383.0,0.63250830460575,0.04180277012499471,-0.38254394713593165
bear,rabbit,74523.0,0.26860852124367995,0.3867153342427186,-0.612727995236749
bear,spoon,122548.5,4.99503062085329,1.4808103374154893,2.3769604345550004
bear,squirrel,31285.0,0.4859008633209301,-0.5983130308380044,-0.47528017798734096
bear,tree,50800.5,0.57214458967404,-0.15371982442853008,-0.42072688896956245
bear,truck,20365.5,0.9360427069772599,-0.8470760918606917,-0.1905438947307918
bear,turtle,62936.0,0.30807590592895995,0.12274559313095726,-0.5877629834665418
bear,umbrella,30554.5,0.28138851345804006,-0.6149549481489684,-0.6046440378476583
bicycle,bird,141797.0,0.05647034351786995,1.9193208717893337,-0.7469155565881453
bicycle,butterfly,25454.0,0.09178607861561017,-0.7311522092640577,-0.7245766620954116
bicycle,cat,132730.0,0.30595028981272,1.7127606195531777,-0.5891075375023369
bicycle,chair,94605.0,0.25838133088594994,0.8442142848776018,-0.6191971831419741
bicycle,cow,14722.5,2.17161118753174,-0.9756323401642792,0.5910123676339708
bicycle,dog,78843.5,0.043750181130420174,0.48514299165821567,-0.7549616687451557
bicycle,duck,104214.0,0.10166748856096008,1.0631221335306538,-0.718326196868008
bicycle,elephant,8101.5,0.9850853897713499,-1.1264689377219708,-0.15952204813618734
bicycle,fish,117700.0,0.16027718559622017,1.3703540251879607,-0.6812527553921843
bicycle,flower,95968.5,0.04791631887092995,0.875276919037081,-0.7523263870167739
bicycle,foot,119597.5,0.43288131680891984,1.4135820034186992,-0.5088175814225643
bicycle,fork,163428.5,5.4975322063225605,2.412119823619753,2.6948167631621245
bicycle,frog,104479.0,0.06688714256178985,1.0691592424798742,-0.7403264321043957
bicycle,hand,103261.0,0.16690664356390994,1.041411322856665,-0.6770593055977976
bicycle,guitar,108507.0,1.16954943194822,1.1609232985080242,-0.042839703439475296
bicycle,key,166952.5,0.69197162902046,2.492401981872782,-0.3449305454437096
bicycle,kite,105742.5,1.8982983934314699,1.097943722318893,0.41812893043458826
bicycle,lamp,99907.5,0.39168812197478986,0.9650134177200212,-0.5348742507987353
bicycle,leaf,101541.5,0.4857288600421501,1.0022384593163463,-0.4753889783021705
bicycle,rabbit,116681.5,0.12182907668008003,1.3471510234340702,-0.7055730264029879
bicycle,spoon,164707.0,5.14181006541689,2.4412460266068408,2.469805465721239
bicycle,squirrel,73443.5,0.33912141875733015,0.36212265835334717,-0.5681252091535798
bicycle,tree,8642.0,0.4253651451104401,-1.1141555136198815,-0.5135719201358012
bicycle,truck,21793.0,1.0828221515408598,-0.8145554389361176,-0.09769886356455298
bicycle,turtle,105094.5,0.4548553504925599,1.0831812823223088,-0.494917952300303
bicycle,umbrella,72713.0,0.13460906889444013,0.345480741042383,-0.6974890690138972
bird,butterfly,116343.0,0.14825642213348011,1.3394394710593112,-0.6888564642197953
bird,cat,9067.0,0.24947994629485004,-1.1044733577579244,-0.6248277353779533
bird,chair,47192.0,0.20191098736808,-0.23592702308234823,-0.6549173810175906
bird,cow,127074.5,2.11514084401387,1.5839196019595325,0.5552921697583546
bird,dog,62953.5,0.10022052464829012,0.12314427013703785,-0.7192414708695393
bird,duck,37583.0,0.15813783207883003,-0.4548348717354003,-0.6826059989923917
bird,elephant,149898.5,0.9286150462534799,2.1038855440614435,-0.19524224601180368
bird,fish,24097.0,0.21674752911409012,-0.7620667633927071,-0.6455325575165679
bird,flower,45828.5,0.008554024646939995,-0.2669896572418275,-0.7772249240351332
bird,foot,22199.5,0.3764109732910499,-0.8052947416234456,-0.5445377792981806
bird,fork,21631.5,5.44106186280469,-0.8182346581636614,2.659096565286508
bird,frog,37318.0,0.0104167990439199,-0.4608719806846207,-0.7760466299800121
bird,hand,38536.0,0.11043630004603999,-0.4331240610614115,-0.7127795034734139
bird,guitar,33290.0,1.11307908843035,-0.5526360367127707,-0.07855990131509163
bird,key,25155.5,0.6355012855025901,-0.7379524999106324,-0.38065074331932597
bird,kite,36054.5,1.8418280499136,-0.4896564605236395,0.38240873255897195
bird,lamp,41889.5,0.3352177784569199,-0.3567261559247677,-0.5705944486743516
bird,leaf,40255.5,0.54219920356002,-0.3939511975210927,-0.43966878042655416
bird,rabbit,25115.5,0.17829942019794998,-0.7388637616388166,-0.6698528285273716
bird,spoon,22910.0,5.08533972189902,-0.7891084551765736,2.4340852678456226
bird,squirrel,68353.5,0.3955917622752001,0.24616460344190633,-0.5324050112779635
bird,tree,150439.0,0.48183548862831005,2.1161989681635327,-0.4778517222601849
bird,truck,120004.0,1.0263518080229899,1.422842700731371,-0.13341906144016932
bird,turtle,36702.5,0.3983850069746899,-0.47489402052705526,-0.5306381501759193
bird,umbrella,69084.0,0.19107941241231008,0.2628065207528705,-0.6617688711382808
butterfly,cat,107276.0,0.39773636842833016,1.1328792188231551,-0.5310484451339869
butterfly,chair,69151.0,0.3501674095015601,0.26433288414757905,-0.5611380907736241
butterfly,cow,10731.5,2.2633972661473503,-1.066553479093859,0.6490714600023211
butterfly,dog,53389.5,0.04803589748518999,-0.09473840907180701,-0.7522507478140177
butterfly,duck,78760.0,0.009881409945349917,0.4832407328006311,-0.7763852892363582
butterfly,elephant,33555.5,1.07687146838696,-0.5465875369919481,-0.10146295576783723
butterfly,fish,92246.0,0.06849110698061,0.7904726244579379,-0.7393118477605344
butterfly,flower,70514.5,0.13970239748654012,0.29539551830705835,-0.6942672946484238
butterfly,foot,94143.5,0.52466739542453,0.8337006026886764,-0.4507584890542141
butterfly,fork,137974.5,5.58931828493817,1.8322384228897302,2.752875855530475
butterfly,frog,79025.0,0.15867322117740001,0.48927784174985156,-0.6822673397360457
butterfly,hand,77807.0,0.2586927221795201,0.46152992212664234,-0.6190002132294474
butterfly,guitar,83053.0,1.2613355105638302,0.5810418977780016,0.01521938892887481
butterfly,key,141498.5,0.7837577076360702,1.912520581142759,-0.2868714530753595
butterfly,kite,80288.5,1.99008447204708,0.5180623215888703,0.47618802280293837
butterfly,lamp,74453.5,0.4834742005904,0.38513201698999855,-0.47681515843038513
butterfly,leaf,76087.5,0.39394278142653993,0.42235705858632355,-0.5334480706705206
butterfly,rabbit,91227.5,0.03004299806446986,0.7672696227040474,-0.763632118771338
butterfly,spoon,139253.0,5.2335961440325,1.861364625876818,2.527864558089589
butterfly,squirrel,47989.5,0.24733534014171998,-0.2177587423766755,-0.6261843015219298
butterfly,tree,34096.0,0.33357906649482993,-0.5342741128898589,-0.5716310125041514
butterfly,truck,3661.0,1.17460823015647,-1.2276303803220205,-0.039639771196202885
butterfly,turtle,79640.5,0.54664142910817,0.5032998815922861,-0.4368588599319529
butterfly,umbrella,47259.0,0.042822990278829964,-0.23440065968763965,-0.7555481613822472
cat,chair,38125.0,0.047568958926770044,-0.44248727531850424,-0.7525461088241245
cat,cow,118007.5,1.86566089771902,1.3773593497233767,0.39748415067254617
cat,dog,53886.5,0.34970047094314016,-0.0834159820991182,-0.5614334517837308
cat,duck,28516.0,0.4076177783736801,-0.6613951239715563,-0.5247979799065833
cat,elephant,140831.5,0.6791350999586299,1.8973252918252874,-0.3530502650976121
cat,fish,15030.0,0.46622747540894016,-0.9686270156288631,-0.4877245384307595
cat,flower,36761.5,0.25803397094179004,-0.47354990947798353,-0.6194169049493248
cat,foot,13132.5,0.12693102699619985,-1.0118549938596015,-0.702345798383989
cat,fork,30698.5,5.19158191650984,-0.6116744059275053,2.5012885462006995
cat,frog,28251.0,0.23906314725093014,-0.6674322329207768,-0.6314168598617029
cat,hand,29469.0,0.13904364624881005,-0.6396843132975675,-0.6946839863683012
cat,guitar,24223.0,0.8635991421355,-0.7591962889489268,-0.23636792040090007
cat,key,34222.5,0.38602133920774007,-0.5313922476744763,-0.5384587624051344
cat,kite,26987.5,1.59234810361875,-0.6962167127597956,0.2246007134731635
cat,lamp,32822.5,0.08573783216206987,-0.5632864081609237,-0.72840246776016
cat,leaf,31188.5,0.7916791498548701,-0.6005114497572488,-0.2818607613407457
cat,rabbit,16048.5,0.4277793664928,-0.9454240138749727,-0.5120448094415632
cat,spoon,31977.0,4.83585977560417,-0.5825482029404175,2.2762772487598144
cat,squirrel,59286.5,0.6450717085700501,0.0396043512057503,-0.37459699219215503
cat,tree,141372.0,0.7313154349231601,1.9096387159273764,-0.32004370317437647
cat,truck,110937.0,0.7768718617281398,1.216282448495215,-0.29122708052597773
cat,turtle,27635.5,0.14890506067983988,-0.6814542727632114,-0.6884461692617277
cat,umbrella,60017.0,0.4405593587071601,0.05624626851671445,-0.5039608520524723
chair,cow,79882.5,1.9132298566457902,0.5088130150478005,0.4275737963121834
chair,dog,15761.5,0.3021315120163701,-0.9519623167746943,-0.5915230974233681
chair,duck,9609.0,0.36004881944691003,-1.0921257613410282,-0.5548876255462205
chair,elephant,102706.5,0.7267040588853999,1.0287789571497115,-0.3229606194579749
chair,fish,23095.0,0.4186585164821701,-0.7848938696837215,-0.5178141840703967
chair,flower,1363.5,0.21046501201502,-1.2799709758346012,-0.649506550588962
chair,foot,24992.5,0.1744999859229699,-0.741665891452983,-0.6722561527443518
chair,fork,68823.5,5.239150875436611,0.2568719287480708,2.531378191840337
chair,frog,9874.0,0.1914941883241601,-1.0860886523918079,-0.6615065055013402
chair,hand,8656.0,0.09147468732204,-1.1138365720150172,-0.7247736320079384
chair,guitar,13902.0,0.9111681010622701,-0.9943245963636579,-0.20627827476126284
chair,key,72347.5,0.4335902981345101,0.33715408700109983,-0.5083691167654971
chair,kite,11137.5,1.63991706254552,-1.0573041725527892,0.25469035911280075
chair,lamp,5302.5,0.13330679108883992,-1.1902344771516609,-0.6983128221205228
chair,leaf,6936.5,0.7441101909281,-1.153009435555336,-0.31195040698038295
chair,rabbit,22076.5,0.38021040756603,-0.808096871437612,-0.5421344550812004
chair,spoon,70102.0,4.8834287345309395,0.28599813173515864,2.306366894399451
chair,squirrel,21161.5,0.5975027496432801,-0.8289419834698258,-0.40468663783179226
chair,tree,103247.0,0.68374647599639,1.0410923812518005,-0.3501333488140137
chair,truck,72812.0,0.8244408206549099,0.347736113819639,-0.2611374348863405
chair,turtle,10489.5,0.19647401960660993,-1.0720666125493734,-0.6583565236220905
chair,umbrella,21892.0,0.3929903997803901,-0.8123000661588617,-0.5340504976921095
cow,dog,64121.0,2.21536136866216,0.1497417218284145,0.6186864533525769
cow,duck,89491.5,2.2732786760927004,0.7277208637008526,0.6553219252297248
cow,elephant,22824.0,1.1865257977603902,-0.7910676678921695,-0.03210133869360344
cow,fish,102977.5,2.3318883731279603,1.0349527553581594,0.6923953667055484
cow,flower,81246.0,2.1236948686608104,0.5398756492072798,0.5607030001869833
cow,foot,104875.0,1.7387298707228203,1.078180733588898,0.3171941945927734
cow,fork,148706.0,3.32592101879082,2.0767185537899517,1.3211686410643917
cow,frog,89756.5,2.1047240449699505,0.733757972650073,0.5487030452746051
cow,hand,88538.5,2.00470454396783,0.7060100530268638,0.4854359187680068
cow,guitar,93784.5,1.00206175558352,0.8255220286782231,-0.14878368339031547
cow,key,152230.0,1.47963955851128,2.1570007120429806,0.15330715861391883
cow,kite,91020.0,0.2733127941002702,0.7625424524890918,-0.6097523172643791
cow,lamp,85185.0,1.7799230655569502,0.62961214789022,0.34325086396894444
cow,leaf,86819.0,2.65734004757389,0.666837189486545,0.8982591437955622
cow,rabbit,101959.0,2.29344026421182,1.011749753604269,0.6680750956947447
cow,spoon,149984.5,2.97019887788515,2.1058447567770395,1.0961573436235061
cow,squirrel,58721.0,2.5107326062890705,0.026721388523546014,0.805522912944153
cow,tree,23364.5,2.59697633264218,-0.7787542437900804,0.8600762019619315
cow,truck,7070.5,1.0887890359908803,-1.1499567087659188,-0.09392452326523779
cow,turtle,90372.0,1.7167558370391802,0.7477800124925076,0.3032945654705122
cow,umbrella,57990.5,2.3062202564261804,0.010079471212581861,0.6761590530838357
dog,duck,25370.5,0.05791730743053991,-0.7330544681216422,-0.7460002825866141
dog,elephant,86945.0,1.02883557090177,0.6697076639303253,-0.13184796241758126
dog,fish,38856.5,0.1165270044658,-0.4258225764643355,-0.7089268411107904
dog,flower,17125.0,0.09166650000135013,-0.920899682615215,-0.7246523012981678
dog,foot,40754.0,0.47663149793934,-0.382594598233597,-0.48114349570395815
dog,fork,84585.0,5.541282387452981,0.6159432219674569,2.7224908488807307
dog,frog,25635.5,0.11063732369221002,-0.7270173591724218,-0.7126523463857897
dog,hand,24417.5,0.2106568246943301,-0.754765278795631,-0.6493852198791915
dog,guitar,29663.5,1.2132996130786402,-0.6352533031442718,-0.01516561772086921
dog,key,88109.0,0.7357218101508802,0.6962253802204859,-0.3172564597251035
dog,kite,26899.0,1.94204857456189,-0.6982328793334031,0.44580301615319434
dog,lamp,21064.0,0.43543830310521003,-0.8311631839322748,-0.5072001650801291
dog,leaf,22698.0,0.4419786789117299,-0.7939381423359498,-0.5030630640207766
dog,rabbit,37838.0,0.07807889554965985,-0.449025578218226,-0.733247112121594
dog,spoon,85863.5,5.18556024654731,0.6450694249545448,2.497479551439845
dog,squirrel,5400.0,0.29537123762691,-1.188013276689212,-0.5957992948721859
dog,tree,87485.5,0.38161496398001993,0.6820210880324145,-0.5412460058544073
dog,truck,57050.5,1.12657233267128,-0.011335179399747099,-0.0700247778459469
dog,turtle,26251.0,0.49860553162298005,-0.7129953193299873,-0.4672438665816969
dog,umbrella,6130.5,0.09085888776401996,-1.1713713593782478,-0.7251631547325033
duck,elephant,112315.5,1.08675287833231,1.2476868058027635,-0.09521249054043364
duck,fish,13486.0,0.05860969703526009,-1.0038017183367736,-0.745562312987938
duck,flower,8245.5,0.14958380743189004,-1.1231883955005075,-0.6880168294210202
duck,foot,15383.5,0.5345488053698799,-0.9605737401060351,-0.44450802382681054
duck,fork,59214.5,5.59919969488352,0.03796408009501872,2.7591263207578782
duck,frog,265.0,0.16855463112274993,-1.30499650104486,-0.676016874508642
duck,hand,953.0,0.26857413212487,-1.2893227993200915,-0.6127497480020438
duck,guitar,4293.0,1.2712169205091801,-1.21323244501671,0.021469854156278407
duck,key,62738.5,0.7936391175814201,0.11824623834804772,-0.2806209878479559
duck,kite,1528.5,1.99996588199243,-1.2762120212058412,0.48243848803034195
duck,lamp,4306.5,0.49335561053574994,-1.2129248941834478,-0.47056469320298155
duck,leaf,2672.5,0.38406137148119,-1.2501499357797727,-0.5396985358979242
duck,rabbit,12467.5,0.020161588119119944,-1.0270047200906642,-0.7698825839987417
duck,spoon,60493.0,5.24347755397785,0.06709028308210657,2.5341150233169927
duck,squirrel,30770.5,0.23745393019637007,-0.6100341348167737,-0.6324347667493335
duck,tree,112856.0,0.32369765654948,1.2600002299048527,-0.577881477731555
duck,truck,82421.0,1.18448964010182,0.5666439624726911,-0.033389305968799285
duck,turtle,880.5,0.55652283905352,-1.2909744612024254,-0.4306083947045493
duck,umbrella,31501.0,0.03294158033348005,-0.5933922175058096,-0.7617986266096508
elephant,fish,125801.5,1.14536257536757,1.5549186974600702,-0.05813904906460989
elephant,flower,104070.0,0.9371690709004199,1.0598415913091908,-0.18983141558317515
elephant,foot,127699.0,0.55220407296243,1.5981466756908087,-0.43334022117738485
elephant,fork,171530.0,4.51244681655121,2.5966844958918625,2.0717030568345502
elephant,frog,112580.5,0.91819824720956,1.2537239147519839,-0.20183137049555333
elephant,hand,111362.5,0.8181787462074399,1.2259759951287748,-0.26509849700215155
elephant,guitar,116608.5,0.18446404217687018,1.345487970780134,-0.6659534097670496
elephant,key,175054.0,0.2931137607508898,2.6769666541448913,-0.5972272571562395
elephant,kite,113844.0,0.91321300366012,1.2825083945910027,-0.2049847758929861
elephant,lamp,108009.0,0.59339726779656,1.1495780899921308,-0.40728355180121384
elephant,leaf,109643.0,1.4708142498135,1.186803131588456,0.1477247280254039
elephant,rabbit,124783.0,1.1069144664514299,1.5317156957061797,-0.08245932007541351
elephant,spoon,172808.5,4.15672467564554,2.6258106988789502,1.8466917593936647
elephant,squirrel,81545.0,1.32420680852868,0.5466873306254568,0.054988497173994615
elephant,tree,540.5,1.41045053488179,-1.2987201858919912,0.10954178619177313
elephant,truck,29894.5,0.09773676176950996,-0.629990766664008,-0.7208125698921274
elephant,turtle,113196.0,0.53023003927879,1.2677459545944185,-0.4472398502996461
elephant,umbrella,80814.5,1.11969445866579,0.5300454133144927,-0.07437536268632274
fish,flower,21731.5,0.20819350446715013,-0.8159565038432008,-0.6509433879451965
fish,foot,1897.5,0.59315850240514,-1.267805631763342,-0.4074345823509868
fish,fork,45728.5,5.65780939191878,-0.269267811562288,2.796199762233702
fish,frog,13221.0,0.22716432815801002,-1.0098388272859942,-0.6389434330328183
fish,hand,14439.0,0.3271838291601301,-0.9820909076627848,-0.5756763065262201
fish,guitar,9193.0,1.3298266175444402,-1.101602883314144,0.05854329563210215
fish,key,49252.5,0.8522488146166802,-0.18898565330925904,-0.24354754637213216
fish,kite,11957.5,2.05857557902769,-1.0386233071250128,0.5195119295061658
fish,lamp,17792.5,0.55196530757101,-0.905693002526141,-0.4334912517271578
fish,leaf,16158.5,0.32545167444592993,-0.942918044122466,-0.576771977373748
fish,rabbit,1018.5,0.038448108916140145,-1.28783060824019,-0.7583154834529581
fish,spoon,47007.0,5.30208725101311,-0.2401416085752002,2.5711884647928165
fish,squirrel,44256.5,0.17884423316110998,-0.302802243159467,-0.6695082082251572
fish,tree,126342.0,0.26508795951421993,1.5672321215621592,-0.6149549192073788
fish,truck,95907.0,1.24309933713708,0.8738758541299978,0.0036841355070244613
fish,turtle,12605.5,0.61513253608878,-1.0238608671284286,-0.39353495322872556
fish,umbrella,44987.0,0.02566811670178004,-0.28616032584850287,-0.7663994408420489
flower,foot,23629.0,0.3849649979379899,-0.7727285256124623,-0.539126948869552
flower,fork,67460.0,5.44961588745163,0.22580929458859153,2.6645073957151366
flower,frog,8510.5,0.018970823690859895,-1.1171512865512871,-0.7706357995513836
flower,hand,7292.5,0.11899032469297999,-1.1448992061744965,-0.7073686730447853
flower,guitar,12538.5,1.12163311307729,-1.025387230523137,-0.07314907088646312
flower,key,70984.0,0.6440553101495301,0.30609145284162054,-0.3752399128906974
flower,kite,9774.0,1.85038207456054,-1.0883668067122685,0.38781956298760045
flower,lamp,3939.0,0.3437718031038599,-1.2212971113111402,-0.565183618245723
flower,leaf,5573.0,0.53364517891308,-1.1840720697148153,-0.44507961085518266
flower,rabbit,20713.0,0.16974539555100998,-0.8391595055970913,-0.675263658956
flower,spoon,68738.5,5.09389374654596,0.25493549757567935,2.439496098274251
flower,squirrel,22525.0,0.3870377376282601,-0.7978793493103465,-0.5378158417065919
flower,tree,104610.5,0.47328146398137005,1.0721550154112798,-0.48326255268881346
flower,truck,74175.5,1.0349058326699299,0.3787987479791183,-0.1280082310115408
flower,turtle,9126.0,0.4069390316216299,-1.1031292467088527,-0.5252273197472909
flower,umbrella,23255.5,0.18252538776537008,-0.7812374319993824,-0.6671797015669093
foot,fork,43831.0,5.06465088951364,-0.31249578979302656,2.4209985901209268
foot,frog,15118.5,0.36599417424713,-0.9666108490552555,-0.5511269037819302
foot,hand,16336.5,0.2659746732450099,-0.9388629294320463,-0.6143940302885285
foot,guitar,11090.5,0.7366681151393002,-1.0583749050834057,-0.3166578764806728
foot,key,47355.0,0.2590903122115402,-0.23221363153999755,-0.6187487184849071
foot,kite,13855.0,1.46541707662255,-0.9953953288942743,0.14431075739339075
foot,lamp,19690.0,0.041193194834129976,-0.8624650242954025,-0.7565790850875908
foot,leaf,18056.0,0.9186101768510699,-0.8996900658917275,-0.20157080526097299
foot,rabbit,2916.0,0.5547103934889999,-1.2446026300094515,-0.43175485336179037
foot,spoon,45109.5,4.7089287486079705,-0.2833695868059387,2.1959872926800417
foot,squirrel,46154.0,0.77200273556625,-0.2595742649287285,-0.2943070361123823
foot,tree,128239.5,0.8582464619193599,1.6104600997928977,-0.23975374709460376
foot,truck,97804.5,0.64994083473194,0.9171038323607363,-0.3715170366057505
foot,turtle,14503.0,0.021974033683640037,-0.9806328888976901,-0.7687361253415005
foot,umbrella,46884.5,0.56749038570336,-0.24293234761776433,-0.42367089597269963
fork,frog,58949.5,5.43064506376077,0.03192697114579832,2.6525074408027582
fork,hand,60167.5,5.33062556275865,0.059674890769007546,2.58924031429616
fork,guitar,54921.5,4.32798277437434,-0.05983708488235173,1.955020712137838
fork,key,3524.0,4.8055605773021,-1.2307514517410514,2.2571115541420723
fork,kite,57686.0,3.5992338128910903,0.0031424913067795547,1.4940520782637745
fork,lamp,63521.0,5.105844084347771,0.13607279590565136,2.4470552594970982
fork,leaf,61887.0,5.98326106636471,0.09884775430932632,3.0020635393237156
fork,rabbit,46747.0,5.6193612830026405,-0.24606480980839757,2.7718794912228986
fork,spoon,1278.5,0.35572214090567034,-1.2819074070069925,-0.5576244570228761
fork,squirrel,89985.0,5.83665362507989,0.7389635552723254,2.9093273084723066
fork,tree,172070.5,5.922897351433001,2.6089979199939517,2.9638805974900855
fork,truck,141635.5,4.4147100547817,1.91564165256179,2.009879872262916
fork,turtle,58334.0,5.042676855830001,0.017904931303363774,2.407098960998666
fork,umbrella,90715.5,5.632141275217,0.7556054725832896,2.779963448611989
frog,hand,1218.0,0.10001950100212009,-1.2832856903708711,-0.7193686279571635
frog,guitar,4028.0,1.1026622893864302,-1.2192695539659304,-0.08514902579884127
frog,key,62473.5,0.6250844864586702,0.11220912939882731,-0.38723986780307557
frog,kite,1263.5,1.83141125086968,-1.2822491301550616,0.3758196080752223
frog,lamp,4571.5,0.324800979413,-1.2068877852342275,-0.5771835731581012
frog,leaf,2937.5,0.55261600260394,-1.2441128268305524,-0.4330796559428045
frog,rabbit,12202.5,0.18871621924186988,-1.0330418290398846,-0.6632637040436219
