model,obj1,obj2,condition,train_acc,acc
vit,airplane,apple,Outline,1.0,0.7
vit,airplane,bike,Outline,1.0,0.5
vit,airplane,chair,Outline,1.0,0.85
vit,airplane,flower,Outline,1.0,0.65
vit,airplane,fork,Outline,1.0,0.5
vit,airplane,guitar,Outline,1.0,1.0
vit,airplane,key,Outline,1.0,0.9
vit,airplane,kite,Outline,1.0,1.0
vit,airplane,lamp,Outline,1.0,1.0
vit,airplane,leaf,Outline,1.0,0.6
vit,airplane,spoon,Outline,1.0,0.7
vit,airplane,tree,Outline,1.0,0.5
vit,airplane,truck,Outline,1.0,0.5
vit,airplane,umbrella,Outline,1.0,0.55
vit,apple,airplane,Outline,1.0,0.8
vit,apple,bike,Outline,1.0,0.6
vit,apple,chair,Outline,1.0,0.8
vit,apple,flower,Outline,1.0,0.65
vit,apple,fork,Outline,1.0,0.5
vit,apple,guitar,Outline,1.0,0.6
vit,apple,key,Outline,1.0,0.5
vit,apple,kite,Outline,1.0,0.5
vit,apple,lamp,Outline,1.0,0.5
vit,apple,leaf,Outline,1.0,0.8
vit,apple,spoon,Outline,1.0,0.5
vit,apple,tree,Outline,1.0,0.5
vit,apple,truck,Outline,1.0,0.5
vit,apple,umbrella,Outline,1.0,0.5
vit,bike,airplane,Outline,1.0,0.5
vit,bike,apple,Outline,1.0,0.5
vit,bike,chair,Outline,1.0,0.75
vit,bike,flower,Outline,1.0,0.7
vit,bike,fork,Outline,1.0,0.5
vit,bike,guitar,Outline,1.0,0.5
vit,bike,key,Outline,1.0,0.5
vit,bike,kite,Outline,1.0,0.5
vit,bike,lamp,Outline,1.0,0.55
vit,bike,leaf,Outline,1.0,0.75
vit,bike,spoon,Outline,1.0,0.5
vit,bike,tree,Outline,1.0,0.55
vit,bike,truck,Outline,1.0,0.85
vit,bike,umbrella,Outline,1.0,0.8
vit,chair,airplane,Outline,1.0,0.95
vit,chair,apple,Outline,1.0,0.85
vit,chair,bike,Outline,1.0,0.65
vit,chair,flower,Outline,1.0,0.65
vit,chair,fork,Outline,1.0,0.5
vit,chair,guitar,Outline,1.0,0.55
vit,chair,key,Outline,1.0,0.5
vit,chair,kite,Outline,1.0,0.55
vit,chair,lamp,Outline,1.0,0.5
vit,chair,leaf,Outline,1.0,0.9
vit,chair,spoon,Outline,1.0,0.5
vit,chair,tree,Outline,1.0,0.5
vit,chair,truck,Outline,1.0,0.5
vit,chair,umbrella,Outline,1.0,0.6
vit,flower,airplane,Outline,1.0,0.55
vit,flower,apple,Outline,1.0,0.75
vit,flower,bike,Outline,1.0,0.85
vit,flower,chair,Outline,1.0,0.75
vit,flower,fork,Outline,1.0,0.5
vit,flower,guitar,Outline,1.0,0.55
vit,flower,key,Outline,1.0,0.5
vit,flower,kite,Outline,1.0,0.5
vit,flower,lamp,Outline,1.0,0.5
vit,flower,leaf,Outline,1.0,0.4
vit,flower,spoon,Outline,1.0,0.5
vit,flower,tree,Outline,1.0,0.5
vit,flower,truck,Outline,1.0,0.8
vit,flower,umbrella,Outline,1.0,0.7
vit,fork,airplane,Outline,1.0,0.5
vit,fork,apple,Outline,1.0,0.5
vit,fork,bike,Outline,1.0,0.5
vit,fork,chair,Outline,1.0,0.5
vit,fork,flower,Outline,1.0,0.5
