model,obj1,obj2,condition,train_acc,acc
voneresnet,airplane,apple,Pert,1.0,0.8
voneresnet,airplane,bike,Pert,1.0,0.7666666666666667
voneresnet,airplane,chair,Pert,1.0,0.7666666666666667
voneresnet,airplane,flower,Pert,1.0,0.6333333333333333
voneresnet,airplane,fork,Pert,1.0,0.5666666666666667
voneresnet,airplane,guitar,Pert,1.0,0.4666666666666667
voneresnet,airplane,key,Pert,1.0,0.7333333333333333
voneresnet,airplane,kite,Pert,1.0,0.5
voneresnet,airplane,lamp,Pert,1.0,0.6333333333333333
voneresnet,airplane,leaf,Pert,1.0,0.6333333333333333
voneresnet,airplane,spoon,Pert,1.0,0.5333333333333333
voneresnet,airplane,tree,Pert,1.0,0.8
voneresnet,airplane,truck,Pert,1.0,0.7333333333333333
voneresnet,airplane,umbrella,Pert,1.0,0.6333333333333333
voneresnet,apple,airplane,Pert,1.0,0.6
voneresnet,apple,bike,Pert,1.0,0.6
voneresnet,apple,chair,Pert,1.0,0.5333333333333333
voneresnet,apple,flower,Pert,1.0,0.5666666666666667
voneresnet,apple,fork,Pert,1.0,0.6666666666666666
voneresnet,apple,guitar,Pert,1.0,0.6666666666666666
voneresnet,apple,key,Pert,1.0,0.5333333333333333
voneresnet,apple,kite,Pert,1.0,0.5333333333333333
voneresnet,apple,lamp,Pert,1.0,0.5
voneresnet,apple,leaf,Pert,1.0,0.36666666666666664
voneresnet,apple,spoon,Pert,1.0,0.5666666666666667
voneresnet,apple,tree,Pert,1.0,0.43333333333333335
voneresnet,apple,truck,Pert,1.0,0.7666666666666667
voneresnet,apple,umbrella,Pert,1.0,0.5666666666666667
voneresnet,bike,airplane,Pert,1.0,0.5666666666666667
voneresnet,bike,apple,Pert,1.0,0.6
voneresnet,bike,chair,Pert,1.0,0.4
voneresnet,bike,flower,Pert,1.0,0.43333333333333335
voneresnet,bike,fork,Pert,1.0,0.6666666666666666
voneresnet,bike,guitar,Pert,1.0,0.6333333333333333
voneresnet,bike,key,Pert,1.0,0.4666666666666667
