model,obj1,obj2,condition,train_acc,acc
vonenet_r_stylized-ecoset,airplane,apple,Outline,1.0,0.5666666666666667
vonenet_r_stylized-ecoset,airplane,bike,Outline,1.0,0.7333333333333333
vonenet_r_stylized-ecoset,airplane,chair,Outline,1.0,0.7
vonenet_r_stylized-ecoset,airplane,flower,Outline,1.0,0.7
vonenet_r_stylized-ecoset,airplane,fork,Outline,1.0,0.5
vonenet_r_stylized-ecoset,airplane,guitar,Outline,1.0,0.5666666666666667
vonenet_r_stylized-ecoset,airplane,key,Outline,1.0,0.6666666666666666
vonenet_r_stylized-ecoset,airplane,kite,Outline,1.0,0.5333333333333333
vonenet_r_stylized-ecoset,airplane,lamp,Outline,1.0,0.43333333333333335
vonenet_r_stylized-ecoset,airplane,leaf,Outline,1.0,0.4666666666666667
vonenet_r_stylized-ecoset,airplane,spoon,Outline,1.0,0.5333333333333333
vonenet_r_stylized-ecoset,airplane,tree,Outline,1.0,0.5333333333333333
vonenet_r_stylized-ecoset,airplane,truck,Outline,1.0,0.6333333333333333
vonenet_r_stylized-ecoset,airplane,umbrella,Outline,1.0,0.5333333333333333
vonenet_r_stylized-ecoset,apple,airplane,Outline,1.0,0.7
vonenet_r_stylized-ecoset,apple,bike,Outline,1.0,0.6333333333333333
vonenet_r_stylized-ecoset,apple,chair,Outline,1.0,0.6333333333333333
vonenet_r_stylized-ecoset,apple,flower,Outline,1.0,0.5
vonenet_r_stylized-ecoset,apple,fork,Outline,1.0,0.6333333333333333
vonenet_r_stylized-ecoset,apple,guitar,Outline,1.0,0.5333333333333333
vonenet_r_stylized-ecoset,apple,key,Outline,1.0,0.4666666666666667
vonenet_r_stylized-ecoset,apple,kite,Outline,1.0,0.5666666666666667
vonenet_r_stylized-ecoset,apple,lamp,Outline,1.0,0.5
vonenet_r_stylized-ecoset,apple,leaf,Outline,1.0,0.5
vonenet_r_stylized-ecoset,apple,spoon,Outline,1.0,0.6333333333333333
vonenet_r_stylized-ecoset,apple,tree,Outline,1.0,0.43333333333333335
vonenet_r_stylized-ecoset,apple,truck,Outline,1.0,0.5333333333333333
vonenet_r_stylized-ecoset,apple,umbrella,Outline,1.0,0.6333333333333333
vonenet_r_stylized-ecoset,bike,airplane,Outline,1.0,0.6333333333333333
vonenet_r_stylized-ecoset,bike,apple,Outline,1.0,0.7333333333333333
vonenet_r_stylized-ecoset,bike,chair,Outline,1.0,0.5
vonenet_r_stylized-ecoset,bike,flower,Outline,1.0,0.4666666666666667
vonenet_r_stylized-ecoset,bike,fork,Outline,1.0,0.6
vonenet_r_stylized-ecoset,bike,guitar,Outline,1.0,0.5333333333333333
vonenet_r_stylized-ecoset,bike,key,Outline,1.0,0.43333333333333335
vonenet_r_stylized-ecoset,bike,kite,Outline,1.0,0.4666666666666667
vonenet_r_stylized-ecoset,bike,lamp,Outline,1.0,0.5666666666666667
vonenet_r_stylized-ecoset,bike,leaf,Outline,1.0,0.5666666666666667
vonenet_r_stylized-ecoset,bike,spoon,Outline,1.0,0.5333333333333333
