,obj1,obj2,correlation,zscore,obj1_name,obj2_name
316,OBJ (14).png,OBJ (47).png,0.996302316817201,-1.2687814977818186,cow,umbrella
317,OBJ (32).png,OBJ (47).png,0.9984610323103706,0.21735585155588294,leaf,umbrella
318,OBJ (23).png,OBJ (47).png,0.9992141908735188,0.735857281785846,frog,umbrella
319,OBJ (29).png,OBJ (47).png,0.9977802156536792,-0.251342809644127,key,umbrella
320,OBJ (7).png,OBJ (47).png,0.995255241453422,-1.9896258196051506,bicycle,umbrella
321,OBJ (8).png,OBJ (47).png,0.997497985839921,-0.44563995933795536,bird,umbrella
322,OBJ (22).png,OBJ (47).png,0.9958850162447116,-1.5560662134559562,fork,umbrella
323,OBJ (42).png,OBJ (47).png,0.9975784155526951,-0.39026925368993753,squirrel,umbrella
324,OBJ (31).png,OBJ (47).png,0.9988331459261577,0.47353224180647774,lamp,umbrella
325,OBJ (45).png,OBJ (47).png,0.9947526307648467,-2.335641086013176,truck,umbrella
326,OBJ (20).png,OBJ (47).png,0.998263839972546,0.08160155731390602,flower,umbrella
327,OBJ (17).png,OBJ (47).png,0.9980184311766586,-0.08734667999585694,duck,umbrella
328,OBJ (30).png,OBJ (47).png,0.9954975759256083,-1.8227940572503862,kite,umbrella
329,OBJ (10).png,OBJ (47).png,0.9979614034444348,-0.12660662095326933,butterfly,umbrella
330,OBJ (6).png,OBJ (46).png,0.999453542215626,0.9006353501533909,bear,turtle
331,OBJ (25).png,OBJ (46).png,0.9985930659314637,0.3082525428037722,hand,turtle
332,OBJ (1).png,OBJ (46).png,0.9978816910809672,-0.18148347755063574,airplane,turtle
333,OBJ (38).png,OBJ (46).png,0.9996822383020758,1.0580779574797563,rabbit,turtle
334,OBJ (12).png,OBJ (46).png,0.9984196339634442,0.18885574129918936,chair,turtle
335,OBJ (21).png,OBJ (46).png,0.9989905202895767,0.5818744110479778,foot,turtle
336,OBJ (19).png,OBJ (46).png,0.9991290805168426,0.6772642526107495,fish,turtle
337,OBJ (18).png,OBJ (46).png,0.9990403583382839,0.6161847154100837,elephant,turtle
338,OBJ (4).png,OBJ (46).png,0.9991568289149085,0.6963672473687892,apple,turtle
339,OBJ (41).png,OBJ (46).png,0.9987045580988207,0.3850077588534142,spoon,turtle
340,OBJ (47).png,OBJ (46).png,0.9987296892058644,0.40230891638245553,umbrella,turtle
342,OBJ (11).png,OBJ (46).png,0.9996576746450223,1.0411674529232111,cat,turtle
343,OBJ (16).png,OBJ (46).png,0.9986760977523571,0.36541463322452017,dog,turtle
344,OBJ (44).png,OBJ (46).png,0.997279542975059,-0.5960238803293265,tree,turtle
345,OBJ (27).png,OBJ (46).png,0.9992366516167713,0.7513200648839742,guitar,turtle
346,OBJ (14).png,OBJ (46).png,0.9979662396365742,-0.12327721242789998,cow,turtle
347,OBJ (32).png,OBJ (46).png,0.9994684344443415,0.9108876957631129,leaf,turtle
348,OBJ (23).png,OBJ (46).png,0.999211565079523,0.7340495908042598,frog,turtle
349,OBJ (29).png,OBJ (46).png,0.9992586103578677,0.7664372516512733,key,turtle
350,OBJ (7).png,OBJ (46).png,0.9945536773317653,-2.472607781539647,bicycle,turtle
351,OBJ (8).png,OBJ (46).png,0.9991819195640066,0.7136405521936884,bird,turtle
352,OBJ (22).png,OBJ (46).png,0.9981389082391644,-0.004405939127065799,fork,turtle
353,OBJ (42).png,OBJ (46).png,0.9985647474183987,0.28875706038531845,squirrel,turtle
354,OBJ (31).png,OBJ (46).png,0.9987948433650864,0.44716338182310184,lamp,turtle
355,OBJ (45).png,OBJ (46).png,0.9972517800457648,-0.615136878907334,truck,turtle
356,OBJ (20).png,OBJ (46).png,0.9990496572428196,0.6225864155795493,flower,turtle
357,OBJ (17).png,OBJ (46).png,0.9991140786023568,0.6669363953736887,duck,turtle
358,OBJ (30).png,OBJ (46).png,0.9976096786972423,-0.36874658110233627,kite,turtle
359,OBJ (10).png,OBJ (46).png,0.9987968316922299,0.4485322177072136,butterfly,turtle
360,OBJ (6).png,OBJ (11).png,0.9993616448517398,0.8373699012283171,bear,cat
361,OBJ (25).png,OBJ (11).png,0.998999333042268,0.5879414268110131,hand,cat
362,OBJ (1).png,OBJ (11).png,0.9975431146202134,-0.4145716846464606,airplane,cat
363,OBJ (38).png,OBJ (11).png,0.9997048359325064,1.0736349786322135,rabbit,cat
364,OBJ (12).png,OBJ (11).png,0.9985273832897533,0.2630342510197015,chair,cat
365,OBJ (21).png,OBJ (11).png,0.9994668230409344,0.9097783477291557,foot,cat
366,OBJ (19).png,OBJ (11).png,0.9991171762614313,0.6690689352385525,fish,cat
367,OBJ (18).png,OBJ (11).png,0.9989626580056259,0.5626930131527255,elephant,cat
368,OBJ (4).png,OBJ (11).png,0.9993265254151862,0.8131924185932855,apple,cat
369,OBJ (41).png,OBJ (11).png,0.9986871861164289,0.3730482616680681,spoon,cat
370,OBJ (47).png,OBJ (11).png,0.999145657955976,0.6886767576539063,umbrella,cat
371,OBJ (46).png,OBJ (11).png,0.9996576746450223,1.0411674529232111,turtle,cat
373,OBJ (16).png,OBJ (11).png,0.9987070303387089,0.386709737667164,dog,cat
374,OBJ (44).png,OBJ (11).png,0.997225131212157,-0.6334828939640499,tree,cat
375,OBJ (27).png,OBJ (11).png,0.9991747158219644,0.7086812372039148,guitar,cat
376,OBJ (14).png,OBJ (11).png,0.9978963448006581,-0.17139533012765737,cow,cat
377,OBJ (32).png,OBJ (11).png,0.9996006281334595,1.0018945835936734,leaf,cat
378,OBJ (23).png,OBJ (11).png,0.9996217058216713,1.0164052218822142,frog,cat
379,OBJ (29).png,OBJ (11).png,0.9995152937363887,0.9431473169569087,key,cat
380,OBJ (7).png,OBJ (11).png,0.9946832479030863,-2.3834067422992,bicycle,cat
381,OBJ (8).png,OBJ (11).png,0.9993388199565575,0.8216564228507647,bird,cat
382,OBJ (22).png,OBJ (11).png,0.9982903777259285,0.09987110075033435,fork,cat
383,OBJ (42).png,OBJ (11).png,0.9985437541114223,0.2743045131726084,squirrel,cat
384,OBJ (31).png,OBJ (11).png,0.9991818914066788,0.713621167676999,lamp,cat
385,OBJ (45).png,OBJ (11).png,0.9971726283079173,-0.6696277806738132,truck,cat
386,OBJ (20).png,OBJ (11).png,0.9991774655690039,0.7105742619167946,flower,cat
387,OBJ (17).png,OBJ (11).png,0.9993477394004779,0.8277968886914226,duck,cat
388,OBJ (30).png,OBJ (11).png,0.9976128839843665,-0.36653994621885655,kite,cat
389,OBJ (10).png,OBJ (11).png,0.9989932306099193,0.583740293005353,butterfly,cat
390,OBJ (6).png,OBJ (16).png,0.9992252630316133,0.7434797534520045,bear,dog
391,OBJ (25).png,OBJ (16).png,0.999285236309989,0.7847675142701255,hand,dog
392,OBJ (1).png,OBJ (16).png,0.9992462900107681,0.7579554818027945,airplane,dog
393,OBJ (38).png,OBJ (16).png,0.9990495174913216,0.6224902056244366,rabbit,dog
394,OBJ (12).png,OBJ (16).png,0.9994303550511004,0.884672472536736,chair,dog
395,OBJ (21).png,OBJ (16).png,0.9987997250965845,0.4505241412801944,foot,dog
396,OBJ (19).png,OBJ (16).png,0.9997000853073736,1.070364477510237,fish,dog
397,OBJ (18).png,OBJ (16).png,0.9989100745593835,0.5264926784328691,elephant,dog
398,OBJ (4).png,OBJ (16).png,0.9968836743336968,-0.8685540841572229,apple,dog
399,OBJ (41).png,OBJ (16).png,0.9982145800657615,0.04768926663503678,spoon,dog
400,OBJ (47).png,OBJ (16).png,0.997089746482676,-0.7266866086954351,umbrella,dog
401,OBJ (46).png,OBJ (16).png,0.9986760977523571,0.36541463322452017,turtle,dog
402,OBJ (11).png,OBJ (16).png,0.9987070303387089,0.386709737667164,cat,dog
404,OBJ (44).png,OBJ (16).png,0.9976946240131739,-0.3102671719089038,tree,dog
405,OBJ (27).png,OBJ (16).png,0.9987662626175811,0.42748736778880003,guitar,dog
406,OBJ (14).png,OBJ (16).png,0.9994134848000809,0.8730583852648128,cow,dog
407,OBJ (32).png,OBJ (16).png,0.9993632152267669,0.838451003850455,leaf,dog
408,OBJ (23).png,OBJ (16).png,0.9979372074494284,-0.14326401373952646,frog,dog
409,OBJ (29).png,OBJ (16).png,0.999045566158714,0.6197699662105406,key,dog
410,OBJ (7).png,OBJ (16).png,0.995364507562105,-1.9144031023714965,bicycle,dog
411,OBJ (8).png,OBJ (16).png,0.9992783395601216,0.7800195437295657,bird,dog
412,OBJ (22).png,OBJ (16).png,0.9979517719392663,-0.1332372953550508,fork,dog
413,OBJ (42).png,OBJ (16).png,0.9987242273249832,0.3985487612342831,squirrel,dog
414,OBJ (31).png,OBJ (16).png,0.9984304372189592,0.19629309076279405,lamp,dog
415,OBJ (45).png,OBJ (16).png,0.9984942213736845,0.2402043958574831,truck,dog
416,OBJ (20).png,OBJ (16).png,0.9995287129280188,0.9523855708826969,flower,dog
417,OBJ (17).png,OBJ (16).png,0.9995048140807582,0.9359327452868741,duck,dog
418,OBJ (30).png,OBJ (16).png,0.998039781654815,-0.07264824330288269,kite,dog
419,OBJ (10).png,OBJ (16).png,0.9989118227797292,0.5276962161657718,butterfly,dog
420,OBJ (6).png,OBJ (44).png,0.9986932413345877,0.3772168915281005,bear,tree
421,OBJ (25).png,OBJ (44).png,0.9973651021820528,-0.5371218464599273,hand,tree
422,OBJ (1).png,OBJ (44).png,0.997971696977287,-0.11952018289475985,airplane,tree
423,OBJ (38).png,OBJ (44).png,0.997993870756205,-0.10425495636061756,rabbit,tree
424,OBJ (12).png,OBJ (44).png,0.9970367591268168,-0.7631650093157205,chair,tree
425,OBJ (21).png,OBJ (44).png,0.9958515912466066,-1.5790771837494222,foot,tree
426,OBJ (19).png,OBJ (44).png,0.9976429540403435,-0.34583863869339315,fish,tree
427,OBJ (18).png,OBJ (44).png,0.9987811231811636,0.4377179139826598,elephant,tree
428,OBJ (4).png,OBJ (44).png,0.996303686603778,-1.267838487459681,apple,tree
429,OBJ (41).png,OBJ (44).png,0.9942487709977218,-2.682516262997891,spoon,tree
430,OBJ (47).png,OBJ (44).png,0.9971286252247792,-0.6999210849765298,umbrella,tree
431,OBJ (46).png,OBJ (44).png,0.9972795429750589,-0.5960238803294029,turtle,tree
432,OBJ (11).png,OBJ (44).png,0.9972251312121568,-0.6334828939641263,cat,tree
433,OBJ (16).png,OBJ (44).png,0.9976946240131738,-0.31026717190898023,dog,tree
435,OBJ (27).png,OBJ (44).png,0.9979715203489439,-0.11964178019582734,guitar,tree
436,OBJ (14).png,OBJ (44).png,0.9976993949723686,-0.3069826720876626,cow,tree
437,OBJ (32).png,OBJ (44).png,0.9980270921117904,-0.08138418089842316,leaf,tree
438,OBJ (23).png,OBJ (44).png,0.9965563233428986,-1.0939142741902907,frog,tree
439,OBJ (29).png,OBJ (44).png,0.9969083781100933,-0.8515471164078594,key,tree
440,OBJ (7).png,OBJ (44).png,0.9988768663141617,0.5036309286162635,bicycle,tree
441,OBJ (8).png,OBJ (44).png,0.9964658174813864,-1.1562217628578753,bird,tree
442,OBJ (22).png,OBJ (44).png,0.9933372398661227,-3.3100470626979135,fork,tree
443,OBJ (42).png,OBJ (44).png,0.9991090478678772,0.6634730569076814,squirrel,tree
444,OBJ (31).png,OBJ (44).png,0.9974787927160222,-0.45885319580503714,lamp,tree
445,OBJ (45).png,OBJ (44).png,0.9946644782350565,-2.3963284565231873,truck,tree
446,OBJ (20).png,OBJ (44).png,0.9986644267494882,0.3573798952877206,flower,tree
447,OBJ (17).png,OBJ (44).png,0.9978643593825185,-0.19341524182140152,duck,tree
448,OBJ (30).png,OBJ (44).png,0.9934589153980599,-3.226281252388697,kite,tree
449,OBJ (10).png,OBJ (44).png,0.997872243854819,-0.18798728765020484,butterfly,tree
450,OBJ (6).png,OBJ (27).png,0.9993188507325965,0.8079088912007686,bear,guitar
451,OBJ (25).png,OBJ (27).png,0.9986823553978657,0.3697226213492126,hand,guitar
452,OBJ (1).png,OBJ (27).png,0.9976951013708657,-0.30993854171328467,airplane,guitar
453,OBJ (38).png,OBJ (27).png,0.9994464610742536,0.8957604378721157,rabbit,guitar
454,OBJ (12).png,OBJ (27).png,0.9982269132697781,0.056179887647432286,chair,guitar
455,OBJ (21).png,OBJ (27).png,0.9986414903542589,0.34158965626950755,foot,guitar
456,OBJ (19).png,OBJ (27).png,0.9992362147502761,0.7510193102837281,fish,guitar
457,OBJ (18).png,OBJ (27).png,0.9984348468995049,0.19932887337442998,elephant,guitar
458,OBJ (4).png,OBJ (27).png,0.9982091331295521,0.04393939993612531,apple,guitar
459,OBJ (41).png,OBJ (27).png,0.9979344258361283,-0.14517897633171045,spoon,guitar
460,OBJ (47).png,OBJ (27).png,0.9976502690287298,-0.34080273772118846,umbrella,guitar
461,OBJ (46).png,OBJ (27).png,0.9992366516167714,0.7513200648840506,turtle,guitar
462,OBJ (11).png,OBJ (27).png,0.9991747158219643,0.7086812372038385,cat,guitar
463,OBJ (16).png,OBJ (27).png,0.9987662626175812,0.42748736778887647,dog,guitar
464,OBJ (44).png,OBJ (27).png,0.997971520348944,-0.11964178019575092,tree,guitar
466,OBJ (14).png,OBJ (27).png,0.9981804533945089,0.024195239322268018,cow,guitar
467,OBJ (32).png,OBJ (27).png,0.9992944242408481,0.7910928161712307,leaf,guitar
468,OBJ (23).png,OBJ (27).png,0.9982561756409856,0.07632515594203888,frog,guitar
469,OBJ (29).png,OBJ (27).png,0.9994074960952747,0.8689355455878066,key,guitar
470,OBJ (7).png,OBJ (27).png,0.9959522091289514,-1.5098082164227602,bicycle,guitar
471,OBJ (8).png,OBJ (27).png,0.9989580170201474,0.5594979919101756,bird,guitar
472,OBJ (22).png,OBJ (27).png,0.9973606935533499,-0.5401569049451428,fork,guitar
473,OBJ (42).png,OBJ (27).png,0.999185815345386,0.7163225481450181,squirrel,guitar
474,OBJ (31).png,OBJ (27).png,0.9980276149066568,-0.08102427011839956,lamp,guitar
475,OBJ (45).png,OBJ (27).png,0.9969332289374069,-0.8344389135207356,truck,guitar
476,OBJ (20).png,OBJ (27).png,0.9989485380925393,0.5529723573859718,flower,guitar
477,OBJ (17).png,OBJ (27).png,0.998985090975546,0.5781366760903957,duck,guitar
478,OBJ (30).png,OBJ (27).png,0.9965751388743197,-1.0809609859589042,kite,guitar
479,OBJ (10).png,OBJ (27).png,0.9984569287613779,0.21453082091047784,butterfly,guitar
480,OBJ (6).png,OBJ (14).png,0.9988326236278549,0.4731726728786654,bear,cow
481,OBJ (25).png,OBJ (14).png,0.9988452370442771,0.48185620218446307,hand,cow
482,OBJ (1).png,OBJ (14).png,0.9992831141935143,0.7833065730008333,airplane,cow
483,OBJ (38).png,OBJ (14).png,0.9984631577385216,0.21881907270216877,rabbit,cow
484,OBJ (12).png,OBJ (14).png,0.9992447365275708,0.7568860081234766,chair,cow
485,OBJ (21).png,OBJ (14).png,0.9980233663221151,-0.08394914844964148,foot,cow
486,OBJ (19).png,OBJ (14).png,0.9992270570338279,0.7447148090692407,fish,cow
487,OBJ (18).png,OBJ (14).png,0.9985255151100179,0.26174812893046157,elephant,cow
488,OBJ (4).png,OBJ (14).png,0.9959716841239256,-1.4964009297743879,apple,cow
489,OBJ (41).png,OBJ (14).png,0.9977050013661511,-0.3031230290630444,spoon,cow
490,OBJ (47).png,OBJ (14).png,0.9963023168172012,-1.2687814977817422,umbrella,cow
491,OBJ (46).png,OBJ (14).png,0.9979662396365743,-0.12327721242782355,turtle,cow
492,OBJ (11).png,OBJ (14).png,0.997896344800658,-0.1713953301277338,cat,cow
493,OBJ (16).png,OBJ (14).png,0.9994134848000809,0.8730583852648128,dog,cow
494,OBJ (44).png,OBJ (14).png,0.9976993949723686,-0.3069826720876626,tree,cow
495,OBJ (27).png,OBJ (14).png,0.998180453394509,0.02419523932234445,guitar,cow
497,OBJ (32).png,OBJ (14).png,0.9991084103952574,0.6630341978396543,leaf,cow
498,OBJ (23).png,OBJ (14).png,0.9972752561444058,-0.5989750886586376,frog,cow
499,OBJ (29).png,OBJ (14).png,0.9982224136975324,0.053082220358011224,key,cow
500,OBJ (7).png,OBJ (14).png,0.9955783974535074,-1.7671536119849165,bicycle,cow
501,OBJ (8).png,OBJ (14).png,0.9986547226699802,0.3506992581016967,bird,cow
502,OBJ (22).png,OBJ (14).png,0.997266503186389,-0.605000939618229,fork,cow
503,OBJ (42).png,OBJ (14).png,0.9984299236729168,0.19593954720572632,squirrel,cow
504,OBJ (31).png,OBJ (14).png,0.9978864046672492,-0.17823847530503795,lamp,cow
505,OBJ (45).png,OBJ (14).png,0.998537905421241,0.27027806459677656,truck,cow
506,OBJ (20).png,OBJ (14).png,0.9991380577619833,0.6834445108893314,flower,cow
507,OBJ (17).png,OBJ (14).png,0.9989623094619907,0.5624530631844468,duck,cow
508,OBJ (30).png,OBJ (14).png,0.9975905695984928,-0.3819019716360248,kite,cow
509,OBJ (10).png,OBJ (14).png,0.9985503626260044,0.2788540521809696,butterfly,cow
510,OBJ (6).png,OBJ (32).png,0.9996571325685009,1.040794267958693,bear,leaf
511,OBJ (25).png,OBJ (32).png,0.9993346100370843,0.8187581629427148,hand,leaf
512,OBJ (1).png,OBJ (32).png,0.9986300935936395,0.33374371655607316,airplane,leaf
513,OBJ (38).png,OBJ (32).png,0.9997542541521706,1.107656257588667,rabbit,leaf
514,OBJ (12).png,OBJ (32).png,0.9992627871799857,0.7693127261502675,chair,leaf
515,OBJ (21).png,OBJ (32).png,0.9991962633356324,0.7235153202263018,foot,leaf
516,OBJ (19).png,OBJ (32).png,0.9995939408362592,0.9972908077987758,fish,leaf
517,OBJ (18).png,OBJ (32).png,0.9992963891131311,0.7924455048861947,elephant,leaf
518,OBJ (4).png,OBJ (32).png,0.9985013172094942,0.2450894243176703,apple,leaf
519,OBJ (41).png,OBJ (32).png,0.9987331681161744,0.4047039233035256,spoon,leaf
520,OBJ (47).png,OBJ (32).png,0.9984610323103705,0.21735585155580653,umbrella,leaf
521,OBJ (46).png,OBJ (32).png,0.9994684344443414,0.9108876957630365,turtle,leaf
522,OBJ (11).png,OBJ (32).png,0.9996006281334595,1.0018945835936734,cat,leaf
523,OBJ (16).png,OBJ (32).png,0.9993632152267669,0.838451003850455,dog,leaf
524,OBJ (44).png,OBJ (32).png,0.9980270921117903,-0.08138418089849958,tree,leaf
525,OBJ (27).png,OBJ (32).png,0.9992944242408482,0.7910928161713071,guitar,leaf
526,OBJ (14).png,OBJ (32).png,0.9991084103952573,0.663034197839578,cow,leaf
528,OBJ (23).png,OBJ (32).png,0.9991433770945335,0.687106530642019,frog,leaf
529,OBJ (29).png,OBJ (32).png,0.9994965114023792,0.9302168830170824,key,leaf
530,OBJ (7).png,OBJ (32).png,0.9957707770280929,-1.634712596971196,bicycle,leaf
531,OBJ (8).png,OBJ (32).png,0.9994859684117469,0.9229587092549744,bird,leaf
532,OBJ (22).png,OBJ (32).png,0.998273954333708,0.08856464713985772,fork,leaf
533,OBJ (42).png,OBJ (32).png,0.9991370173757786,0.6827282716251344,squirrel,leaf
534,OBJ (31).png,OBJ (32).png,0.9991872486478766,0.717309285105444,lamp,leaf
535,OBJ (45).png,OBJ (32).png,0.997931258151877,-0.14735972404567882,truck,leaf
536,OBJ (20).png,OBJ (32).png,0.9996414247184475,1.02998041929919,flower,leaf
537,OBJ (17).png,OBJ (32).png,0.9997091268504271,1.076589000783422,duck,leaf
538,OBJ (30).png,OBJ (32).png,0.9979249722709754,-0.1516871504299651,kite,leaf
539,OBJ (10).png,OBJ (32).png,0.9993551504318747,0.8328989091247443,butterfly,leaf
540,OBJ (6).png,OBJ (23).png,0.998788863050803,0.4430463184836448,bear,frog
541,OBJ (25).png,OBJ (23).png,0.9982912752669958,0.1004890002868039,hand,frog
542,OBJ (1).png,OBJ (23).png,0.997131070358706,-0.6982377668810177,airplane,frog
543,OBJ (38).png,OBJ (23).png,0.9991835165192468,0.7147399535900872,rabbit,frog
544,OBJ (12).png,OBJ (23).png,0.997816978182238,-0.22603416340512097,chair,frog
545,OBJ (21).png,OBJ (23).png,0.9991938287793787,0.7218392841811893,foot,frog
546,OBJ (19).png,OBJ (23).png,0.9984693482090569,0.22308081516039685,fish,frog
547,OBJ (18).png,OBJ (23).png,0.9986766930602247,0.36582446456131756,elephant,frog
548,OBJ (4).png,OBJ (23).png,0.9993995802083763,0.8634859644780738,apple,frog
549,OBJ (41).png,OBJ (23).png,0.9981435122958122,-0.0012363410190999304,spoon,frog
550,OBJ (47).png,OBJ (23).png,0.9992141908735189,0.7358572817859224,umbrella,frog
551,OBJ (46).png,OBJ (23).png,0.999211565079523,0.7340495908042598,turtle,frog
552,OBJ (11).png,OBJ (23).png,0.9996217058216712,1.0164052218821378,cat,frog
553,OBJ (16).png,OBJ (23).png,0.9979372074494284,-0.14326401373952646,dog,frog
554,OBJ (44).png,OBJ (23).png,0.9965563233428986,-1.0939142741902907,tree,frog
555,OBJ (27).png,OBJ (23).png,0.9982561756409856,0.07632515594203888,guitar,frog
556,OBJ (14).png,OBJ (23).png,0.9972752561444059,-0.5989750886585612,cow,frog
557,OBJ (32).png,OBJ (23).png,0.9991433770945337,0.6871065306421719,leaf,frog
559,OBJ (29).png,OBJ (23).png,0.9986394275642311,0.3401695574589693,key,frog
560,OBJ (7).png,OBJ (23).png,0.9936373815652445,-3.1034187272039535,bicycle,frog
561,OBJ (8).png,OBJ (23).png,0.9986302451429316,0.3338480485368234,bird,frog
562,OBJ (22).png,OBJ (23).png,0.9977120249920575,-0.29828771249623065,fork,frog
563,OBJ (42).png,OBJ (23).png,0.9975729218551938,-0.39405131254325265,squirrel,frog
564,OBJ (31).png,OBJ (23).png,0.9991023058917109,0.6588316381469159,lamp,frog
565,OBJ (45).png,OBJ (23).png,0.9967461540487832,-0.9632279920197454,truck,frog
566,OBJ (20).png,OBJ (23).png,0.9985839645296127,0.30198681058253707,flower,frog
567,OBJ (17).png,OBJ (23).png,0.9988775978904113,0.5041345720059686,duck,frog
568,OBJ (30).png,OBJ (23).png,0.9972987229757174,-0.582819678372693,kite,frog
569,OBJ (10).png,OBJ (23).png,0.9985879109514405,0.3047036692390161,butterfly,frog
570,OBJ (6).png,OBJ (29).png,0.9991532911893214,0.693931749896613,bear,key
571,OBJ (25).png,OBJ (29).png,0.9991928451148356,0.7211620941479223,hand,key
572,OBJ (1).png,OBJ (29).png,0.9975371621170073,-0.4186696018405775,airplane,key
573,OBJ (38).png,OBJ (29).png,0.9994430573429863,0.8934171869067052,rabbit,key
574,OBJ (12).png,OBJ (29).png,0.9988345921177131,0.47452785206247267,chair,key
575,OBJ (21).png,OBJ (29).png,0.9991939375437179,0.7219141614622738,foot,key
576,OBJ (19).png,OBJ (29).png,0.9993925389945328,0.8586385397430856,fish,key
577,OBJ (18).png,OBJ (29).png,0.9984411191705244,0.20364693022660887,elephant,key
578,OBJ (4).png,OBJ (29).png,0.998318157256408,0.11899552818103398,apple,key
579,OBJ (41).png,OBJ (29).png,0.9989094793711346,0.5260829294458493,spoon,key
580,OBJ (47).png,OBJ (29).png,0.9977802156536791,-0.2513428096442034,umbrella,key
581,OBJ (46).png,OBJ (29).png,0.9992586103578677,0.7664372516512733,turtle,key
582,OBJ (11).png,OBJ (29).png,0.9995152937363885,0.9431473169567558,cat,key
583,OBJ (16).png,OBJ (29).png,0.999045566158714,0.6197699662105406,dog,key
584,OBJ (44).png,OBJ (29).png,0.9969083781100931,-0.8515471164079358,tree,key
585,OBJ (27).png,OBJ (29).png,0.9994074960952746,0.8689355455877302,guitar,key
586,OBJ (14).png,OBJ (29).png,0.9982224136975324,0.053082220358011224,cow,key
587,OBJ (32).png,OBJ (29).png,0.9994965114023792,0.9302168830170824,leaf,key
588,OBJ (23).png,OBJ (29).png,0.9986394275642311,0.3401695574589693,frog,key
590,OBJ (7).png,OBJ (29).png,0.9947500833267564,-2.337394833972564,bicycle,key
591,OBJ (8).png,OBJ (29).png,0.9996497974623635,1.0357445172033946,bird,key
592,OBJ (22).png,OBJ (29).png,0.9986037110762953,0.31558104318904295,fork,key
593,OBJ (42).png,OBJ (29).png,0.9988995387812977,0.519239470047021,squirrel,key
594,OBJ (31).png,OBJ (29).png,0.9985434442258406,0.2740911767981055,lamp,key
595,OBJ (45).png,OBJ (29).png,0.9976090213830893,-0.36919909979509924,truck,key
596,OBJ (20).png,OBJ (29).png,0.9991140984140172,0.666950034432935,flower,key
597,OBJ (17).png,OBJ (29).png,0.9994555942292882,0.9020480301264651,duck,key
598,OBJ (30).png,OBJ (29).png,0.9977291085868989,-0.28652675166784447,kite,key
599,OBJ (10).png,OBJ (29).png,0.9987389203262631,0.4086639515152535,butterfly,key
600,OBJ (6).png,OBJ (7).png,0.9965333343833855,-1.1097407003510429,bear,bicycle
601,OBJ (25).png,OBJ (7).png,0.9952304888283969,-2.006666416506573,hand,bicycle
602,OBJ (1).png,OBJ (7).png,0.9954227094995727,-1.8743347963125654,airplane,bicycle
603,OBJ (38).png,OBJ (7).png,0.9958599808162492,-1.5733015024101638,rabbit,bicycle
604,OBJ (12).png,OBJ (7).png,0.9943434639969977,-2.6173261981699945,chair,bicycle
605,OBJ (21).png,OBJ (7).png,0.9928567443034916,-3.6408374813874125,foot,bicycle
606,OBJ (19).png,OBJ (7).png,0.9949366627162011,-2.208946874921133,fish,bicycle
607,OBJ (18).png,OBJ (7).png,0.9966947272049725,-0.9986320800468119,elephant,bicycle
608,OBJ (4).png,OBJ (7).png,0.9938487981016402,-2.9578719833188227,apple,bicycle
609,OBJ (41).png,OBJ (7).png,0.9908361021805524,-5.031920159047619,spoon,bicycle
610,OBJ (47).png,OBJ (7).png,0.995255241453422,-1.9896258196051506,umbrella,bicycle
611,OBJ (46).png,OBJ (7).png,0.9945536773317653,-2.472607781539647,turtle,bicycle
612,OBJ (11).png,OBJ (7).png,0.9946832479030863,-2.3834067422992,cat,bicycle
613,OBJ (16).png,OBJ (7).png,0.995364507562105,-1.9144031023714965,dog,bicycle
614,OBJ (44).png,OBJ (7).png,0.9988768663141616,0.5036309286161871,tree,bicycle
615,OBJ (27).png,OBJ (7).png,0.9959522091289514,-1.5098082164227602,guitar,bicycle
616,OBJ (14).png,OBJ (7).png,0.9955783974535074,-1.7671536119849165,cow,bicycle
617,OBJ (32).png,OBJ (7).png,0.9957707770280928,-1.6347125969712724,leaf,bicycle
618,OBJ (23).png,OBJ (7).png,0.9936373815652445,-3.1034187272039535,frog,bicycle
619,OBJ (29).png,OBJ (7).png,0.9947500833267565,-2.3373948339724877,key,bicycle
621,OBJ (8).png,OBJ (7).png,0.9937188096724494,-3.047360690938413,bird,bicycle
622,OBJ (22).png,OBJ (7).png,0.9898419255245802,-5.716347108756791,fork,bicycle
623,OBJ (42).png,OBJ (7).png,0.9980043245238216,-0.0970582069300397,squirrel,bicycle
624,OBJ (31).png,OBJ (7).png,0.9951799119388407,-2.04148536546982,lamp,bicycle
625,OBJ (45).png,OBJ (7).png,0.9914588870448027,-4.603172669953731,truck,bicycle
626,OBJ (20).png,OBJ (7).png,0.9965904064095414,-1.0704502658583857,flower,bicycle
627,OBJ (17).png,OBJ (7).png,0.995613701000833,-1.7428493808758534,duck,bicycle
628,OBJ (30).png,OBJ (7).png,0.98975550364252,-5.77584303915434,kite,bicycle
629,OBJ (10).png,OBJ (7).png,0.995669974438939,-1.7041087231052618,butterfly,bicycle
630,OBJ (6).png,OBJ (8).png,0.9990943653131855,0.653365058433539,bear,bird
631,OBJ (25).png,OBJ (8).png,0.999452231926265,0.8997332998535711,hand,bird
632,OBJ (1).png,OBJ (8).png,0.9980679224809927,-0.05327508692526059,airplane,bird
633,OBJ (38).png,OBJ (8).png,0.9991546725515704,0.6948827293275505,rabbit,bird
634,OBJ (12).png,OBJ (8).png,0.9993958845662673,0.860941751595296,chair,bird
