model,obj1,obj2,condition,train_acc,acc
cornets_ff,airplane,apple,IC,1.0,0.0
cornets_ff,airplane,bike,IC,0.9428571428571428,0.5
cornets_ff,airplane,chair,IC,1.0,0.5
cornets_ff,airplane,flower,IC,0.8709677419354839,0.5
cornets_ff,airplane,fork,IC,1.0,0.5
cornets_ff,airplane,guitar,IC,0.9655172413793104,0.5
cornets_ff,airplane,key,IC,0.8709677419354839,0.5
cornets_ff,airplane,kite,IC,0.9230769230769231,0.5
cornets_ff,airplane,lamp,IC,0.96,0.5
cornets_ff,airplane,leaf,IC,0.9615384615384616,0.5
cornets_ff,airplane,spoon,IC,1.0,0.5
cornets_ff,airplane,tree,IC,1.0,0.5
cornets_ff,airplane,truck,IC,1.0,0.5
cornets_ff,airplane,umbrella,IC,0.9285714285714286,0.5
cornets_ff,apple,airplane,IC,1.0,0.0
cornets_ff,apple,bike,IC,0.9142857142857143,0.5
cornets_ff,apple,chair,IC,1.0,0.5
cornets_ff,apple,flower,IC,0.7741935483870968,0.5
cornets_ff,apple,fork,IC,1.0,0.5
cornets_ff,apple,guitar,IC,0.896551724137931,0.5
cornets_ff,apple,key,IC,0.8709677419354839,0.5
cornets_ff,apple,kite,IC,1.0,0.0
cornets_ff,apple,lamp,IC,1.0,0.5
cornets_ff,apple,leaf,IC,0.9615384615384616,0.5
cornets_ff,apple,spoon,IC,1.0,0.5
cornets_ff,apple,tree,IC,1.0,0.5
cornets_ff,apple,truck,IC,1.0,0.5
cornets_ff,apple,umbrella,IC,0.9285714285714286,0.5
cornets_ff,bike,airplane,IC,0.9428571428571428,0.5
cornets_ff,bike,apple,IC,0.9142857142857143,0.5
cornets_ff,bike,chair,IC,0.8,0.5
cornets_ff,bike,flower,IC,0.9761904761904762,0.5
cornets_ff,bike,fork,IC,0.9714285714285714,0.5
cornets_ff,bike,guitar,IC,0.925,0.5
cornets_ff,bike,key,IC,1.0,0.5
cornets_ff,bike,kite,IC,0.9459459459459459,0.5
cornets_ff,bike,lamp,IC,0.9166666666666666,0.5
cornets_ff,bike,leaf,IC,0.9459459459459459,0.5
cornets_ff,bike,spoon,IC,0.9722222222222222,0.5
cornets_ff,bike,tree,IC,0.8571428571428571,0.5
cornets_ff,bike,truck,IC,0.7142857142857143,0.5
cornets_ff,bike,umbrella,IC,0.9487179487179487,0.5
cornets_ff,chair,airplane,IC,1.0,0.5
cornets_ff,chair,apple,IC,1.0,0.5
cornets_ff,chair,bike,IC,0.8,0.5
cornets_ff,chair,flower,IC,0.8709677419354839,0.5
cornets_ff,chair,fork,IC,1.0,0.5
cornets_ff,chair,guitar,IC,0.8275862068965517,0.5
cornets_ff,chair,key,IC,0.8387096774193549,0.5
cornets_ff,chair,kite,IC,1.0,0.0
cornets_ff,chair,lamp,IC,1.0,0.5
cornets_ff,chair,leaf,IC,1.0,0.5
cornets_ff,chair,spoon,IC,1.0,0.5
cornets_ff,chair,tree,IC,1.0,1.0
cornets_ff,chair,truck,IC,1.0,0.5
cornets_ff,chair,umbrella,IC,0.9285714285714286,0.5
cornets_ff,flower,airplane,IC,0.8709677419354839,0.5
cornets_ff,flower,apple,IC,0.7741935483870968,0.5
cornets_ff,flower,bike,IC,0.9761904761904762,0.5
cornets_ff,flower,chair,IC,0.8709677419354839,0.5
cornets_ff,flower,fork,IC,0.967741935483871,0.5
cornets_ff,flower,guitar,IC,1.0,0.5
cornets_ff,flower,key,IC,1.0,0.5
cornets_ff,flower,kite,IC,0.9696969696969697,0.5
cornets_ff,flower,lamp,IC,0.90625,0.5
cornets_ff,flower,leaf,IC,0.9393939393939394,0.5
cornets_ff,flower,spoon,IC,0.9375,0.5
cornets_ff,flower,tree,IC,0.9354838709677419,0.5
cornets_ff,flower,truck,IC,1.0,0.5
cornets_ff,flower,umbrella,IC,1.0,0.5
cornets_ff,fork,airplane,IC,1.0,0.5
cornets_ff,fork,apple,IC,1.0,0.5
cornets_ff,fork,bike,IC,0.9714285714285714,0.5
cornets_ff,fork,chair,IC,1.0,0.5
cornets_ff,fork,flower,IC,0.967741935483871,0.5
cornets_ff,fork,guitar,IC,0.9655172413793104,0.5
cornets_ff,fork,key,IC,0.967741935483871,0.5
cornets_ff,fork,kite,IC,1.0,0.5
cornets_ff,fork,lamp,IC,1.0,0.5
cornets_ff,fork,leaf,IC,0.9615384615384616,0.5
cornets_ff,fork,spoon,IC,0.96,0.5
cornets_ff,fork,tree,IC,1.0,0.5
cornets_ff,fork,truck,IC,1.0,0.5
cornets_ff,fork,umbrella,IC,0.9642857142857143,0.5
cornets_ff,guitar,airplane,IC,0.9655172413793104,0.5
cornets_ff,guitar,apple,IC,0.896551724137931,0.5
cornets_ff,guitar,bike,IC,0.925,0.5
cornets_ff,guitar,chair,IC,0.8275862068965517,0.5
cornets_ff,guitar,flower,IC,1.0,0.5
cornets_ff,guitar,fork,IC,0.9655172413793104,0.5
cornets_ff,guitar,key,IC,1.0,0.5
cornets_ff,guitar,kite,IC,0.967741935483871,0.5
cornets_ff,guitar,lamp,IC,0.9666666666666667,0.5
cornets_ff,guitar,leaf,IC,0.9354838709677419,0.5
cornets_ff,guitar,spoon,IC,0.9666666666666667,0.5
cornets_ff,guitar,tree,IC,1.0,0.5
cornets_ff,guitar,truck,IC,1.0,0.5
cornets_ff,guitar,umbrella,IC,0.9696969696969697,0.5
cornets_ff,key,airplane,IC,0.8709677419354839,0.5
cornets_ff,key,apple,IC,0.8709677419354839,0.5
cornets_ff,key,bike,IC,1.0,0.5
cornets_ff,key,chair,IC,0.8387096774193549,0.5
cornets_ff,key,flower,IC,1.0,0.5
cornets_ff,key,fork,IC,0.967741935483871,0.5
cornets_ff,key,guitar,IC,1.0,0.5
cornets_ff,key,kite,IC,0.9393939393939394,0.0
cornets_ff,key,lamp,IC,0.84375,0.5
cornets_ff,key,leaf,IC,0.9393939393939394,0.5
cornets_ff,key,spoon,IC,0.90625,0.5
cornets_ff,key,tree,IC,0.9354838709677419,0.5
cornets_ff,key,truck,IC,1.0,0.5
cornets_ff,key,umbrella,IC,1.0,0.5
cornets_ff,kite,airplane,IC,0.9230769230769231,0.5
cornets_ff,kite,apple,IC,1.0,0.0
cornets_ff,kite,bike,IC,0.9459459459459459,0.5
cornets_ff,kite,chair,IC,1.0,0.0
cornets_ff,kite,flower,IC,0.9696969696969697,0.5
cornets_ff,kite,fork,IC,1.0,0.5
cornets_ff,kite,guitar,IC,0.967741935483871,0.5
cornets_ff,kite,key,IC,0.9393939393939394,0.0
cornets_ff,kite,lamp,IC,1.0,0.5
cornets_ff,kite,leaf,IC,0.9642857142857143,0.0
cornets_ff,kite,spoon,IC,1.0,0.0
cornets_ff,kite,tree,IC,1.0,0.5
cornets_ff,kite,truck,IC,1.0,0.5
cornets_ff,kite,umbrella,IC,0.9333333333333333,0.5
cornets_ff,lamp,airplane,IC,0.96,0.5
cornets_ff,lamp,apple,IC,1.0,0.5
cornets_ff,lamp,bike,IC,0.9166666666666666,0.5
cornets_ff,lamp,chair,IC,1.0,0.5
cornets_ff,lamp,flower,IC,0.90625,0.5
cornets_ff,lamp,fork,IC,1.0,0.5
cornets_ff,lamp,guitar,IC,0.9666666666666667,0.5
cornets_ff,lamp,key,IC,0.84375,0.5
cornets_ff,lamp,kite,IC,1.0,0.5
cornets_ff,lamp,leaf,IC,0.9629629629629629,0.5
cornets_ff,lamp,spoon,IC,0.9615384615384616,0.5
cornets_ff,lamp,tree,IC,1.0,0.5
cornets_ff,lamp,truck,IC,0.96,0.5
cornets_ff,lamp,umbrella,IC,0.9655172413793104,0.5
cornets_ff,leaf,airplane,IC,0.9615384615384616,0.5
cornets_ff,leaf,apple,IC,0.9615384615384616,0.5
cornets_ff,leaf,bike,IC,0.9459459459459459,0.5
cornets_ff,leaf,chair,IC,1.0,0.5
