model,obj1,obj2,condition,train_acc,acc
resnet50,airplane,apple,Outline,1.0,0.6
resnet50,airplane,bike,Outline,1.0,0.9666666666666667
resnet50,airplane,chair,Outline,1.0,0.4666666666666667
resnet50,airplane,flower,Outline,1.0,0.6666666666666666
resnet50,airplane,fork,Outline,1.0,0.7333333333333333
resnet50,airplane,guitar,Outline,1.0,0.9666666666666667
resnet50,airplane,key,Outline,1.0,0.7333333333333333
resnet50,airplane,kite,Outline,1.0,0.5
resnet50,airplane,lamp,Outline,1.0,0.7333333333333333
resnet50,airplane,leaf,Outline,1.0,0.7333333333333333
resnet50,airplane,spoon,Outline,1.0,0.8
resnet50,airplane,tree,Outline,1.0,0.9666666666666667
resnet50,airplane,truck,Outline,1.0,0.6666666666666666
resnet50,airplane,umbrella,Outline,1.0,0.5
resnet50,apple,airplane,Outline,1.0,0.5
resnet50,apple,bike,Outline,1.0,0.8
resnet50,apple,chair,Outline,1.0,0.43333333333333335
resnet50,apple,flower,Outline,1.0,0.5333333333333333
resnet50,apple,fork,Outline,1.0,0.7333333333333333
resnet50,apple,guitar,Outline,1.0,0.9333333333333333
resnet50,apple,key,Outline,1.0,0.5333333333333333
resnet50,apple,kite,Outline,1.0,0.36666666666666664
resnet50,apple,lamp,Outline,1.0,0.8
resnet50,apple,leaf,Outline,1.0,0.43333333333333335
resnet50,apple,spoon,Outline,1.0,0.2
resnet50,apple,tree,Outline,1.0,0.6
resnet50,apple,truck,Outline,1.0,0.9666666666666667
resnet50,apple,umbrella,Outline,1.0,0.5333333333333333
resnet50,bike,airplane,Outline,1.0,1.0
resnet50,bike,apple,Outline,1.0,0.8666666666666667
resnet50,bike,chair,Outline,1.0,0.9333333333333333
resnet50,bike,flower,Outline,1.0,1.0
resnet50,bike,fork,Outline,1.0,0.9666666666666667
resnet50,bike,guitar,Outline,1.0,1.0
resnet50,bike,key,Outline,1.0,0.9333333333333333
resnet50,bike,kite,Outline,1.0,0.9666666666666667
resnet50,bike,lamp,Outline,1.0,0.6
resnet50,bike,leaf,Outline,1.0,1.0
resnet50,bike,spoon,Outline,1.0,1.0
resnet50,bike,tree,Outline,1.0,0.9333333333333333
resnet50,bike,truck,Outline,1.0,0.8
resnet50,bike,umbrella,Outline,1.0,0.5
resnet50,chair,airplane,Outline,1.0,0.43333333333333335
resnet50,chair,apple,Outline,1.0,0.5
resnet50,chair,bike,Outline,1.0,0.9666666666666667
resnet50,chair,flower,Outline,1.0,0.8
resnet50,chair,fork,Outline,1.0,0.5
resnet50,chair,guitar,Outline,1.0,0.6333333333333333
resnet50,chair,key,Outline,1.0,0.6333333333333333
resnet50,chair,kite,Outline,1.0,0.4666666666666667
resnet50,chair,lamp,Outline,1.0,0.13333333333333333
resnet50,chair,leaf,Outline,1.0,0.9666666666666667
resnet50,chair,spoon,Outline,1.0,0.6666666666666666
resnet50,chair,tree,Outline,1.0,0.8666666666666667
resnet50,chair,truck,Outline,1.0,0.7666666666666667
resnet50,chair,umbrella,Outline,1.0,0.5
resnet50,flower,airplane,Outline,1.0,0.5
resnet50,flower,apple,Outline,1.0,0.8333333333333334
resnet50,flower,bike,Outline,1.0,0.9666666666666667
resnet50,flower,chair,Outline,1.0,0.7666666666666667
resnet50,flower,fork,Outline,1.0,0.5333333333333333
resnet50,flower,guitar,Outline,1.0,0.9
resnet50,flower,key,Outline,1.0,0.9666666666666667
resnet50,flower,kite,Outline,1.0,0.5
resnet50,flower,lamp,Outline,1.0,0.6666666666666666
resnet50,flower,leaf,Outline,1.0,0.4666666666666667
resnet50,flower,spoon,Outline,1.0,0.36666666666666664
resnet50,flower,tree,Outline,1.0,0.8666666666666667
resnet50,flower,truck,Outline,1.0,1.0
resnet50,flower,umbrella,Outline,1.0,0.6333333333333333
resnet50,fork,airplane,Outline,1.0,0.7333333333333333
resnet50,fork,apple,Outline,1.0,0.6333333333333333
resnet50,fork,bike,Outline,1.0,1.0
resnet50,fork,chair,Outline,1.0,0.5666666666666667
resnet50,fork,flower,Outline,1.0,0.5666666666666667
resnet50,fork,guitar,Outline,1.0,0.5333333333333333
resnet50,fork,key,Outline,1.0,0.5666666666666667
resnet50,fork,kite,Outline,1.0,0.6
resnet50,fork,lamp,Outline,1.0,0.6
resnet50,fork,leaf,Outline,1.0,0.7333333333333333
resnet50,fork,spoon,Outline,1.0,0.5
resnet50,fork,tree,Outline,1.0,0.7333333333333333
resnet50,fork,truck,Outline,1.0,0.7333333333333333
resnet50,fork,umbrella,Outline,1.0,0.5
resnet50,guitar,airplane,Outline,1.0,0.9333333333333333
resnet50,guitar,apple,Outline,1.0,0.8333333333333334
resnet50,guitar,bike,Outline,1.0,1.0
resnet50,guitar,chair,Outline,1.0,0.7666666666666667
resnet50,guitar,flower,Outline,1.0,0.9
resnet50,guitar,fork,Outline,1.0,0.6333333333333333
resnet50,guitar,key,Outline,1.0,0.7333333333333333
resnet50,guitar,kite,Outline,1.0,0.9
resnet50,guitar,lamp,Outline,1.0,0.9666666666666667
resnet50,guitar,leaf,Outline,1.0,0.9
resnet50,guitar,spoon,Outline,1.0,0.8666666666666667
resnet50,guitar,tree,Outline,1.0,1.0
resnet50,guitar,truck,Outline,1.0,1.0
resnet50,guitar,umbrella,Outline,1.0,0.9
resnet50,key,airplane,Outline,1.0,0.7
resnet50,key,apple,Outline,1.0,0.6
resnet50,key,bike,Outline,1.0,1.0
resnet50,key,chair,Outline,1.0,0.7333333333333333
resnet50,key,flower,Outline,1.0,1.0
resnet50,key,fork,Outline,1.0,0.6
resnet50,key,guitar,Outline,1.0,0.8333333333333334
resnet50,key,kite,Outline,1.0,0.7
resnet50,key,lamp,Outline,1.0,0.36666666666666664
resnet50,key,leaf,Outline,1.0,0.9666666666666667
resnet50,key,spoon,Outline,1.0,0.7333333333333333
resnet50,key,tree,Outline,1.0,1.0
resnet50,key,truck,Outline,1.0,0.7666666666666667
resnet50,key,umbrella,Outline,1.0,0.43333333333333335
resnet50,kite,airplane,Outline,1.0,0.5666666666666667
resnet50,kite,apple,Outline,1.0,0.5
resnet50,kite,bike,Outline,1.0,1.0
resnet50,kite,chair,Outline,1.0,0.7333333333333333
resnet50,kite,flower,Outline,1.0,0.5
resnet50,kite,fork,Outline,1.0,0.6666666666666666
resnet50,kite,guitar,Outline,1.0,0.8333333333333334
resnet50,kite,key,Outline,1.0,0.6
resnet50,kite,lamp,Outline,1.0,0.3333333333333333
resnet50,kite,leaf,Outline,1.0,0.7
resnet50,kite,spoon,Outline,1.0,0.7
resnet50,kite,tree,Outline,1.0,0.5666666666666667
resnet50,kite,truck,Outline,1.0,0.9333333333333333
resnet50,kite,umbrella,Outline,1.0,0.43333333333333335
resnet50,lamp,airplane,Outline,1.0,0.5333333333333333
resnet50,lamp,apple,Outline,1.0,0.7
resnet50,lamp,bike,Outline,1.0,0.5666666666666667
resnet50,lamp,chair,Outline,1.0,0.13333333333333333
resnet50,lamp,flower,Outline,1.0,0.7666666666666667
resnet50,lamp,fork,Outline,1.0,0.6
resnet50,lamp,guitar,Outline,1.0,0.9666666666666667
resnet50,lamp,key,Outline,1.0,0.3
resnet50,lamp,kite,Outline,1.0,0.26666666666666666
resnet50,lamp,leaf,Outline,1.0,0.9
resnet50,lamp,spoon,Outline,1.0,0.7666666666666667
resnet50,lamp,tree,Outline,1.0,0.6666666666666666
resnet50,lamp,truck,Outline,1.0,0.6333333333333333
resnet50,lamp,umbrella,Outline,1.0,0.3333333333333333
resnet50,leaf,airplane,Outline,1.0,0.7666666666666667
resnet50,leaf,apple,Outline,1.0,0.5666666666666667
resnet50,leaf,bike,Outline,1.0,1.0
resnet50,leaf,chair,Outline,1.0,0.8666666666666667
resnet50,leaf,flower,Outline,1.0,0.4666666666666667
resnet50,leaf,fork,Outline,1.0,0.6666666666666666
resnet50,leaf,guitar,Outline,1.0,0.9333333333333333
resnet50,leaf,key,Outline,1.0,1.0
resnet50,leaf,kite,Outline,1.0,0.7333333333333333
resnet50,leaf,lamp,Outline,1.0,0.9
resnet50,leaf,spoon,Outline,1.0,0.6333333333333333
resnet50,leaf,tree,Outline,1.0,0.8666666666666667
resnet50,leaf,truck,Outline,1.0,0.9666666666666667
resnet50,leaf,umbrella,Outline,1.0,0.7333333333333333
resnet50,spoon,airplane,Outline,1.0,0.8666666666666667
resnet50,spoon,apple,Outline,1.0,0.2
resnet50,spoon,bike,Outline,1.0,0.9666666666666667
resnet50,spoon,chair,Outline,1.0,0.5666666666666667
resnet50,spoon,flower,Outline,1.0,0.3333333333333333
resnet50,spoon,fork,Outline,1.0,0.5
resnet50,spoon,guitar,Outline,1.0,0.7
resnet50,spoon,key,Outline,1.0,0.6333333333333333
resnet50,spoon,kite,Outline,1.0,0.6666666666666666
resnet50,spoon,lamp,Outline,1.0,0.7
resnet50,spoon,leaf,Outline,1.0,0.5666666666666667
resnet50,spoon,tree,Outline,1.0,0.5666666666666667
resnet50,spoon,truck,Outline,1.0,0.9666666666666667
resnet50,spoon,umbrella,Outline,1.0,0.8333333333333334
resnet50,tree,airplane,Outline,1.0,0.9
resnet50,tree,apple,Outline,1.0,0.4666666666666667
resnet50,tree,bike,Outline,1.0,0.8666666666666667
resnet50,tree,chair,Outline,1.0,0.8
resnet50,tree,flower,Outline,1.0,0.8
resnet50,tree,fork,Outline,1.0,0.7
resnet50,tree,guitar,Outline,1.0,1.0
resnet50,tree,key,Outline,1.0,0.9333333333333333
resnet50,tree,kite,Outline,1.0,0.6666666666666666
resnet50,tree,lamp,Outline,1.0,0.7666666666666667
resnet50,tree,leaf,Outline,1.0,0.9
resnet50,tree,spoon,Outline,1.0,0.36666666666666664
resnet50,tree,truck,Outline,1.0,0.8666666666666667
resnet50,tree,umbrella,Outline,1.0,0.5
resnet50,truck,airplane,Outline,1.0,0.6333333333333333
resnet50,truck,apple,Outline,1.0,1.0
resnet50,truck,bike,Outline,1.0,0.9
resnet50,truck,chair,Outline,1.0,0.6333333333333333
resnet50,truck,flower,Outline,1.0,1.0
resnet50,truck,fork,Outline,1.0,0.8
resnet50,truck,guitar,Outline,1.0,1.0
resnet50,truck,key,Outline,1.0,0.7333333333333333
resnet50,truck,kite,Outline,1.0,0.9666666666666667
resnet50,truck,lamp,Outline,1.0,0.8
resnet50,truck,leaf,Outline,1.0,1.0
resnet50,truck,spoon,Outline,1.0,0.9
resnet50,truck,tree,Outline,1.0,0.8666666666666667
resnet50,truck,umbrella,Outline,1.0,0.6666666666666666
resnet50,umbrella,airplane,Outline,1.0,0.5
resnet50,umbrella,apple,Outline,1.0,0.6
resnet50,umbrella,bike,Outline,1.0,0.5
resnet50,umbrella,chair,Outline,1.0,0.4666666666666667
resnet50,umbrella,flower,Outline,1.0,0.6333333333333333
resnet50,umbrella,fork,Outline,1.0,0.5
resnet50,umbrella,guitar,Outline,1.0,0.9666666666666667
resnet50,umbrella,key,Outline,1.0,0.5
resnet50,umbrella,kite,Outline,1.0,0.4666666666666667
resnet50,umbrella,lamp,Outline,1.0,0.4
resnet50,umbrella,leaf,Outline,1.0,0.7
resnet50,umbrella,spoon,Outline,1.0,0.6333333333333333
resnet50,umbrella,tree,Outline,1.0,0.5666666666666667
resnet50,umbrella,truck,Outline,1.0,0.6333333333333333
resnet50,bear,bird,Outline,1.0,0.5666666666666667
resnet50,bear,butterfly,Outline,1.0,0.5
resnet50,bear,cat,Outline,1.0,0.43333333333333335
resnet50,bear,cow,Outline,1.0,0.5333333333333333
resnet50,bear,dog,Outline,1.0,0.5
resnet50,bear,duck,Outline,1.0,0.5
resnet50,bear,elephant,Outline,1.0,0.5333333333333333
resnet50,bear,fish,Outline,1.0,0.6666666666666666
resnet50,bear,foot,Outline,1.0,0.5
resnet50,bear,frog,Outline,1.0,0.4666666666666667
resnet50,bear,hand,Outline,1.0,0.5
resnet50,bear,rabbit,Outline,1.0,0.4666666666666667
resnet50,bear,squirrel,Outline,1.0,0.26666666666666666
resnet50,bear,turtle,Outline,1.0,0.5333333333333333
resnet50,bird,bear,Outline,1.0,0.6666666666666666
resnet50,bird,butterfly,Outline,1.0,0.5
resnet50,bird,cat,Outline,1.0,0.6666666666666666
resnet50,bird,cow,Outline,1.0,0.5333333333333333
resnet50,bird,dog,Outline,1.0,0.5666666666666667
resnet50,bird,duck,Outline,1.0,0.4666666666666667
resnet50,bird,elephant,Outline,1.0,0.5
resnet50,bird,fish,Outline,1.0,0.5
resnet50,bird,foot,Outline,1.0,0.4666666666666667
resnet50,bird,frog,Outline,1.0,0.4666666666666667
resnet50,bird,hand,Outline,1.0,0.4666666666666667
resnet50,bird,rabbit,Outline,1.0,0.5333333333333333
resnet50,bird,squirrel,Outline,1.0,0.23333333333333334
resnet50,bird,turtle,Outline,1.0,0.5
resnet50,butterfly,bear,Outline,1.0,0.5
resnet50,butterfly,bird,Outline,1.0,0.5
resnet50,butterfly,cat,Outline,1.0,0.5
resnet50,butterfly,cow,Outline,1.0,0.9333333333333333
resnet50,butterfly,dog,Outline,1.0,0.5
resnet50,butterfly,duck,Outline,1.0,0.7666666666666667
resnet50,butterfly,elephant,Outline,1.0,0.6666666666666666
resnet50,butterfly,fish,Outline,1.0,0.5
resnet50,butterfly,foot,Outline,1.0,0.5
resnet50,butterfly,frog,Outline,1.0,0.5333333333333333
resnet50,butterfly,hand,Outline,1.0,0.5333333333333333
resnet50,butterfly,rabbit,Outline,1.0,0.5
resnet50,butterfly,squirrel,Outline,1.0,0.5
resnet50,butterfly,turtle,Outline,1.0,0.8
resnet50,cat,bear,Outline,1.0,0.4
resnet50,cat,bird,Outline,1.0,0.6333333333333333
resnet50,cat,butterfly,Outline,1.0,0.5
resnet50,cat,cow,Outline,1.0,0.4666666666666667
resnet50,cat,dog,Outline,1.0,0.5
resnet50,cat,duck,Outline,1.0,0.6
resnet50,cat,elephant,Outline,1.0,0.6
resnet50,cat,fish,Outline,1.0,0.6
resnet50,cat,foot,Outline,1.0,0.5
resnet50,cat,frog,Outline,1.0,0.5
resnet50,cat,hand,Outline,1.0,0.5
resnet50,cat,rabbit,Outline,1.0,0.4
resnet50,cat,squirrel,Outline,1.0,0.6
resnet50,cat,turtle,Outline,1.0,0.5
resnet50,cow,bear,Outline,1.0,0.7
resnet50,cow,bird,Outline,1.0,0.7333333333333333
resnet50,cow,butterfly,Outline,1.0,0.9666666666666667
resnet50,cow,cat,Outline,1.0,0.5333333333333333
resnet50,cow,dog,Outline,1.0,0.16666666666666666
resnet50,cow,duck,Outline,1.0,0.7
resnet50,cow,elephant,Outline,1.0,0.8333333333333334
resnet50,cow,fish,Outline,1.0,0.5666666666666667
resnet50,cow,foot,Outline,1.0,0.7666666666666667
resnet50,cow,frog,Outline,1.0,0.7333333333333333
resnet50,cow,hand,Outline,1.0,0.5
resnet50,cow,rabbit,Outline,1.0,0.4666666666666667
resnet50,cow,squirrel,Outline,1.0,0.7
resnet50,cow,turtle,Outline,1.0,0.6
resnet50,dog,bear,Outline,1.0,0.5
resnet50,dog,bird,Outline,1.0,0.5333333333333333
resnet50,dog,butterfly,Outline,1.0,0.5
resnet50,dog,cat,Outline,1.0,0.5666666666666667
resnet50,dog,cow,Outline,1.0,0.26666666666666666
resnet50,dog,duck,Outline,1.0,0.5
resnet50,dog,elephant,Outline,1.0,0.5
resnet50,dog,fish,Outline,1.0,0.5
resnet50,dog,foot,Outline,1.0,0.5
resnet50,dog,frog,Outline,1.0,0.5
resnet50,dog,hand,Outline,1.0,0.5
resnet50,dog,rabbit,Outline,1.0,0.5
resnet50,dog,squirrel,Outline,1.0,0.5333333333333333
resnet50,dog,turtle,Outline,1.0,0.5
resnet50,duck,bear,Outline,1.0,0.6
resnet50,duck,bird,Outline,1.0,0.43333333333333335
resnet50,duck,butterfly,Outline,1.0,0.6333333333333333
resnet50,duck,cat,Outline,1.0,0.5666666666666667
resnet50,duck,cow,Outline,1.0,0.6
resnet50,duck,dog,Outline,1.0,0.5
resnet50,duck,elephant,Outline,1.0,0.6666666666666666
resnet50,duck,fish,Outline,1.0,0.4
resnet50,duck,foot,Outline,1.0,0.6333333333333333
resnet50,duck,frog,Outline,1.0,0.5333333333333333
resnet50,duck,hand,Outline,1.0,0.5333333333333333
resnet50,duck,rabbit,Outline,1.0,0.4666666666666667
resnet50,duck,squirrel,Outline,1.0,0.5333333333333333
resnet50,duck,turtle,Outline,1.0,0.4666666666666667
resnet50,elephant,bear,Outline,1.0,0.6
resnet50,elephant,bird,Outline,1.0,0.5
resnet50,elephant,butterfly,Outline,1.0,0.5666666666666667
resnet50,elephant,cat,Outline,1.0,0.5333333333333333
resnet50,elephant,cow,Outline,1.0,0.6666666666666666
resnet50,elephant,dog,Outline,1.0,0.5
resnet50,elephant,duck,Outline,1.0,0.7
resnet50,elephant,fish,Outline,1.0,0.3333333333333333
resnet50,elephant,foot,Outline,1.0,0.5
resnet50,elephant,frog,Outline,1.0,0.5
resnet50,elephant,hand,Outline,1.0,0.3333333333333333
resnet50,elephant,rabbit,Outline,1.0,0.43333333333333335
resnet50,elephant,squirrel,Outline,1.0,0.43333333333333335
resnet50,elephant,turtle,Outline,1.0,0.5
resnet50,fish,bear,Outline,1.0,0.6333333333333333
