model,obj1,obj2,condition,train_acc,acc
resnext50,airplane,apple,Outline,1.0,0.8666666666666667
resnext50,airplane,bike,Outline,1.0,0.9
resnext50,airplane,chair,Outline,1.0,0.8666666666666667
resnext50,airplane,flower,Outline,1.0,0.9666666666666667
resnext50,airplane,fork,Outline,1.0,0.9666666666666667
resnext50,airplane,guitar,Outline,1.0,0.9333333333333333
resnext50,airplane,key,Outline,1.0,1.0
resnext50,airplane,kite,Outline,1.0,0.9333333333333333
resnext50,airplane,lamp,Outline,1.0,0.8333333333333334
resnext50,airplane,leaf,Outline,1.0,0.9666666666666667
resnext50,airplane,spoon,Outline,1.0,0.8666666666666667
resnext50,airplane,tree,Outline,1.0,1.0
resnext50,airplane,truck,Outline,1.0,0.6333333333333333
resnext50,airplane,umbrella,Outline,1.0,0.7333333333333333
resnext50,apple,airplane,Outline,1.0,0.9666666666666667
resnext50,apple,bike,Outline,1.0,0.5333333333333333
resnext50,apple,chair,Outline,1.0,0.7333333333333333
resnext50,apple,flower,Outline,1.0,0.3
resnext50,apple,fork,Outline,1.0,0.7
resnext50,apple,guitar,Outline,1.0,0.5666666666666667
resnext50,apple,key,Outline,1.0,0.5
resnext50,apple,kite,Outline,1.0,0.5333333333333333
resnext50,apple,lamp,Outline,1.0,0.6333333333333333
resnext50,apple,leaf,Outline,1.0,0.7
resnext50,apple,spoon,Outline,1.0,0.7666666666666667
resnext50,apple,tree,Outline,1.0,0.5
resnext50,apple,truck,Outline,1.0,0.5333333333333333
resnext50,apple,umbrella,Outline,1.0,0.5
resnext50,bike,airplane,Outline,1.0,0.8333333333333334
resnext50,bike,apple,Outline,1.0,0.6333333333333333
resnext50,bike,chair,Outline,1.0,0.7
resnext50,bike,flower,Outline,1.0,0.7333333333333333
resnext50,bike,fork,Outline,1.0,0.6
resnext50,bike,guitar,Outline,1.0,0.7333333333333333
resnext50,bike,key,Outline,1.0,0.6666666666666666
resnext50,bike,kite,Outline,1.0,0.5666666666666667
resnext50,bike,lamp,Outline,1.0,0.6
resnext50,bike,leaf,Outline,1.0,0.6333333333333333
resnext50,bike,spoon,Outline,1.0,0.7
resnext50,bike,tree,Outline,1.0,0.7666666666666667
resnext50,bike,truck,Outline,1.0,0.5666666666666667
resnext50,bike,umbrella,Outline,1.0,0.6666666666666666
resnext50,chair,airplane,Outline,1.0,0.6666666666666666
resnext50,chair,apple,Outline,1.0,0.6666666666666666
resnext50,chair,bike,Outline,1.0,0.8333333333333334
resnext50,chair,flower,Outline,1.0,0.6666666666666666
resnext50,chair,fork,Outline,1.0,0.8333333333333334
resnext50,chair,guitar,Outline,1.0,0.7666666666666667
resnext50,chair,key,Outline,1.0,0.6333333333333333
resnext50,chair,kite,Outline,1.0,0.7
resnext50,chair,lamp,Outline,1.0,0.6333333333333333
resnext50,chair,leaf,Outline,1.0,0.7666666666666667
resnext50,chair,spoon,Outline,1.0,0.8333333333333334
resnext50,chair,tree,Outline,1.0,0.7333333333333333
resnext50,chair,truck,Outline,1.0,0.4666666666666667
resnext50,chair,umbrella,Outline,1.0,0.4
resnext50,flower,airplane,Outline,1.0,0.9333333333333333
resnext50,flower,apple,Outline,1.0,0.36666666666666664
resnext50,flower,bike,Outline,1.0,0.7
resnext50,flower,chair,Outline,1.0,0.7
resnext50,flower,fork,Outline,1.0,0.8
resnext50,flower,guitar,Outline,1.0,0.6666666666666666
resnext50,flower,key,Outline,1.0,0.7666666666666667
resnext50,flower,kite,Outline,1.0,0.5666666666666667
resnext50,flower,lamp,Outline,1.0,0.7
resnext50,flower,leaf,Outline,1.0,0.3
resnext50,flower,spoon,Outline,1.0,0.7333333333333333
resnext50,flower,tree,Outline,1.0,0.5
resnext50,flower,truck,Outline,1.0,0.6333333333333333
resnext50,flower,umbrella,Outline,1.0,0.43333333333333335
resnext50,fork,airplane,Outline,1.0,0.9333333333333333
resnext50,fork,apple,Outline,1.0,0.6333333333333333
resnext50,fork,bike,Outline,1.0,0.5666666666666667
resnext50,fork,chair,Outline,1.0,0.8
resnext50,fork,flower,Outline,1.0,0.8
resnext50,fork,guitar,Outline,1.0,0.7
resnext50,fork,key,Outline,1.0,0.6333333333333333
resnext50,fork,kite,Outline,1.0,0.6333333333333333
resnext50,fork,lamp,Outline,1.0,0.7
resnext50,fork,leaf,Outline,1.0,0.6666666666666666
resnext50,fork,spoon,Outline,1.0,0.5333333333333333
resnext50,fork,tree,Outline,1.0,0.8666666666666667
resnext50,fork,truck,Outline,1.0,0.5333333333333333
resnext50,fork,umbrella,Outline,1.0,0.5333333333333333
resnext50,guitar,airplane,Outline,1.0,0.7666666666666667
resnext50,guitar,apple,Outline,1.0,0.6333333333333333
resnext50,guitar,bike,Outline,1.0,0.8
resnext50,guitar,chair,Outline,1.0,0.9
resnext50,guitar,flower,Outline,1.0,0.7666666666666667
resnext50,guitar,fork,Outline,1.0,0.6666666666666666
resnext50,guitar,key,Outline,1.0,0.36666666666666664
resnext50,guitar,kite,Outline,1.0,0.6666666666666666
resnext50,guitar,lamp,Outline,1.0,0.43333333333333335
resnext50,guitar,leaf,Outline,1.0,0.8666666666666667
resnext50,guitar,spoon,Outline,1.0,0.7
resnext50,guitar,tree,Outline,1.0,0.9333333333333333
resnext50,guitar,truck,Outline,1.0,0.6666666666666666
resnext50,guitar,umbrella,Outline,1.0,0.6
resnext50,key,airplane,Outline,1.0,0.9
resnext50,key,apple,Outline,1.0,0.5666666666666667
resnext50,key,bike,Outline,1.0,0.7333333333333333
resnext50,key,chair,Outline,1.0,0.6666666666666666
resnext50,key,flower,Outline,1.0,0.7
resnext50,key,fork,Outline,1.0,0.6333333333333333
resnext50,key,guitar,Outline,1.0,0.4
resnext50,key,kite,Outline,1.0,0.6
resnext50,key,lamp,Outline,1.0,0.7333333333333333
resnext50,key,leaf,Outline,1.0,0.9333333333333333
resnext50,key,spoon,Outline,1.0,0.8
resnext50,key,tree,Outline,1.0,0.9333333333333333
resnext50,key,truck,Outline,1.0,0.7333333333333333
resnext50,key,umbrella,Outline,1.0,0.5666666666666667
resnext50,kite,airplane,Outline,1.0,0.8
resnext50,kite,apple,Outline,1.0,0.6
resnext50,kite,bike,Outline,1.0,0.6333333333333333
resnext50,kite,chair,Outline,1.0,0.6666666666666666
resnext50,kite,flower,Outline,1.0,0.43333333333333335
resnext50,kite,fork,Outline,1.0,0.6666666666666666
resnext50,kite,guitar,Outline,1.0,0.6333333333333333
resnext50,kite,key,Outline,1.0,0.6666666666666666
resnext50,kite,lamp,Outline,1.0,0.36666666666666664
resnext50,kite,leaf,Outline,1.0,0.5
resnext50,kite,spoon,Outline,1.0,0.7666666666666667
resnext50,kite,tree,Outline,1.0,0.7666666666666667
resnext50,kite,truck,Outline,1.0,0.6666666666666666
resnext50,kite,umbrella,Outline,1.0,0.36666666666666664
resnext50,lamp,airplane,Outline,1.0,0.8666666666666667
resnext50,lamp,apple,Outline,1.0,0.5333333333333333
resnext50,lamp,bike,Outline,1.0,0.6
resnext50,lamp,chair,Outline,1.0,0.6
resnext50,lamp,flower,Outline,1.0,0.8333333333333334
resnext50,lamp,fork,Outline,1.0,0.6666666666666666
resnext50,lamp,guitar,Outline,1.0,0.43333333333333335
resnext50,lamp,key,Outline,1.0,0.43333333333333335
resnext50,lamp,kite,Outline,1.0,0.6
resnext50,lamp,leaf,Outline,1.0,0.7666666666666667
resnext50,lamp,spoon,Outline,1.0,0.7333333333333333
resnext50,lamp,tree,Outline,1.0,0.7
resnext50,lamp,truck,Outline,1.0,0.6666666666666666
resnext50,lamp,umbrella,Outline,1.0,0.7333333333333333
resnext50,leaf,airplane,Outline,1.0,0.9333333333333333
resnext50,leaf,apple,Outline,1.0,0.7
resnext50,leaf,bike,Outline,1.0,0.6333333333333333
resnext50,leaf,chair,Outline,1.0,0.7666666666666667
