model,classifier,condition,acc
vonenet_ff_ecoset,NB,IC,0.102
vonenet_ff_ecoset,NB,IC,0.11466666666666667
vonenet_ff_ecoset,NB,IC,0.10766666666666666
vonenet_ff_ecoset,NB,IC,0.10066666666666667
vonenet_ff_ecoset,NB,IC,0.09566666666666666
vonenet_ff_ecoset,NB,IC,0.112
vonenet_ff_ecoset,NB,IC,0.11733333333333333
vonenet_ff_ecoset,NB,IC,0.102
vonenet_ff_ecoset,NB,IC,0.10333333333333333
vonenet_ff_ecoset,NB,IC,0.10766666666666666
vonenet_ff_ecoset,NB,IC,0.10533333333333333
vonenet_ff_ecoset,NB,IC,0.103
vonenet_ff_ecoset,NB,IC,0.09866666666666667
vonenet_ff_ecoset,NB,IC,0.10433333333333333
vonenet_ff_ecoset,NB,IC,0.10266666666666667
vonenet_ff_ecoset,NB,IC,0.11166666666666666
vonenet_ff_ecoset,NB,IC,0.114
vonenet_ff_ecoset,NB,IC,0.10566666666666667
vonenet_ff_ecoset,NB,IC,0.10133333333333333
vonenet_ff_ecoset,NB,IC,0.11166666666666666
vonenet_ff_ecoset,KNN,IC,0.204
vonenet_ff_ecoset,KNN,IC,0.20166666666666666
vonenet_ff_ecoset,KNN,IC,0.20133333333333334
vonenet_ff_ecoset,KNN,IC,0.19833333333333333
vonenet_ff_ecoset,KNN,IC,0.19166666666666668
vonenet_ff_ecoset,KNN,IC,0.20466666666666666
vonenet_ff_ecoset,KNN,IC,0.18666666666666668
vonenet_ff_ecoset,KNN,IC,0.19066666666666668
vonenet_ff_ecoset,KNN,IC,0.17766666666666667
vonenet_ff_ecoset,KNN,IC,0.19266666666666668
vonenet_ff_ecoset,KNN,IC,0.19433333333333333
vonenet_ff_ecoset,KNN,IC,0.18966666666666668
vonenet_ff_ecoset,KNN,IC,0.193
vonenet_ff_ecoset,KNN,IC,0.19233333333333333
vonenet_ff_ecoset,KNN,IC,0.19033333333333333
vonenet_ff_ecoset,KNN,IC,0.20166666666666666
vonenet_ff_ecoset,KNN,IC,0.19933333333333333
vonenet_ff_ecoset,KNN,IC,0.19733333333333333
vonenet_ff_ecoset,KNN,IC,0.198
vonenet_ff_ecoset,KNN,IC,0.19733333333333333
vonenet_ff_ecoset,logistic,IC,0.055
vonenet_ff_ecoset,logistic,IC,0.058
vonenet_ff_ecoset,logistic,IC,0.063
vonenet_ff_ecoset,logistic,IC,0.06
vonenet_ff_ecoset,logistic,IC,0.060333333333333336
vonenet_ff_ecoset,logistic,IC,0.059333333333333335
vonenet_ff_ecoset,logistic,IC,0.056
vonenet_ff_ecoset,logistic,IC,0.057666666666666665
vonenet_ff_ecoset,logistic,IC,0.059
vonenet_ff_ecoset,logistic,IC,0.058666666666666666
vonenet_ff_ecoset,logistic,IC,0.057666666666666665
vonenet_ff_ecoset,logistic,IC,0.056
vonenet_ff_ecoset,logistic,IC,0.057
vonenet_ff_ecoset,logistic,IC,0.057666666666666665
vonenet_ff_ecoset,logistic,IC,0.058
vonenet_ff_ecoset,logistic,IC,0.054
vonenet_ff_ecoset,logistic,IC,0.059666666666666666
vonenet_ff_ecoset,logistic,IC,0.062
vonenet_ff_ecoset,logistic,IC,0.05333333333333334
vonenet_ff_ecoset,logistic,IC,0.058333333333333334
vonenet_ff_ecoset,NC,IC,0.036
vonenet_ff_ecoset,NC,IC,0.03333333333333333
vonenet_ff_ecoset,NC,IC,0.034
