Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,0,0.5085,0,0,0,2,1,balloon,Stim/Prac (3).jpg,computer,right,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,,,,,,,,,,,
0.3,left,0,0.3237,0,1,1,1,1,castle,Stim/Prac (2).png,car,right,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,,,,,,,,,,,
0.3,left,1,0.2795,0,2,2,0,1,shoe,Stim/Prac (1).jpg,phone,left,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,,,,,,,,,,,
0.3,right,0,0.3695,0,3,3,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,,,,,,,,,,,
0.3,left,1,1.4471,,,,,,elephant,Stim/OBJ (18)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,bear,0.2988,0,0,0,11,1,18,Animate,3
0.3,right,1,0.7921,,,,,,hand,Stim/OBJ (25)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,right,frog,0.2997,0,1,1,17,1,25,Animate,3
0.25,left,1,0.9493,,,,,,rabbit,Stim/OBJ (38)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,hand,0.3005,0,2,2,23,1,38,Animate,3
0.25,right,1,0.8149,,,,,,fish,Stim/OBJ (19)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,right,ant,0.2494,0,3,3,12,1,19,Animate,3
0.25,left,1,0.6662,,,,,,foot,Stim/OBJ (21)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,cat,0.2499,0,4,4,14,1,21,Animate,3
0.2,left,1,0.5911,,,,,,squirrel,Stim/OBJ (42)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,cow,0.2495,0,5,5,25,1,42,Animate,3
0.2,right,1,0.6495,,,,,,bear,Stim/OBJ (6)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,right,frog,0.2,0,6,6,2,1,6,Animate,3
0.2,left,1,0.4638,,,,,,cat,Stim/OBJ (11)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,dog,0.2004,0,7,7,6,1,11,Animate,3
0.15,left,1,1.3353,,,,,,lamp,Stim/OBJ (31)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,toothbrush,0.2003,0,8,8,21,1,31,Inanimate,3
0.15,left,1,0.4647,,,,,,leaf,Stim/OBJ (32)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,watch,0.1488,0,9,9,22,1,32,Inanimate,3
0.15,right,1,0.6644,,,,,,chair,Stim/OBJ (12)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,right,kite,0.1505,0,10,10,7,1,12,Inanimate,3
0.1,right,1,0.6392,,,,,,key,Stim/OBJ (29)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,right,tree,0.1499,0,11,11,19,1,29,Inanimate,3
0.1,right,1,0.7128,,,,,,duck,Stim/OBJ (17)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,right,ant,0.1008,0,12,12,10,1,17,Animate,3
0.1,left,1,0.4057,,,,,,tree,Stim/OBJ (44)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,key,0.1,0,13,13,26,1,44,Inanimate,3
0.1,left,1,0.7337,,,,,,kite,Stim/OBJ (30)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,lamp,0.1006,0,14,14,20,1,30,Inanimate,3
0.1,left,1,0.464,,,,,,apple,Stim/OBJ (4)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,umbrella,0.0996,0,15,15,1,1,4,Inanimate,3
0.1,right,1,0.8209,,,,,,guitar,Stim/OBJ (27)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,right,scissors,0.1004,0,16,16,18,1,27,Inanimate,3
0.1,right,1,0.8476,,,,,,bicycle,Stim/OBJ (7)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,right,chair,0.0994,0,17,17,3,1,7,Inanimate,3
0.1,left,1,1.0386,,,,,,turtle,Stim/OBJ (46)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,mouse,0.0999,0,18,18,28,1,46,Animate,3
0.1,right,1,1.1684,,,,,,butterfly,Stim/OBJ (10)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,right,kangaroo,0.0999,0,19,19,5,1,10,Animate,3
0.1,left,1,0.7117,,,,,,frog,Stim/OBJ (23)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,cow,0.1004,0,20,20,16,1,23,Animate,3
0.1,left,1,0.5986,,,,,,cow,Stim/OBJ (14)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,frog,0.1011,0,21,21,8,1,14,Animate,3
0.1,left,1,0.8149,,,,,,bird,Stim/OBJ (8)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,ant,0.0998,0,22,22,4,1,8,Animate,3
0.1,left,1,0.4806,,,,,,airplane,Stim/OBJ (1)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,key,0.1001,0,23,23,0,1,1,Inanimate,3
0.1,right,1,0.6685,,,,,,flower,Stim/OBJ (20)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,right,watch,0.1001,0,24,24,13,1,20,Inanimate,3
0.1,right,1,0.6495,,,,,,dog,Stim/OBJ (16)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,right,ant,0.0997,0,25,25,9,1,16,Animate,3
0.1,left,1,0.4876,,,,,,fork,Stim/OBJ (22)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,watch,0.1001,0,26,26,15,1,22,Inanimate,3
0.1,right,1,0.6306,,,,,,spoon,Stim/OBJ (41)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,right,lamp,0.0996,0,27,27,24,1,41,Inanimate,3
0.1,right,1,0.5826,,,,,,truck,Stim/OBJ (45)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,right,spoon,0.1003,0,28,28,27,1,45,Inanimate,3
0.1,left,1,0.6544,,,,,,umbrella,Stim/OBJ (47)_IC.png,,,stellavideo,2022-08-31_15h33.44.363,KorNet_kid_deleted,2020.2.4,MacIntel,60,left,lamp,0.1,0,29,29,29,1,47,Inanimate,3
