Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,6.108025,0,0,0,0,1,shoe,Stim/Prac (1).jpg,phone,left,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,,,,,,,,,,,
0.3,left,1,5.548515,0,1,1,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,,,,,,,,,,,
0.25,right,1,5.354035,0,2,2,1,1,castle,Stim/Prac (2).png,car,right,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,,,,,,,,,,,
0.25,right,1,4.08344,0,3,3,2,1,balloon,Stim/Prac (3).jpg,computer,right,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,,,,,,,,,,,
0.3,right,0,17.25641,,,,,,squirrel,Stim/OBJ (42)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,left,rabbit,0.298995,0,0,0,25,1,42,Animate,3
0.3,left,1,5.87622,,,,,,chair,Stim/OBJ (12)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,left,apple,0.29945,0,1,1,7,1,12,Inanimate,3
0.3,left,1,5.624895,,,,,,airplane,Stim/OBJ (1)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,left,watch,0.29968,0,2,2,0,1,1,Inanimate,3
0.25,right,1,5.056335,,,,,,apple,Stim/OBJ (4)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,right,umbrella,0.29972,0,3,3,1,1,4,Inanimate,3
0.25,left,1,4.52527,,,,,,umbrella,Stim/OBJ (47)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,left,guitar,0.24982,0,4,4,29,1,47,Inanimate,3
0.25,left,0,4.928045,,,,,,frog,Stim/OBJ (23)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,right,foot,0.250225,0,5,5,16,1,23,Animate,3
0.25,right,0,4.934055,,,,,,rabbit,Stim/OBJ (38)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,left,butterfly,0.249875,0,6,6,23,1,38,Animate,3
0.25,right,1,2.038275,,,,,,guitar,Stim/OBJ (27)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,right,spoon,0.24998,0,7,7,18,1,27,Inanimate,3
0.25,right,0,5.84067,,,,,,fish,Stim/OBJ (19)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,left,dog,0.249645,0,8,8,12,1,19,Animate,3
0.25,left,1,5.359705,,,,,,cat,Stim/OBJ (11)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,left,cow,0.24961,0,9,9,6,1,11,Animate,3
0.25,right,1,4.34937,,,,,,bear,Stim/OBJ (6)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,right,rabbit,0.24987,0,10,10,2,1,6,Animate,3
0.2,right,1,4.974265,,,,,,hand,Stim/OBJ (25)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,right,squirrel,0.249895,0,11,11,17,1,25,Animate,3
0.2,right,1,5.19209,,,,,,fork,Stim/OBJ (22)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,right,flower,0.200005,0,12,12,15,1,22,Inanimate,3
0.2,left,1,3.99111,,,,,,bird,Stim/OBJ (8)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,left,frog,0.19963,0,13,13,4,1,8,Animate,3
0.15,left,1,4.04141,,,,,,flower,Stim/OBJ (20)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,left,chair,0.199545,0,14,14,13,1,20,Inanimate,3
0.15,right,1,4.244045,,,,,,cow,Stim/OBJ (14)_IC.png,,,6000,2021-05-28_13h33.30.555,KorNet_kid_deleted,2020.2.4,Win32,60,6000,right,elephant,0.14967,0,15,15,8,1,14,Animate,3
