Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,52.217315,0,0,0,0,1,shoe,Stim/Prac (1).jpg,phone,left,practice,2021-06-10_15h23.00.887,KorNet_kid_perturbed,2020.2.4,MacIntel,60,,,,,,,,,,,
0.3,right,1,8.77836,0,1,1,1,1,castle,Stim/Prac (2).png,car,right,practice,2021-06-10_15h23.00.887,KorNet_kid_perturbed,2020.2.4,MacIntel,60,,,,,,,,,,,
0.3,left,0,10.621565,0,2,2,2,1,balloon,Stim/Prac (3).jpg,computer,right,practice,2021-06-10_15h23.00.887,KorNet_kid_perturbed,2020.2.4,MacIntel,60,,,,,,,,,,,
0.3,left,1,6.545925,0,3,3,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,practice,2021-06-10_15h23.00.887,KorNet_kid_perturbed,2020.2.4,MacIntel,60,,,,,,,,,,,
0.3,left,1,7.3495,,,,,,key,Stim/OBJ (29)_ripple.png,,,practice,2021-06-10_15h23.00.887,KorNet_kid_perturbed,2020.2.4,MacIntel,60,left,fork,0.301935,0,0,0,19,1,29,Inanimate,2
0.3,left,0,7.179075,,,,,,foot,Stim/OBJ (21)_ripple.png,,,practice,2021-06-10_15h23.00.887,KorNet_kid_perturbed,2020.2.4,MacIntel,60,right,fish,0.30032,0,1,1,14,1,21,Animate,2
0.3,left,1,6.20217,,,,,,spoon,Stim/OBJ (41)_ripple.png,,,practice,2021-06-10_15h23.00.887,KorNet_kid_perturbed,2020.2.4,MacIntel,60,left,toothbrush,0.30376,0,2,2,24,1,41,Inanimate,2
0.3,left,1,37.629435,,,,,,rabbit,Stim/OBJ (38)_ripple.png,,,practice,2021-06-10_15h23.00.887,KorNet_kid_perturbed,2020.2.4,MacIntel,60,left,kangaroo,0.301065,0,3,3,23,1,38,Animate,2
0.3,right,0,9.557315,,,,,,bird,Stim/OBJ (8)_ripple.png,,,practice,2021-06-10_15h23.00.887,KorNet_kid_perturbed,2020.2.4,MacIntel,60,left,squirrel,0.29546,0,4,4,4,1,8,Animate,2
0.3,right,1,53.26028,,,,,,turtle,Stim/OBJ (46)_ripple.png,,,practice,2021-06-10_15h23.00.887,KorNet_kid_perturbed,2020.2.4,MacIntel,60,right,bird,0.300135,0,5,5,28,1,46,Animate,2
0.3,left,1,44.38685,,,,,,fork,Stim/OBJ (22)_ripple.png,,,practice,2021-06-10_15h23.00.887,KorNet_kid_perturbed,2020.2.4,MacIntel,60,left,guitar,0.305445,0,6,6,15,1,22,Inanimate,2
