sub,sex,age,cond,duration,acc,rt,imputed,top_speed,age_group,speed
5f48eaf6951dbe29243028a4,,30,complete,0.1,1.0,1.043578947368421,0,0.19999999999999998,adult,fast
5f48eaf6951dbe29243028a4,,30,complete,0.15,1.0,0.8003333333333332,0,0.19999999999999998,adult,fast
5f48eaf6951dbe29243028a4,,30,complete,0.2,1.0,0.8993333333333333,0,0.19999999999999998,adult,slow
5f48eaf6951dbe29243028a4,,30,complete,0.25,1.0,0.7236666666666666,0,0.19999999999999998,adult,slow
5f48eaf6951dbe29243028a4,,30,complete,0.3,1.0,0.706,0,0.19999999999999998,adult,intro
5f57aaeb5619fa2893adc008,,30,perturbed,0.1,1.0,1.169894736842105,0,0.19999999999999998,adult,fast
5f57aaeb5619fa2893adc008,,30,perturbed,0.15,1.0,1.418,0,0.19999999999999998,adult,fast
5f57aaeb5619fa2893adc008,,30,perturbed,0.2,1.0,0.9847,0,0.19999999999999998,adult,slow
5f57aaeb5619fa2893adc008,,30,perturbed,0.25,1.0,1.0998666666666665,0,0.19999999999999998,adult,slow
5f57aaeb5619fa2893adc008,,30,perturbed,0.3,1.0,1.51475,0,0.19999999999999998,adult,intro
5f58e69c670dc40a0ee2dc7b,,30,deleted,0.1,0.9473684210526315,0.7449888888888889,0,0.19999999999999998,adult,fast
5f58e69c670dc40a0ee2dc7b,,30,deleted,0.15,1.0,0.5682,0,0.19999999999999998,adult,fast
5f58e69c670dc40a0ee2dc7b,,30,deleted,0.2,1.0,0.6232000000000001,0,0.19999999999999998,adult,slow
5f58e69c670dc40a0ee2dc7b,,30,deleted,0.25,1.0,0.5563,0,0.19999999999999998,adult,slow
5f58e69c670dc40a0ee2dc7b,,30,deleted,0.3,1.0,0.45805,0,0.19999999999999998,adult,intro
5f80a9b2fead31110936e514,,30,deleted,0.1,0.8947368421052632,1.366829411764706,0,0.19999999999999998,adult,fast
5f80a9b2fead31110936e514,,30,deleted,0.15,1.0,0.6754333333333333,0,0.19999999999999998,adult,fast
5f80a9b2fead31110936e514,,30,deleted,0.2,1.0,0.7874333333333333,0,0.19999999999999998,adult,slow
5f80a9b2fead31110936e514,,30,deleted,0.25,1.0,2.1471999999999998,0,0.19999999999999998,adult,slow
5f80a9b2fead31110936e514,,30,deleted,0.3,1.0,1.85405,0,0.19999999999999998,adult,intro
6041499ba066050e18a7934d,,30,deleted,0.1,0.9473684210526315,0.8980277777777778,0,0.19999999999999998,adult,fast
6041499ba066050e18a7934d,,30,deleted,0.15,1.0,1.2461666666666666,0,0.19999999999999998,adult,fast
6041499ba066050e18a7934d,,30,deleted,0.2,1.0,0.9733333333333333,0,0.19999999999999998,adult,slow
6041499ba066050e18a7934d,,30,deleted,0.25,1.0,0.7978333333333333,0,0.19999999999999998,adult,slow
6041499ba066050e18a7934d,,30,deleted,0.3,1.0,2.34525,0,0.19999999999999998,adult,intro
606529a91a8d9c0f17cacfaa,,30,deleted,0.1,0.75,1.2480833333333334,0,0.19999999999999998,adult,fast
606529a91a8d9c0f17cacfaa,,30,deleted,0.15,0.8333333333333334,0.9581999999999999,0,0.19999999999999998,adult,fast
606529a91a8d9c0f17cacfaa,,30,deleted,0.2,1.0,0.8113333333333334,0,0.19999999999999998,adult,slow
606529a91a8d9c0f17cacfaa,,30,deleted,0.25,1.0,0.8733333333333334,0,0.19999999999999998,adult,slow
606529a91a8d9c0f17cacfaa,,30,deleted,0.3,1.0,1.079,0,0.19999999999999998,adult,intro
60a69d04e5534b81417680ce,,30,perturbed,0.1,0.8947368421052632,1.3251058823529411,0,0.19999999999999998,adult,fast
60a69d04e5534b81417680ce,,30,perturbed,0.15,1.0,1.3395333333333335,0,0.19999999999999998,adult,fast
60a69d04e5534b81417680ce,,30,perturbed,0.2,1.0,1.1838666666666666,0,0.19999999999999998,adult,slow
60a69d04e5534b81417680ce,,30,perturbed,0.25,1.0,1.0819666666666665,0,0.19999999999999998,adult,slow
60a69d04e5534b81417680ce,,30,perturbed,0.3,1.0,3.3562499999999997,0,0.19999999999999998,adult,intro
60a927faf3770b9fa5c5a341,,30,deleted,0.1,0.6923076923076923,1.338111111111111,0,0.19999999999999998,adult,fast
60a927faf3770b9fa5c5a341,,30,deleted,0.15,0.6666666666666666,1.0456333333333332,0,0.19999999999999998,adult,fast
60a927faf3770b9fa5c5a341,,30,deleted,0.2,1.0,1.7337,0,0.19999999999999998,adult,slow
60a927faf3770b9fa5c5a341,,30,deleted,0.25,1.0,0.8125333333333332,0,0.19999999999999998,adult,slow
60a927faf3770b9fa5c5a341,,30,deleted,0.3,1.0,1.0638,0,0.19999999999999998,adult,intro
60c49be62f2fb5af5f74eca4,,30,complete,0.1,1.0,0.9965842105263157,0,0.19999999999999998,adult,fast
60c49be62f2fb5af5f74eca4,,30,complete,0.15,1.0,0.8604666666666666,0,0.19999999999999998,adult,fast
60c49be62f2fb5af5f74eca4,,30,complete,0.2,1.0,1.6813333333333331,0,0.19999999999999998,adult,slow
60c49be62f2fb5af5f74eca4,,30,complete,0.25,1.0,0.9099333333333334,0,0.19999999999999998,adult,slow
60c49be62f2fb5af5f74eca4,,30,complete,0.3,1.0,1.12235,0,0.19999999999999998,adult,intro
60cf34633d5479b0859b4c8c,,30,complete,0.1,0.9473684210526315,1.0577611111111112,0,0.19999999999999998,adult,fast
60cf34633d5479b0859b4c8c,,30,complete,0.15,1.0,0.7008333333333333,0,0.19999999999999998,adult,fast
60cf34633d5479b0859b4c8c,,30,complete,0.2,1.0,0.8838666666666667,0,0.19999999999999998,adult,slow
60cf34633d5479b0859b4c8c,,30,complete,0.25,1.0,0.8832666666666666,0,0.19999999999999998,adult,slow
60cf34633d5479b0859b4c8c,,30,complete,0.3,1.0,0.80775,0,0.19999999999999998,adult,intro
60e591d2448940eccaed1181,,30,perturbed,0.1,1.0,0.9950789473684211,0,0.19999999999999998,adult,fast
60e591d2448940eccaed1181,,30,perturbed,0.15,1.0,1.575,0,0.19999999999999998,adult,fast
60e591d2448940eccaed1181,,30,perturbed,0.2,1.0,1.3513,0,0.19999999999999998,adult,slow
60e591d2448940eccaed1181,,30,perturbed,0.25,1.0,1.8204666666666667,0,0.19999999999999998,adult,slow
60e591d2448940eccaed1181,,30,perturbed,0.3,1.0,1.4603000000000002,0,0.19999999999999998,adult,intro
60f3e04d8fcde4e8624c1ec9,,30,deleted,0.1,0.8,1.0147,0,0.19999999999999998,adult,fast
60f3e04d8fcde4e8624c1ec9,,30,deleted,0.15,1.0,0.5995333333333334,0,0.19999999999999998,adult,fast
60f3e04d8fcde4e8624c1ec9,,30,deleted,0.2,0.7777777777777778,0.8838714285714285,0,0.19999999999999998,adult,slow
60f3e04d8fcde4e8624c1ec9,,30,deleted,0.25,0.8333333333333334,0.73612,0,0.19999999999999998,adult,slow
60f3e04d8fcde4e8624c1ec9,,30,deleted,0.3,1.0,0.77365,0,0.19999999999999998,adult,intro
610063b7b50c4e9488e77eca,,30,complete,0.1,0.9473684210526315,0.6538833333333334,0,0.19999999999999998,adult,fast
610063b7b50c4e9488e77eca,,30,complete,0.15,1.0,0.6158666666666667,0,0.19999999999999998,adult,fast
610063b7b50c4e9488e77eca,,30,complete,0.2,1.0,0.6083999999999999,0,0.19999999999999998,adult,slow
610063b7b50c4e9488e77eca,,30,complete,0.25,1.0,0.7014333333333335,0,0.19999999999999998,adult,slow
610063b7b50c4e9488e77eca,,30,complete,0.3,1.0,0.76335,0,0.19999999999999998,adult,intro
611ad53d9f70961b237141b2,,30,deleted,0.1,0.8,1.314025,0,0.19999999999999998,adult,fast
611ad53d9f70961b237141b2,,30,deleted,0.15,0.75,1.2148666666666665,0,0.19999999999999998,adult,fast
611ad53d9f70961b237141b2,,30,deleted,0.2,1.0,1.3412,0,0.19999999999999998,adult,slow
611ad53d9f70961b237141b2,,30,deleted,0.25,1.0,0.7100666666666666,0,0.19999999999999998,adult,slow
611ad53d9f70961b237141b2,,30,deleted,0.3,0.8,0.7492749999999999,0,0.19999999999999998,adult,intro
61228d9531e3fd084f5d5067,,30,deleted,0.1,1.0,0.8788578947368421,0,0.19999999999999998,adult,fast
61228d9531e3fd084f5d5067,,30,deleted,0.15,1.0,0.6867333333333333,0,0.19999999999999998,adult,fast
61228d9531e3fd084f5d5067,,30,deleted,0.2,1.0,0.5614,0,0.19999999999999998,adult,slow
61228d9531e3fd084f5d5067,,30,deleted,0.25,1.0,0.8337666666666667,0,0.19999999999999998,adult,slow
61228d9531e3fd084f5d5067,,30,deleted,0.3,1.0,0.8068500000000001,0,0.19999999999999998,adult,intro
61261e160702ed60d09bb3a2,,30,perturbed,0.1,0.625,1.1269,0,0.19999999999999998,adult,fast
61261e160702ed60d09bb3a2,,30,perturbed,0.15,0.8333333333333334,0.9218,0,0.19999999999999998,adult,fast
61261e160702ed60d09bb3a2,,30,perturbed,0.2,1.0,0.7456666666666667,0,0.19999999999999998,adult,slow
61261e160702ed60d09bb3a2,,30,perturbed,0.25,1.0,0.8483333333333333,0,0.19999999999999998,adult,slow
61261e160702ed60d09bb3a2,,30,perturbed,0.3,1.0,0.8714999999999999,0,0.19999999999999998,adult,intro
6134fdc453e003c6565b37aa,,30,perturbed,0.1,1.0,0.8708157894736842,0,0.19999999999999998,adult,fast
6134fdc453e003c6565b37aa,,30,perturbed,0.15,1.0,1.1768,0,0.19999999999999998,adult,fast
6134fdc453e003c6565b37aa,,30,perturbed,0.2,1.0,0.6732,0,0.19999999999999998,adult,slow
6134fdc453e003c6565b37aa,,30,perturbed,0.25,1.0,0.6936333333333332,0,0.19999999999999998,adult,slow
6134fdc453e003c6565b37aa,,30,perturbed,0.3,1.0,1.24695,0,0.19999999999999998,adult,intro
61699d2c44832e100023cb80,,30,perturbed,0.1,0.8947368421052632,1.0579470588235294,0,0.19999999999999998,adult,fast
61699d2c44832e100023cb80,,30,perturbed,0.15,1.0,0.7821000000000001,0,0.19999999999999998,adult,fast
61699d2c44832e100023cb80,,30,perturbed,0.2,1.0,0.9369,0,0.19999999999999998,adult,slow
61699d2c44832e100023cb80,,30,perturbed,0.25,1.0,0.8915000000000001,0,0.19999999999999998,adult,slow
61699d2c44832e100023cb80,,30,perturbed,0.3,1.0,0.90625,0,0.19999999999999998,adult,intro
