Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,2.0754,0,0,0,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,,,,,,,,,,,
0.3,right,1,1.0889,0,1,1,1,1,castle,Stim/Prac (2).png,car,right,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,,,,,,,,,,,
0.25,left,1,1.3309,0,2,2,0,1,shoe,Stim/Prac (1).jpg,phone,left,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,,,,,,,,,,,
0.25,left,0,0.93,0,3,3,2,1,balloon,Stim/Prac (3).jpg,computer,right,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,,,,,,,,,,,
0.3,right,1,2.4442,,,,,,frog,Stim/Complete/OBJ (23).png,,,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,right,elephant,0.2995,0,0,0,16,1,23,Animate,1
0.3,right,1,0.7304,,,,,,flower,Stim/Complete/OBJ (20).png,,,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,right,key,0.2997,0,1,1,13,1,20,Inanimate,1
0.25,right,1,0.8454,,,,,,umbrella,Stim/Complete/OBJ (47).png,,,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,right,scissors,0.2999,0,2,2,29,1,47,Inanimate,1
0.25,right,1,0.6875,,,,,,butterfly,Stim/Complete/OBJ (10).png,,,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,right,bear,0.2492,0,3,3,5,1,10,Animate,1
0.25,left,1,1.4953,,,,,,fish,Stim/Complete/OBJ (19).png,,,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,left,cat,0.2491,0,4,4,12,1,19,Animate,1
0.2,right,1,0.6868,,,,,,tree,Stim/Complete/OBJ (44).png,,,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,right,airplane,0.2509,0,5,5,26,1,44,Inanimate,1
0.2,right,1,0.9148,,,,,,apple,Stim/Complete/OBJ (4).png,,,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,right,bicycle,0.1998,0,6,6,1,1,4,Inanimate,1
0.2,left,1,1.0156,,,,,,squirrel,Stim/Complete/OBJ (42).png,,,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,left,dog,0.2,0,7,7,25,1,42,Animate,1
0.15,left,1,0.5975,,,,,,kite,Stim/Complete/OBJ (30).png,,,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,left,scissors,0.1997,0,8,8,20,1,30,Inanimate,1
0.15,left,1,0.8797,,,,,,rabbit,Stim/Complete/OBJ (38).png,,,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,left,cow,0.1502,0,9,9,23,1,38,Animate,1
0.15,left,1,0.5918,,,,,,dog,Stim/Complete/OBJ (16).png,,,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,left,cow,0.1502,0,10,10,9,1,16,Animate,1
0.1,right,1,1.1207,,,,,,leaf,Stim/Complete/OBJ (32).png,,,stellavideo,2022-08-31_15h16.38.534,KorNet_kid_complete,2020.2.4,MacIntel,60,right,bicycle,0.1501,0,11,11,22,1,32,Inanimate,1
