Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.2,right,1,5.80139,,,,,,foot,Stim/Complete/OBJ (21).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,right,fish,0.196,0,10,10,14,1,21,Animate,1
0.2,right,1,6.12774,,,,,,airplane,Stim/Complete/OBJ (1).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,right,tree,0.19407,0,11,11,0,1,1,Inanimate,1
0.15,right,1,12.96412,,,,,,hand,Stim/Complete/OBJ (25).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,right,deer,0.20087,0,12,12,17,1,25,Animate,1
0.15,left,0,7.93115,,,,,,spoon,Stim/Complete/OBJ (41).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,right,leaf,0.148485,0,13,13,24,1,41,Inanimate,1
0.15,right,1,7.70308,,,,,,guitar,Stim/Complete/OBJ (27).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,right,key,0.138715,0,14,14,18,1,27,Inanimate,1
0.15,right,1,9.98323,,,,,,bear,Stim/Complete/OBJ (6).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,right,squirrel,0.155325,0,15,15,2,1,6,Animate,1
0.1,right,1,5.01602,,,,,,rabbit,Stim/Complete/OBJ (38).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,right,squirrel,0.15293,0,16,16,23,1,38,Animate,1
0.1,right,1,6.56084,,,,,,fish,Stim/Complete/OBJ (19).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,right,kangaroo,0.097615,0,17,17,12,1,19,Animate,1
0.1,left,1,8.714605,,,,,,chair,Stim/Complete/OBJ (12).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,left,key,0.1008,0,18,18,7,1,12,Inanimate,1
0.1,left,1,6.514835,,,,,,frog,Stim/Complete/OBJ (23).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,left,dog,0.09937,0,19,19,16,1,23,Animate,1
0.1,left,0,7.59682,,,,,,dog,Stim/Complete/OBJ (16).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,right,rabbit,0.10273,0,20,20,9,1,16,Animate,1
0.1,right,1,7.622745,,,,,,umbrella,Stim/Complete/OBJ (47).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,right,guitar,0.088715,0,21,21,29,1,47,Inanimate,1
0.1,left,1,9.233575,,,,,,squirrel,Stim/Complete/OBJ (42).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,left,mouse,0.0995,0,22,22,25,1,42,Animate,1
0.1,left,0,8.4898,,,,,,cow,Stim/Complete/OBJ (14).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,right,butterfly,0.08941,0,23,23,8,1,14,Animate,1
0.1,left,1,11.061255,,,,,,leaf,Stim/Complete/OBJ (32).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,left,truck,0.098515,0,24,24,22,1,32,Inanimate,1
0.1,right,0,7.233365,,,,,,key,Stim/Complete/OBJ (29).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,left,apple,0.09275,0,25,25,19,1,29,Inanimate,1
0.1,right,1,5.425965,,,,,,elephant,Stim/Complete/OBJ (18).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,right,bear,0.111375,0,26,26,11,1,18,Animate,1
0.1,right,0,5.01699,,,,,,apple,Stim/Complete/OBJ (4).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,left,scissors,0.101025,0,27,27,1,1,4,Inanimate,1
0.1,right,1,6.090505,,,,,,tree,Stim/Complete/OBJ (44).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,right,chair,0.09505,0,28,28,26,1,44,Inanimate,1
0.1,right,1,5.435945,,,,,,lamp,Stim/Complete/OBJ (31).png,,,6033,2021-05-20_09h04.06.982,KorNet_kid_complete,2020.2.4,Win32,60,6033,right,key,0.09589,0,29,29,21,1,31,Inanimate,1
